Year,Staatsangehörigkeit,Erreichter Abschluss,Besuchte Schule,Value
2014,Deutsche,Entlassung aus dem Berufsvorbereitungsjahr,Berufsvorbereitungsjahr,3394.0
2014,Deutsche,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufsvorbereitungsjahr,
2014,Deutsche,ohne erfolgreichen Besuch/Abschluss,Berufsvorbereitungsjahr,
2014,Deutsche,Erreichte Abschlüsse insgesamt,Berufsvorbereitungsjahr,3888.0
2014,Deutsche,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsvorbereitungsjahr,448.0
2014,Ausländerinnen und Ausländer,Allgemeine Hochschulreife,Berufsvorbereitungsjahr,
2014,Ausländerinnen und Ausländer,Fachhochschulreife,Berufsvorbereitungsjahr,
2014,Ausländerinnen und Ausländer,Realschulabschluss,Berufsvorbereitungsjahr,
2014,Ausländerinnen und Ausländer,Hauptschulabschluss,Berufsvorbereitungsjahr,55.0
2014,Ausländerinnen und Ausländer,erfolgreicher Besuch,Berufsvorbereitungsjahr,
2014,Ausländerinnen und Ausländer,Entlassung aus dem Berufsvorbereitungsjahr,Berufsvorbereitungsjahr,647.0
2014,Ausländerinnen und Ausländer,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufsvorbereitungsjahr,
2014,Ausländerinnen und Ausländer,ohne erfolgreichen Besuch/Abschluss,Berufsvorbereitungsjahr,
2014,Ausländerinnen und Ausländer,Erreichte Abschlüsse insgesamt,Berufsvorbereitungsjahr,702.0
2014,Ausländerinnen und Ausländer,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsvorbereitungsjahr,128.0
2012,Deutsche,Allgemeine Hochschulreife,Berufsvorbereitungsjahr,
2012,Deutsche,Fachhochschulreife,Berufsvorbereitungsjahr,
2012,Deutsche,Realschulabschluss,Berufsvorbereitungsjahr,
2012,Deutsche,Hauptschulabschluss,Berufsvorbereitungsjahr,436.0
2012,Deutsche,erfolgreicher Besuch,Berufsvorbereitungsjahr,
2012,Deutsche,Entlassung aus dem Berufsvorbereitungsjahr,Berufsvorbereitungsjahr,2978.0
2012,Deutsche,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufsvorbereitungsjahr,
2012,Deutsche,ohne erfolgreichen Besuch/Abschluss,Berufsvorbereitungsjahr,
2012,Deutsche,Erreichte Abschlüsse insgesamt,Berufsvorbereitungsjahr,3414.0
2012,Deutsche,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsvorbereitungsjahr,308.0
2012,Ausländerinnen und Ausländer,Allgemeine Hochschulreife,Berufsvorbereitungsjahr,
2012,Ausländerinnen und Ausländer,Fachhochschulreife,Berufsvorbereitungsjahr,
2012,Ausländerinnen und Ausländer,Realschulabschluss,Berufsvorbereitungsjahr,
2012,Ausländerinnen und Ausländer,Hauptschulabschluss,Berufsvorbereitungsjahr,61.0
2012,Ausländerinnen und Ausländer,erfolgreicher Besuch,Berufsvorbereitungsjahr,
2012,Ausländerinnen und Ausländer,Entlassung aus dem Berufsvorbereitungsjahr,Berufsvorbereitungsjahr,598.0
2012,Ausländerinnen und Ausländer,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufsvorbereitungsjahr,
2012,Ausländerinnen und Ausländer,ohne erfolgreichen Besuch/Abschluss,Berufsvorbereitungsjahr,
2012,Ausländerinnen und Ausländer,Erreichte Abschlüsse insgesamt,Berufsvorbereitungsjahr,659.0
2012,Ausländerinnen und Ausländer,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsvorbereitungsjahr,51.0
2011,Deutsche,Allgemeine Hochschulreife,Berufsvorbereitungsjahr,
2011,Deutsche,Fachhochschulreife,Berufsvorbereitungsjahr,
2011,Deutsche,Realschulabschluss,Berufsvorbereitungsjahr,
2011,Deutsche,Hauptschulabschluss,Berufsvorbereitungsjahr,448.0
2011,Deutsche,erfolgreicher Besuch,Berufsvorbereitungsjahr,
2011,Deutsche,Entlassung aus dem Berufsvorbereitungsjahr,Berufsvorbereitungsjahr,3221.0
2011,Deutsche,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufsvorbereitungsjahr,
2011,Deutsche,ohne erfolgreichen Besuch/Abschluss,Berufsvorbereitungsjahr,
2011,Deutsche,Erreichte Abschlüsse insgesamt,Berufsvorbereitungsjahr,3669.0
2011,Deutsche,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsvorbereitungsjahr,331.0
2011,Ausländerinnen und Ausländer,Allgemeine Hochschulreife,Berufsvorbereitungsjahr,
2011,Ausländerinnen und Ausländer,Fachhochschulreife,Berufsvorbereitungsjahr,
2011,Ausländerinnen und Ausländer,Realschulabschluss,Berufsvorbereitungsjahr,
2011,Ausländerinnen und Ausländer,Hauptschulabschluss,Berufsvorbereitungsjahr,39.0
2011,Ausländerinnen und Ausländer,erfolgreicher Besuch,Berufsvorbereitungsjahr,
2011,Ausländerinnen und Ausländer,Entlassung aus dem Berufsvorbereitungsjahr,Berufsvorbereitungsjahr,479.0
2011,Ausländerinnen und Ausländer,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufsvorbereitungsjahr,
2011,Ausländerinnen und Ausländer,ohne erfolgreichen Besuch/Abschluss,Berufsvorbereitungsjahr,
2011,Ausländerinnen und Ausländer,Erreichte Abschlüsse insgesamt,Berufsvorbereitungsjahr,518.0
2011,Ausländerinnen und Ausländer,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsvorbereitungsjahr,48.0
2010,Deutsche,Allgemeine Hochschulreife,Berufsvorbereitungsjahr,
2010,Deutsche,Fachhochschulreife,Berufsvorbereitungsjahr,
2010,Deutsche,Realschulabschluss,Berufsvorbereitungsjahr,
2010,Deutsche,Hauptschulabschluss,Berufsvorbereitungsjahr,447.0
2010,Deutsche,erfolgreicher Besuch,Berufsvorbereitungsjahr,
2010,Deutsche,Entlassung aus dem Berufsvorbereitungsjahr,Berufsvorbereitungsjahr,3283.0
2010,Deutsche,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufsvorbereitungsjahr,
2010,Deutsche,ohne erfolgreichen Besuch/Abschluss,Berufsvorbereitungsjahr,
2010,Deutsche,Erreichte Abschlüsse insgesamt,Berufsvorbereitungsjahr,3730.0
2010,Deutsche,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsvorbereitungsjahr,337.0
2010,Ausländerinnen und Ausländer,Allgemeine Hochschulreife,Berufsvorbereitungsjahr,
2010,Ausländerinnen und Ausländer,Fachhochschulreife,Berufsvorbereitungsjahr,
2010,Ausländerinnen und Ausländer,Realschulabschluss,Berufsvorbereitungsjahr,
2010,Ausländerinnen und Ausländer,Hauptschulabschluss,Berufsvorbereitungsjahr,47.0
2010,Ausländerinnen und Ausländer,erfolgreicher Besuch,Berufsvorbereitungsjahr,
2010,Ausländerinnen und Ausländer,Entlassung aus dem Berufsvorbereitungsjahr,Berufsvorbereitungsjahr,432.0
2010,Ausländerinnen und Ausländer,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufsvorbereitungsjahr,
2010,Ausländerinnen und Ausländer,ohne erfolgreichen Besuch/Abschluss,Berufsvorbereitungsjahr,
2010,Ausländerinnen und Ausländer,Erreichte Abschlüsse insgesamt,Berufsvorbereitungsjahr,479.0
2010,Ausländerinnen und Ausländer,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsvorbereitungsjahr,48.0
2006,Deutsche,Allgemeine Hochschulreife,Berufsvorbereitungsjahr,
2006,Deutsche,Fachhochschulreife,Berufsvorbereitungsjahr,
2006,Deutsche,Realschulabschluss,Berufsvorbereitungsjahr,
2006,Deutsche,Hauptschulabschluss,Berufsvorbereitungsjahr,614.0
2006,Deutsche,erfolgreicher Besuch,Berufsvorbereitungsjahr,
2006,Deutsche,Entlassung aus dem Berufsvorbereitungsjahr,Berufsvorbereitungsjahr,5147.0
2006,Deutsche,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufsvorbereitungsjahr,
2006,Deutsche,ohne erfolgreichen Besuch/Abschluss,Berufsvorbereitungsjahr,
2006,Deutsche,Erreichte Abschlüsse insgesamt,Berufsvorbereitungsjahr,5761.0
2006,Deutsche,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsvorbereitungsjahr,375.0
2006,Ausländerinnen und Ausländer,Allgemeine Hochschulreife,Berufsvorbereitungsjahr,
2006,Ausländerinnen und Ausländer,Fachhochschulreife,Berufsvorbereitungsjahr,
2006,Ausländerinnen und Ausländer,Realschulabschluss,Berufsvorbereitungsjahr,
2006,Ausländerinnen und Ausländer,Hauptschulabschluss,Berufsvorbereitungsjahr,73.0
2006,Ausländerinnen und Ausländer,erfolgreicher Besuch,Berufsvorbereitungsjahr,
2006,Ausländerinnen und Ausländer,Entlassung aus dem Berufsvorbereitungsjahr,Berufsvorbereitungsjahr,790.0
2006,Ausländerinnen und Ausländer,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufsvorbereitungsjahr,
2006,Ausländerinnen und Ausländer,ohne erfolgreichen Besuch/Abschluss,Berufsvorbereitungsjahr,
2006,Ausländerinnen und Ausländer,Erreichte Abschlüsse insgesamt,Berufsvorbereitungsjahr,863.0
2006,Ausländerinnen und Ausländer,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsvorbereitungsjahr,73.0
2005,Deutsche,Allgemeine Hochschulreife,Berufsvorbereitungsjahr,
2005,Deutsche,Fachhochschulreife,Berufsvorbereitungsjahr,
2005,Deutsche,Realschulabschluss,Berufsvorbereitungsjahr,
2005,Deutsche,Hauptschulabschluss,Berufsvorbereitungsjahr,581.0
2005,Deutsche,erfolgreicher Besuch,Berufsvorbereitungsjahr,0.0
2005,Deutsche,Entlassung aus dem Berufsvorbereitungsjahr,Berufsvorbereitungsjahr,5113.0
2005,Deutsche,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufsvorbereitungsjahr,
2005,Deutsche,ohne erfolgreichen Besuch/Abschluss,Berufsvorbereitungsjahr,
2005,Deutsche,Erreichte Abschlüsse insgesamt,Berufsvorbereitungsjahr,5694.0
2005,Deutsche,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsvorbereitungsjahr,398.0
2005,Ausländerinnen und Ausländer,Allgemeine Hochschulreife,Berufsvorbereitungsjahr,
2005,Ausländerinnen und Ausländer,Fachhochschulreife,Berufsvorbereitungsjahr,
2005,Ausländerinnen und Ausländer,Realschulabschluss,Berufsvorbereitungsjahr,
2005,Ausländerinnen und Ausländer,Hauptschulabschluss,Berufsvorbereitungsjahr,85.0
2005,Ausländerinnen und Ausländer,erfolgreicher Besuch,Berufsvorbereitungsjahr,
2005,Ausländerinnen und Ausländer,Entlassung aus dem Berufsvorbereitungsjahr,Berufsvorbereitungsjahr,872.0
2005,Ausländerinnen und Ausländer,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufsvorbereitungsjahr,
2005,Ausländerinnen und Ausländer,ohne erfolgreichen Besuch/Abschluss,Berufsvorbereitungsjahr,
2005,Ausländerinnen und Ausländer,Erreichte Abschlüsse insgesamt,Berufsvorbereitungsjahr,957.0
2005,Ausländerinnen und Ausländer,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsvorbereitungsjahr,90.0
2019,Deutsche,Allgemeine Hochschulreife,Berufsfachschule,
2019,Deutsche,Fachhochschulreife,Berufsfachschule,116.0
2019,Deutsche,Schulischer Teil der Fachhochschulreife,Berufsfachschule,145.0
2019,Deutsche,Realschulabschluss,Berufsfachschule,5601.0
2019,Deutsche,Hauptschulabschluss,Berufsfachschule,717.0
2019,Deutsche,Erfolgreicher Besuch,Berufsfachschule,13022.0
2019,Deutsche,Entlassungen aus dem Berufsvorbereitungsjahr,Berufsfachschule,
2019,Deutsche,Ohne erfolgreichen Besuch/Abschluss,Berufsfachschule,3913.0
2019,Deutsche,Erreichte Abschlüsse insgesamt,Berufsfachschule,23514.0
2019,Deutsche,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsfachschule,5319.0
2019,Ausländerinnen und Ausländer,Allgemeine Hochschulreife,Berufsfachschule,
2019,Ausländerinnen und Ausländer,Fachhochschulreife,Berufsfachschule,4.0
2019,Ausländerinnen und Ausländer,Schulischer Teil der Fachhochschulreife,Berufsfachschule,12.0
2019,Ausländerinnen und Ausländer,Realschulabschluss,Berufsfachschule,476.0
2019,Ausländerinnen und Ausländer,Hauptschulabschluss,Berufsfachschule,162.0
2019,Ausländerinnen und Ausländer,Erfolgreicher Besuch,Berufsfachschule,1046.0
2019,Ausländerinnen und Ausländer,Entlassungen aus dem Berufsvorbereitungsjahr,Berufsfachschule,
2019,Ausländerinnen und Ausländer,Ohne erfolgreichen Besuch/Abschluss,Berufsfachschule,557.0
2019,Ausländerinnen und Ausländer,Erreichte Abschlüsse insgesamt,Berufsfachschule,2257.0
2019,Ausländerinnen und Ausländer,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsfachschule,927.0
2018,Deutsche,Allgemeine Hochschulreife,Berufsfachschule,
2018,Deutsche,Fachhochschulreife,Berufsfachschule,97.0
2018,Deutsche,Schulischer Teil der Fachhochschulreife,Berufsfachschule,188.0
2018,Deutsche,Realschulabschluss,Berufsfachschule,5851.0
2018,Deutsche,Hauptschulabschluss,Berufsfachschule,676.0
2018,Deutsche,Erfolgreicher Besuch,Berufsfachschule,13501.0
2018,Deutsche,Entlassungen aus dem Berufsvorbereitungsjahr,Berufsfachschule,
2018,Deutsche,Ohne erfolgreichen Besuch/Abschluss,Berufsfachschule,4369.0
2018,Deutsche,Erreichte Abschlüsse insgesamt,Berufsfachschule,24682.0
2018,Deutsche,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsfachschule,5440.0
2018,Ausländerinnen und Ausländer,Allgemeine Hochschulreife,Berufsfachschule,
2018,Ausländerinnen und Ausländer,Fachhochschulreife,Berufsfachschule,8.0
2018,Ausländerinnen und Ausländer,Schulischer Teil der Fachhochschulreife,Berufsfachschule,12.0
2018,Ausländerinnen und Ausländer,Realschulabschluss,Berufsfachschule,399.0
2018,Ausländerinnen und Ausländer,Hauptschulabschluss,Berufsfachschule,106.0
2018,Ausländerinnen und Ausländer,Erfolgreicher Besuch,Berufsfachschule,928.0
2018,Ausländerinnen und Ausländer,Entlassungen aus dem Berufsvorbereitungsjahr,Berufsfachschule,
2018,Ausländerinnen und Ausländer,Ohne erfolgreichen Besuch/Abschluss,Berufsfachschule,529.0
2018,Ausländerinnen und Ausländer,Erreichte Abschlüsse insgesamt,Berufsfachschule,1982.0
2018,Ausländerinnen und Ausländer,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsfachschule,817.0
2017,Deutsche,Allgemeine Hochschulreife,Berufsfachschule,
2017,Deutsche,Fachhochschulreife,Berufsfachschule,97.0
2017,Deutsche,Schulischer Teil der Fachhochschulreife,Berufsfachschule,236.0
2017,Deutsche,Realschulabschluss,Berufsfachschule,6635.0
2017,Deutsche,Hauptschulabschluss,Berufsfachschule,689.0
2017,Deutsche,Erfolgreicher Besuch,Berufsfachschule,14253.0
2017,Deutsche,Entlassungen aus dem Berufsvorbereitungsjahr,Berufsfachschule,
2017,Deutsche,Ohne erfolgreichen Besuch/Abschluss,Berufsfachschule,4430.0
2017,Deutsche,Erreichte Abschlüsse insgesamt,Berufsfachschule,26340.0
2017,Deutsche,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsfachschule,5514.0
2017,Ausländerinnen und Ausländer,Allgemeine Hochschulreife,Berufsfachschule,
2017,Ausländerinnen und Ausländer,Fachhochschulreife,Berufsfachschule,1.0
2017,Ausländerinnen und Ausländer,Schulischer Teil der Fachhochschulreife,Berufsfachschule,11.0
2017,Ausländerinnen und Ausländer,Realschulabschluss,Berufsfachschule,395.0
2017,Ausländerinnen und Ausländer,Hauptschulabschluss,Berufsfachschule,75.0
2017,Ausländerinnen und Ausländer,Erfolgreicher Besuch,Berufsfachschule,780.0
2017,Ausländerinnen und Ausländer,Entlassungen aus dem Berufsvorbereitungsjahr,Berufsfachschule,
2017,Ausländerinnen und Ausländer,Ohne erfolgreichen Besuch/Abschluss,Berufsfachschule,552.0
2017,Ausländerinnen und Ausländer,Erreichte Abschlüsse insgesamt,Berufsfachschule,1814.0
2017,Ausländerinnen und Ausländer,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsfachschule,630.0
2015,Deutsche,Allgemeine Hochschulreife,Berufsfachschule,
2015,Deutsche,Fachhochschulreife,Berufsfachschule,132.0
2015,Deutsche,Realschulabschluss,Berufsfachschule,7271.0
2015,Deutsche,Hauptschulabschluss,Berufsfachschule,872.0
2015,Deutsche,erfolgreicher Besuch,Berufsfachschule,15554.0
2015,Deutsche,Entlassung aus dem Berufsvorbereitungsjahr,Berufsfachschule,
2015,Deutsche,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufsfachschule,
2015,Deutsche,ohne erfolgreichen Besuch/Abschluss,Berufsfachschule,4838.0
2015,Deutsche,Erreichte Abschlüsse insgesamt,Berufsfachschule,28667.0
2015,Deutsche,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsfachschule,5202.0
2015,Ausländerinnen und Ausländer,Allgemeine Hochschulreife,Berufsfachschule,
2015,Ausländerinnen und Ausländer,Fachhochschulreife,Berufsfachschule,4.0
2015,Ausländerinnen und Ausländer,Realschulabschluss,Berufsfachschule,419.0
2015,Ausländerinnen und Ausländer,Hauptschulabschluss,Berufsfachschule,87.0
2015,Ausländerinnen und Ausländer,erfolgreicher Besuch,Berufsfachschule,745.0
2015,Ausländerinnen und Ausländer,Entlassung aus dem Berufsvorbereitungsjahr,Berufsfachschule,0.0
2015,Ausländerinnen und Ausländer,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufsfachschule,
2015,Ausländerinnen und Ausländer,ohne erfolgreichen Besuch/Abschluss,Berufsfachschule,514.0
2015,Ausländerinnen und Ausländer,Erreichte Abschlüsse insgesamt,Berufsfachschule,1769.0
2015,Ausländerinnen und Ausländer,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsfachschule,360.0
2014,Deutsche,Allgemeine Hochschulreife,Berufsfachschule,
2014,Deutsche,Fachhochschulreife,Berufsfachschule,107.0
2014,Deutsche,Realschulabschluss,Berufsfachschule,7719.0
2014,Deutsche,Hauptschulabschluss,Berufsfachschule,1084.0
2014,Deutsche,erfolgreicher Besuch,Berufsfachschule,16613.0
2014,Deutsche,Entlassung aus dem Berufsvorbereitungsjahr,Berufsfachschule,
2014,Deutsche,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufsfachschule,
2014,Deutsche,ohne erfolgreichen Besuch/Abschluss,Berufsfachschule,5388.0
2014,Deutsche,Erreichte Abschlüsse insgesamt,Berufsfachschule,30911.0
2014,Deutsche,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsfachschule,6246.0
2014,Ausländerinnen und Ausländer,Allgemeine Hochschulreife,Berufsfachschule,
2014,Ausländerinnen und Ausländer,Fachhochschulreife,Berufsfachschule,3.0
2014,Ausländerinnen und Ausländer,Realschulabschluss,Berufsfachschule,424.0
2014,Ausländerinnen und Ausländer,Hauptschulabschluss,Berufsfachschule,74.0
2014,Ausländerinnen und Ausländer,erfolgreicher Besuch,Berufsfachschule,785.0
2014,Ausländerinnen und Ausländer,Entlassung aus dem Berufsvorbereitungsjahr,Berufsfachschule,
2014,Ausländerinnen und Ausländer,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufsfachschule,
2014,Ausländerinnen und Ausländer,ohne erfolgreichen Besuch/Abschluss,Berufsfachschule,504.0
2014,Ausländerinnen und Ausländer,Erreichte Abschlüsse insgesamt,Berufsfachschule,1790.0
2014,Ausländerinnen und Ausländer,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsfachschule,401.0
2012,Deutsche,Allgemeine Hochschulreife,Berufsfachschule,
2012,Deutsche,Fachhochschulreife,Berufsfachschule,573.0
2012,Deutsche,Realschulabschluss,Berufsfachschule,6995.0
2012,Deutsche,Hauptschulabschluss,Berufsfachschule,1033.0
2012,Deutsche,erfolgreicher Besuch,Berufsfachschule,16681.0
2012,Deutsche,Entlassung aus dem Berufsvorbereitungsjahr,Berufsfachschule,
2012,Deutsche,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufsfachschule,
2012,Deutsche,ohne erfolgreichen Besuch/Abschluss,Berufsfachschule,5581.0
2012,Deutsche,Erreichte Abschlüsse insgesamt,Berufsfachschule,30863.0
2012,Deutsche,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsfachschule,5816.0
2012,Ausländerinnen und Ausländer,Allgemeine Hochschulreife,Berufsfachschule,
2012,Ausländerinnen und Ausländer,Fachhochschulreife,Berufsfachschule,15.0
2012,Ausländerinnen und Ausländer,Realschulabschluss,Berufsfachschule,416.0
2012,Ausländerinnen und Ausländer,Hauptschulabschluss,Berufsfachschule,50.0
2012,Ausländerinnen und Ausländer,erfolgreicher Besuch,Berufsfachschule,755.0
2012,Ausländerinnen und Ausländer,Entlassung aus dem Berufsvorbereitungsjahr,Berufsfachschule,
2012,Ausländerinnen und Ausländer,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufsfachschule,
2012,Ausländerinnen und Ausländer,ohne erfolgreichen Besuch/Abschluss,Berufsfachschule,565.0
2012,Ausländerinnen und Ausländer,Erreichte Abschlüsse insgesamt,Berufsfachschule,1801.0
2012,Ausländerinnen und Ausländer,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsfachschule,383.0
2011,Deutsche,Allgemeine Hochschulreife,Berufsfachschule,
2011,Deutsche,Fachhochschulreife,Berufsfachschule,501.0
2011,Deutsche,Realschulabschluss,Berufsfachschule,7257.0
2011,Deutsche,Hauptschulabschluss,Berufsfachschule,1125.0
2011,Deutsche,erfolgreicher Besuch,Berufsfachschule,18136.0
2011,Deutsche,Entlassung aus dem Berufsvorbereitungsjahr,Berufsfachschule,
2011,Deutsche,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufsfachschule,
2011,Deutsche,ohne erfolgreichen Besuch/Abschluss,Berufsfachschule,6028.0
2011,Deutsche,Erreichte Abschlüsse insgesamt,Berufsfachschule,33047.0
2011,Deutsche,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsfachschule,5930.0
2011,Ausländerinnen und Ausländer,Allgemeine Hochschulreife,Berufsfachschule,
2011,Ausländerinnen und Ausländer,Fachhochschulreife,Berufsfachschule,11.0
2011,Ausländerinnen und Ausländer,Realschulabschluss,Berufsfachschule,411.0
2011,Ausländerinnen und Ausländer,Hauptschulabschluss,Berufsfachschule,66.0
2011,Ausländerinnen und Ausländer,erfolgreicher Besuch,Berufsfachschule,797.0
2011,Ausländerinnen und Ausländer,Entlassung aus dem Berufsvorbereitungsjahr,Berufsfachschule,
2011,Ausländerinnen und Ausländer,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufsfachschule,
2011,Ausländerinnen und Ausländer,ohne erfolgreichen Besuch/Abschluss,Berufsfachschule,552.0
2011,Ausländerinnen und Ausländer,Erreichte Abschlüsse insgesamt,Berufsfachschule,1837.0
2011,Ausländerinnen und Ausländer,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsfachschule,443.0
2010,Deutsche,Allgemeine Hochschulreife,Berufsfachschule,
2010,Deutsche,Fachhochschulreife,Berufsfachschule,507.0
2010,Deutsche,Realschulabschluss,Berufsfachschule,8333.0
2010,Deutsche,Hauptschulabschluss,Berufsfachschule,1165.0
2010,Deutsche,erfolgreicher Besuch,Berufsfachschule,19835.0
2010,Deutsche,Entlassung aus dem Berufsvorbereitungsjahr,Berufsfachschule,
2010,Deutsche,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufsfachschule,
2010,Deutsche,ohne erfolgreichen Besuch/Abschluss,Berufsfachschule,6644.0
2010,Deutsche,Erreichte Abschlüsse insgesamt,Berufsfachschule,36484.0
2010,Deutsche,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsfachschule,5971.0
2010,Ausländerinnen und Ausländer,Allgemeine Hochschulreife,Berufsfachschule,
2010,Ausländerinnen und Ausländer,Fachhochschulreife,Berufsfachschule,15.0
2010,Ausländerinnen und Ausländer,Realschulabschluss,Berufsfachschule,466.0
2010,Ausländerinnen und Ausländer,Hauptschulabschluss,Berufsfachschule,60.0
2010,Ausländerinnen und Ausländer,erfolgreicher Besuch,Berufsfachschule,875.0
2010,Ausländerinnen und Ausländer,Entlassung aus dem Berufsvorbereitungsjahr,Berufsfachschule,
2010,Ausländerinnen und Ausländer,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufsfachschule,
2010,Ausländerinnen und Ausländer,ohne erfolgreichen Besuch/Abschluss,Berufsfachschule,614.0
2010,Ausländerinnen und Ausländer,Erreichte Abschlüsse insgesamt,Berufsfachschule,2030.0
2010,Ausländerinnen und Ausländer,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsfachschule,383.0
2006,Deutsche,Allgemeine Hochschulreife,Berufsfachschule,
2006,Deutsche,Fachhochschulreife,Berufsfachschule,427.0
2006,Deutsche,Realschulabschluss,Berufsfachschule,9727.0
2006,Deutsche,Hauptschulabschluss,Berufsfachschule,810.0
2006,Deutsche,erfolgreicher Besuch,Berufsfachschule,17904.0
2006,Deutsche,Entlassung aus dem Berufsvorbereitungsjahr,Berufsfachschule,
2006,Deutsche,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufsfachschule,1.0
2006,Deutsche,ohne erfolgreichen Besuch/Abschluss,Berufsfachschule,6707.0
2006,Deutsche,Erreichte Abschlüsse insgesamt,Berufsfachschule,35576.0
2006,Deutsche,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsfachschule,5478.0
2006,Ausländerinnen und Ausländer,Allgemeine Hochschulreife,Berufsfachschule,
2006,Ausländerinnen und Ausländer,Fachhochschulreife,Berufsfachschule,7.0
2006,Ausländerinnen und Ausländer,Realschulabschluss,Berufsfachschule,464.0
2006,Ausländerinnen und Ausländer,Hauptschulabschluss,Berufsfachschule,101.0
2006,Ausländerinnen und Ausländer,erfolgreicher Besuch,Berufsfachschule,756.0
2006,Ausländerinnen und Ausländer,Entlassung aus dem Berufsvorbereitungsjahr,Berufsfachschule,
2006,Ausländerinnen und Ausländer,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufsfachschule,
2006,Ausländerinnen und Ausländer,ohne erfolgreichen Besuch/Abschluss,Berufsfachschule,690.0
2006,Ausländerinnen und Ausländer,Erreichte Abschlüsse insgesamt,Berufsfachschule,2018.0
2006,Ausländerinnen und Ausländer,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsfachschule,405.0
2005,Deutsche,Allgemeine Hochschulreife,Berufsfachschule,
2005,Deutsche,Fachhochschulreife,Berufsfachschule,382.0
2005,Deutsche,Realschulabschluss,Berufsfachschule,9457.0
2005,Deutsche,Hauptschulabschluss,Berufsfachschule,839.0
2005,Deutsche,erfolgreicher Besuch,Berufsfachschule,16887.0
2005,Deutsche,Entlassung aus dem Berufsvorbereitungsjahr,Berufsfachschule,
2005,Deutsche,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufsfachschule,2.0
2005,Deutsche,ohne erfolgreichen Besuch/Abschluss,Berufsfachschule,6224.0
2005,Deutsche,Erreichte Abschlüsse insgesamt,Berufsfachschule,33791.0
2005,Deutsche,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsfachschule,5240.0
2005,Ausländerinnen und Ausländer,Allgemeine Hochschulreife,Berufsfachschule,
