Year,Land der Staatsangehörigkeit,Kategorie,Units,Value
2020.0,Australien und Ozeanien,Frauen,Anzahl,440.0
2020.0,staatenlos,Frauen,Anzahl,1505.0
2020.0,"ungeklärt,oh.Angabe,unbekannt",Frauen,Anzahl,3795.0
2020.0,Ausländer insgesamt,Frauen,Anzahl,393815.0
2019.0,Bulgarien,Frauen,Anzahl,12800.0
2019.0,Griechenland,Frauen,Anzahl,8145.0
2019.0,Italien,Frauen,Anzahl,11360.0
2019.0,Serbien (ohne Kosovo) ab 2008,Frauen,Anzahl,9375.0
2019.0,Kroatien,Frauen,Anzahl,5120.0
2019.0,Kosovo,Frauen,Anzahl,7925.0
2019.0,Niederlande,Frauen,Anzahl,12955.0
2019.0,Polen,Frauen,Anzahl,44365.0
2019.0,Rumänien,Frauen,Anzahl,23235.0
2019.0,Russische Föderation,Frauen,Anzahl,14075.0
2019.0,Spanien,Frauen,Anzahl,5650.0
2019.0,Türkei,Frauen,Anzahl,43215.0
2019.0,Ukraine,Frauen,Anzahl,7150.0
2019.0,übrige europäische Staaten,Frauen,Anzahl,
2019.0,Europa insgesamt,Frauen,Anzahl,251170.0
2019.0,übrige afrikanische Staaten,Frauen,Anzahl,2055.0
2019.0,Afrika insgesamt,Frauen,Anzahl,15155.0
2019.0,übrige amerikanische Staaten,Frauen,Anzahl,745.0
2019.0,Amerika insgesamt,Frauen,Anzahl,9560.0
2019.0,Afghanistan,Frauen,Anzahl,7755.0
2019.0,China,Frauen,Anzahl,5195.0
2019.0,Indien,Frauen,Anzahl,2700.0
2019.0,Irak,Frauen,Anzahl,18385.0
2019.0,"Iran, Islamische Republik",Frauen,Anzahl,4595.0
2019.0,"Syrien, Arabische Republik",Frauen,Anzahl,36545.0
2019.0,Vietnam,Frauen,Anzahl,4790.0
2019.0,übrige asiatische Staaten,Frauen,Anzahl,1740.0
2019.0,Asien insgesamt,Frauen,Anzahl,102335.0
2019.0,Australien und Ozeanien,Frauen,Anzahl,460.0
2019.0,staatenlos,Frauen,Anzahl,1530.0
2019.0,"ungeklärt,oh.Angabe,unbekannt",Frauen,Anzahl,3620.0
2019.0,Ausländer insgesamt,Frauen,Anzahl,383850.0
2018.0,Bulgarien,Frauen,Anzahl,11535.0
2018.0,Griechenland,Frauen,Anzahl,8070.0
2018.0,Italien,Frauen,Anzahl,11075.0
2018.0,Serbien (ohne Kosovo) ab 2008,Frauen,Anzahl,9295.0
2018.0,Kroatien,Frauen,Anzahl,4930.0
2018.0,Kosovo,Frauen,Anzahl,7600.0
2018.0,Niederlande,Frauen,Anzahl,13015.0
2018.0,Polen,Frauen,Anzahl,43405.0
2018.0,Rumänien,Frauen,Anzahl,20275.0
2018.0,Russische Föderation,Frauen,Anzahl,13740.0
2018.0,Spanien,Frauen,Anzahl,5600.0
2018.0,Türkei,Frauen,Anzahl,43545.0
2018.0,Ukraine,Frauen,Anzahl,6980.0
2018.0,übrige europäische Staaten,Frauen,Anzahl,
2018.0,Europa insgesamt,Frauen,Anzahl,243935.0
2018.0,übrige afrikanische Staaten,Frauen,Anzahl,1795.0
2018.0,Afrika insgesamt,Frauen,Anzahl,13510.0
2018.0,übrige amerikanische Staaten,Frauen,Anzahl,695.0
2018.0,Amerika insgesamt,Frauen,Anzahl,9070.0
2018.0,Afghanistan,Frauen,Anzahl,7455.0
2018.0,China,Frauen,Anzahl,5025.0
2018.0,Indien,Frauen,Anzahl,2310.0
2018.0,Irak,Frauen,Anzahl,17340.0
2018.0,"Iran, Islamische Republik",Frauen,Anzahl,4265.0
2018.0,"Syrien, Arabische Republik",Frauen,Anzahl,33720.0
2018.0,Vietnam,Frauen,Anzahl,4695.0
2018.0,übrige asiatische Staaten,Frauen,Anzahl,1670.0
2018.0,Asien insgesamt,Frauen,Anzahl,96470.0
2018.0,Australien und Ozeanien,Frauen,Anzahl,455.0
2018.0,staatenlos,Frauen,Anzahl,1420.0
2018.0,"ungeklärt,oh.Angabe,unbekannt",Frauen,Anzahl,3460.0
2018.0,Ausländer insgesamt,Frauen,Anzahl,368340.0
2017.0,Bulgarien,Frauen,Anzahl,10265.0
2017.0,Griechenland,Frauen,Anzahl,8015.0
2017.0,Italien,Frauen,Anzahl,10870.0
2017.0,Serbien (ohne Kosovo) ab 2008,Frauen,Anzahl,9300.0
2017.0,Kroatien,Frauen,Anzahl,4565.0
2017.0,Kosovo,Frauen,Anzahl,7465.0
2017.0,Niederlande,Frauen,Anzahl,13230.0
2017.0,Polen,Frauen,Anzahl,42145.0
2017.0,Rumänien,Frauen,Anzahl,16840.0
2017.0,Russische Föderation,Frauen,Anzahl,13420.0
2017.0,Spanien,Frauen,Anzahl,5550.0
2017.0,Türkei,Frauen,Anzahl,43750.0
2017.0,Ukraine,Frauen,Anzahl,6715.0
2017.0,übrige europäische Staaten,Frauen,Anzahl,
2017.0,Europa insgesamt,Frauen,Anzahl,235650.0
2017.0,übrige afrikanische Staaten,Frauen,Anzahl,1510.0
2017.0,Afrika insgesamt,Frauen,Anzahl,11975.0
2017.0,übrige amerikanische Staaten,Frauen,Anzahl,630.0
2017.0,Amerika insgesamt,Frauen,Anzahl,8585.0
2017.0,Afghanistan,Frauen,Anzahl,7115.0
2017.0,China,Frauen,Anzahl,4850.0
2017.0,Indien,Frauen,Anzahl,1995.0
2017.0,Irak,Frauen,Anzahl,15815.0
2017.0,"Iran, Islamische Republik",Frauen,Anzahl,3640.0
2017.0,"Syrien, Arabische Republik",Frauen,Anzahl,30850.0
2017.0,Vietnam,Frauen,Anzahl,4640.0
2017.0,übrige asiatische Staaten,Frauen,Anzahl,1585.0
2017.0,Asien insgesamt,Frauen,Anzahl,89805.0
2017.0,Australien und Ozeanien,Frauen,Anzahl,450.0
2017.0,staatenlos,Frauen,Anzahl,1310.0
2017.0,"ungeklärt,oh.Angabe,unbekannt",Frauen,Anzahl,3295.0
2017.0,Ausländer insgesamt,Frauen,Anzahl,351090.0
2016.0,Bulgarien,Frauen,Anzahl,9125.0
2016.0,Griechenland,Frauen,Anzahl,7875.0
2016.0,Italien,Frauen,Anzahl,10665.0
2016.0,Serbien (ohne Kosovo) ab 2008,Frauen,Anzahl,9320.0
2016.0,Kroatien,Frauen,Anzahl,4320.0
2016.0,Kosovo,Frauen,Anzahl,7365.0
2016.0,Niederlande,Frauen,Anzahl,13335.0
2016.0,Polen,Frauen,Anzahl,40420.0
2016.0,Rumänien,Frauen,Anzahl,14215.0
2016.0,Russische Föderation,Frauen,Anzahl,13315.0
2016.0,Spanien,Frauen,Anzahl,5535.0
2016.0,Türkei,Frauen,Anzahl,44105.0
2016.0,Ukraine,Frauen,Anzahl,6615.0
2016.0,übrige europäische Staaten,Frauen,Anzahl,
2016.0,Europa insgesamt,Frauen,Anzahl,229605.0
2016.0,übrige afrikanische Staaten,Frauen,Anzahl,1280.0
2016.0,Afrika insgesamt,Frauen,Anzahl,10570.0
2016.0,übrige amerikanische Staaten,Frauen,Anzahl,605.0
2016.0,Amerika insgesamt,Frauen,Anzahl,8330.0
2016.0,Afghanistan,Frauen,Anzahl,6875.0
2016.0,China,Frauen,Anzahl,4555.0
2016.0,Indien,Frauen,Anzahl,1825.0
2016.0,Irak,Frauen,Anzahl,13750.0
2016.0,"Iran, Islamische Republik",Frauen,Anzahl,3330.0
2016.0,"Syrien, Arabische Republik",Frauen,Anzahl,26920.0
2016.0,Vietnam,Frauen,Anzahl,4480.0
2016.0,übrige asiatische Staaten,Frauen,Anzahl,1550.0
2016.0,Asien insgesamt,Frauen,Anzahl,81885.0
2016.0,Australien und Ozeanien,Frauen,Anzahl,425.0
2016.0,staatenlos,Frauen,Anzahl,1080.0
2016.0,"ungeklärt,oh.Angabe,unbekannt",Frauen,Anzahl,3250.0
2016.0,Ausländer insgesamt,Frauen,Anzahl,335175.0
2015.0,Bulgarien,Frauen,Anzahl,7513.0
2015.0,Griechenland,Frauen,Anzahl,7519.0
2015.0,Italien,Frauen,Anzahl,10281.0
2015.0,Serbien (ohne Kosovo) ab 2008,Frauen,Anzahl,10100.0
2015.0,Kroatien,Frauen,Anzahl,3873.0
2015.0,Kosovo,Frauen,Anzahl,7700.0
2015.0,Niederlande,Frauen,Anzahl,13267.0
2015.0,Polen,Frauen,Anzahl,37678.0
2015.0,Rumänien,Frauen,Anzahl,11192.0
2015.0,Russische Föderation,Frauen,Anzahl,12780.0
2015.0,Spanien,Frauen,Anzahl,5458.0
2015.0,Türkei,Frauen,Anzahl,44456.0
2015.0,Ukraine,Frauen,Anzahl,6560.0
2015.0,übrige europäische Staaten,Frauen,Anzahl,2.0
2015.0,Europa insgesamt,Frauen,Anzahl,222995.0
2015.0,übrige afrikanische Staaten,Frauen,Anzahl,999.0
2015.0,Afrika insgesamt,Frauen,Anzahl,9023.0
2015.0,übrige amerikanische Staaten,Frauen,Anzahl,554.0
2015.0,Amerika insgesamt,Frauen,Anzahl,8117.0
2015.0,Afghanistan,Frauen,Anzahl,3261.0
2015.0,China,Frauen,Anzahl,4224.0
2015.0,Indien,Frauen,Anzahl,1644.0
2015.0,Irak,Frauen,Anzahl,6944.0
2015.0,"Iran, Islamische Republik",Frauen,Anzahl,2688.0
2015.0,"Syrien, Arabische Republik",Frauen,Anzahl,15837.0
2015.0,Vietnam,Frauen,Anzahl,4333.0
2015.0,übrige asiatische Staaten,Frauen,Anzahl,1469.0
2015.0,Asien insgesamt,Frauen,Anzahl,58219.0
2015.0,Australien und Ozeanien,Frauen,Anzahl,421.0
2015.0,staatenlos,Frauen,Anzahl,867.0
2015.0,"ungeklärt,oh.Angabe,unbekannt",Frauen,Anzahl,3039.0
2015.0,Ausländer insgesamt,Frauen,Anzahl,302706.0
2014.0,Bulgarien,Frauen,Anzahl,5675.0
2014.0,Griechenland,Frauen,Anzahl,7264.0
2014.0,Italien,Frauen,Anzahl,9786.0
2014.0,Serbien (ohne Kosovo) ab 2008,Frauen,Anzahl,9311.0
2014.0,Kroatien,Frauen,Anzahl,3425.0
2014.0,Kosovo,Frauen,Anzahl,6870.0
2014.0,Niederlande,Frauen,Anzahl,13240.0
2014.0,Polen,Frauen,Anzahl,33927.0
2014.0,Rumänien,Frauen,Anzahl,8435.0
2014.0,Russische Föderation,Frauen,Anzahl,12272.0
2014.0,Spanien,Frauen,Anzahl,5190.0
2014.0,Türkei,Frauen,Anzahl,45110.0
2014.0,Ukraine,Frauen,Anzahl,6463.0
2014.0,übrige europäische Staaten,Frauen,Anzahl,3.0
2014.0,Europa insgesamt,Frauen,Anzahl,205975.0
2014.0,übrige afrikanische Staaten,Frauen,Anzahl,932.0
2014.0,Afrika insgesamt,Frauen,Anzahl,7544.0
2014.0,übrige amerikanische Staaten,Frauen,Anzahl,523.0
2014.0,Amerika insgesamt,Frauen,Anzahl,7801.0
2014.0,Afghanistan,Frauen,Anzahl,1822.0
2014.0,China,Frauen,Anzahl,3692.0
2014.0,Indien,Frauen,Anzahl,1433.0
2014.0,Irak,Frauen,Anzahl,4546.0
2014.0,"Iran, Islamische Republik",Frauen,Anzahl,2307.0
2014.0,"Syrien, Arabische Republik",Frauen,Anzahl,7303.0
2014.0,Vietnam,Frauen,Anzahl,4242.0
2014.0,übrige asiatische Staaten,Frauen,Anzahl,1402.0
2014.0,Asien insgesamt,Frauen,Anzahl,43635.0
2014.0,Australien und Ozeanien,Frauen,Anzahl,425.0
2014.0,staatenlos,Frauen,Anzahl,761.0
2014.0,"ungeklärt,oh.Angabe,unbekannt",Frauen,Anzahl,2384.0
2014.0,Ausländer insgesamt,Frauen,Anzahl,268550.0
2013.0,Bulgarien,Frauen,Anzahl,4185.0
2013.0,Griechenland,Frauen,Anzahl,7040.0
2013.0,Italien,Frauen,Anzahl,9227.0
2013.0,Serbien (ohne Kosovo) ab 2008,Frauen,Anzahl,8475.0
2013.0,Kroatien,Frauen,Anzahl,3276.0
2013.0,Kosovo,Frauen,Anzahl,6302.0
2013.0,Niederlande,Frauen,Anzahl,13240.0
2013.0,Polen,Frauen,Anzahl,30087.0
2013.0,Rumänien,Frauen,Anzahl,6115.0
2013.0,Russische Föderation,Frauen,Anzahl,12119.0
2013.0,Spanien,Frauen,Anzahl,4975.0
2013.0,Türkei,Frauen,Anzahl,45762.0
2013.0,Ukraine,Frauen,Anzahl,6255.0
2013.0,übrige europäische Staaten,Frauen,Anzahl,2.0
2013.0,Europa insgesamt,Frauen,Anzahl,193006.0
2013.0,übrige afrikanische Staaten,Frauen,Anzahl,809.0
2013.0,Afrika insgesamt,Frauen,Anzahl,6581.0
2013.0,übrige amerikanische Staaten,Frauen,Anzahl,508.0
2013.0,Amerika insgesamt,Frauen,Anzahl,7565.0
2013.0,Afghanistan,Frauen,Anzahl,1640.0
2013.0,China,Frauen,Anzahl,3382.0
2013.0,Indien,Frauen,Anzahl,1271.0
2013.0,Irak,Frauen,Anzahl,4343.0
2013.0,"Iran, Islamische Republik",Frauen,Anzahl,2260.0
2013.0,"Syrien, Arabische Republik",Frauen,Anzahl,4332.0
2013.0,Vietnam,Frauen,Anzahl,4200.0
2013.0,übrige asiatische Staaten,Frauen,Anzahl,1403.0
2013.0,Asien insgesamt,Frauen,Anzahl,39323.0
2013.0,Australien und Ozeanien,Frauen,Anzahl,435.0
2013.0,staatenlos,Frauen,Anzahl,689.0
2013.0,"ungeklärt,oh.Angabe,unbekannt",Frauen,Anzahl,2148.0
2013.0,Ausländer insgesamt,Frauen,Anzahl,249775.0
2012.0,Bulgarien,Frauen,Anzahl,3403.0
2012.0,Griechenland,Frauen,Anzahl,6690.0
2012.0,Italien,Frauen,Anzahl,8712.0
2012.0,Serbien (ohne Kosovo) ab 2008,Frauen,Anzahl,8643.0
2012.0,Kroatien,Frauen,Anzahl,3154.0
2012.0,Kosovo,Frauen,Anzahl,5705.0
2012.0,Niederlande,Frauen,Anzahl,13140.0
2012.0,Polen,Frauen,Anzahl,26287.0
2012.0,Rumänien,Frauen,Anzahl,4913.0
2012.0,Russische Föderation,Frauen,Anzahl,11383.0
2012.0,Spanien,Frauen,Anzahl,4438.0
2012.0,Türkei,Frauen,Anzahl,46468.0
2012.0,Ukraine,Frauen,Anzahl,6257.0
2012.0,übrige europäische Staaten,Frauen,Anzahl,3.0
2012.0,Europa insgesamt,Frauen,Anzahl,182706.0
2012.0,übrige afrikanische Staaten,Frauen,Anzahl,666.0
2012.0,Afrika insgesamt,Frauen,Anzahl,5684.0
2012.0,übrige amerikanische Staaten,Frauen,Anzahl,495.0
2012.0,Amerika insgesamt,Frauen,Anzahl,7342.0
2012.0,Afghanistan,Frauen,Anzahl,1551.0
2012.0,China,Frauen,Anzahl,3034.0
2012.0,Indien,Frauen,Anzahl,1130.0
2012.0,Irak,Frauen,Anzahl,4224.0
2012.0,"Iran, Islamische Republik",Frauen,Anzahl,2026.0
2012.0,"Syrien, Arabische Republik",Frauen,Anzahl,3303.0
2012.0,Vietnam,Frauen,Anzahl,4289.0
2012.0,übrige asiatische Staaten,Frauen,Anzahl,1369.0
2012.0,Asien insgesamt,Frauen,Anzahl,37087.0
2012.0,Australien und Ozeanien,Frauen,Anzahl,406.0
2012.0,staatenlos,Frauen,Anzahl,705.0
2012.0,"ungeklärt,oh.Angabe,unbekannt",Frauen,Anzahl,2252.0
2012.0,Ausländer insgesamt,Frauen,Anzahl,236217.0
2011.0,Bulgarien,Frauen,Anzahl,2802.0
2011.0,Griechenland,Frauen,Anzahl,6461.0
2011.0,Italien,Frauen,Anzahl,8491.0
2011.0,Serbien (ohne Kosovo) ab 2008,Frauen,Anzahl,8733.0
2011.0,Kroatien,Frauen,Anzahl,3106.0
2011.0,Kosovo,Frauen,Anzahl,5363.0
2011.0,Niederlande,Frauen,Anzahl,13107.0
2011.0,Polen,Frauen,Anzahl,23360.0
2011.0,Rumänien,Frauen,Anzahl,3766.0
2011.0,Russische Föderation,Frauen,Anzahl,11156.0
2011.0,Spanien,Frauen,Anzahl,4225.0
2011.0,Türkei,Frauen,Anzahl,47480.0
2011.0,Ukraine,Frauen,Anzahl,6293.0
2011.0,übrige europäische Staaten,Frauen,Anzahl,6.0
2011.0,Europa insgesamt,Frauen,Anzahl,176161.0
2011.0,übrige afrikanische Staaten,Frauen,Anzahl,634.0
2011.0,Afrika insgesamt,Frauen,Anzahl,5436.0
2011.0,übrige amerikanische Staaten,Frauen,Anzahl,483.0
2011.0,Amerika insgesamt,Frauen,Anzahl,7098.0
2011.0,Afghanistan,Frauen,Anzahl,1451.0
2011.0,China,Frauen,Anzahl,2801.0
2011.0,Indien,Frauen,Anzahl,1030.0
2011.0,Irak,Frauen,Anzahl,4154.0
2011.0,"Iran, Islamische Republik",Frauen,Anzahl,1892.0
2011.0,"Syrien, Arabische Republik",Frauen,Anzahl,2812.0
2011.0,Vietnam,Frauen,Anzahl,4533.0
2011.0,übrige asiatische Staaten,Frauen,Anzahl,1569.0
2011.0,Asien insgesamt,Frauen,Anzahl,36241.0
2011.0,Australien und Ozeanien,Frauen,Anzahl,401.0
2011.0,staatenlos,Frauen,Anzahl,710.0
2011.0,"ungeklärt,oh.Angabe,unbekannt",Frauen,Anzahl,2265.0
2011.0,Ausländer insgesamt,Frauen,Anzahl,228348.0
2010.0,Bulgarien,Frauen,Anzahl,2236.0
2010.0,Griechenland,Frauen,Anzahl,6318.0
2010.0,Italien,Frauen,Anzahl,8428.0
2010.0,Serbien (ohne Kosovo) ab 2008,Frauen,Anzahl,4786.0
2010.0,Kroatien,Frauen,Anzahl,3050.0
2010.0,Kosovo,Frauen,Anzahl,3694.0
2010.0,Niederlande,Frauen,Anzahl,12848.0
2010.0,Polen,Frauen,Anzahl,21338.0
2010.0,Rumänien,Frauen,Anzahl,3082.0
2010.0,Russische Föderation,Frauen,Anzahl,10934.0
2010.0,Spanien,Frauen,Anzahl,4177.0
2010.0,Türkei,Frauen,Anzahl,48242.0
2010.0,Ukraine,Frauen,Anzahl,6350.0
2010.0,übrige europäische Staaten,Frauen,Anzahl,5.0
2010.0,Europa insgesamt,Frauen,Anzahl,172047.0
2010.0,übrige afrikanische Staaten,Frauen,Anzahl,598.0
2010.0,Afrika insgesamt,Frauen,Anzahl,5315.0
2010.0,übrige amerikanische Staaten,Frauen,Anzahl,466.0
2010.0,Amerika insgesamt,Frauen,Anzahl,6842.0
2010.0,Afghanistan,Frauen,Anzahl,1296.0
2010.0,China,Frauen,Anzahl,2634.0
2010.0,Indien,Frauen,Anzahl,874.0
2010.0,Irak,Frauen,Anzahl,3894.0
2010.0,"Iran, Islamische Republik",Frauen,Anzahl,1834.0
2010.0,"Syrien, Arabische Republik",Frauen,Anzahl,2550.0
2010.0,Vietnam,Frauen,Anzahl,4695.0
2010.0,übrige asiatische Staaten,Frauen,Anzahl,1573.0
2010.0,Asien insgesamt,Frauen,Anzahl,35328.0
2010.0,Australien und Ozeanien,Frauen,Anzahl,344.0
2010.0,staatenlos,Frauen,Anzahl,697.0
2010.0,"ungeklärt,oh.Angabe,unbekannt",Frauen,Anzahl,2457.0
2010.0,Ausländer insgesamt,Frauen,Anzahl,223035.0
2009.0,Bulgarien,Frauen,Anzahl,1854.0
2009.0,Griechenland,Frauen,Anzahl,6393.0
2009.0,Italien,Frauen,Anzahl,8440.0
2009.0,Serbien (ohne Kosovo) ab 2008,Frauen,Anzahl,3086.0
2009.0,Kroatien,Frauen,Anzahl,3084.0
2009.0,Kosovo,Frauen,Anzahl,2734.0
2009.0,Niederlande,Frauen,Anzahl,12606.0
2009.0,Polen,Frauen,Anzahl,20665.0
2009.0,Rumänien,Frauen,Anzahl,2561.0
2009.0,Russische Föderation,Frauen,Anzahl,10933.0
2009.0,Spanien,Frauen,Anzahl,4110.0
2009.0,Türkei,Frauen,Anzahl,49174.0
2009.0,Ukraine,Frauen,Anzahl,6492.0
2009.0,übrige europäische Staaten,Frauen,Anzahl,4.0
2009.0,Europa insgesamt,Frauen,Anzahl,171048.0
2009.0,übrige afrikanische Staaten,Frauen,Anzahl,548.0
2009.0,Afrika insgesamt,Frauen,Anzahl,5185.0
2009.0,übrige amerikanische Staaten,Frauen,Anzahl,469.0
2009.0,Amerika insgesamt,Frauen,Anzahl,6896.0
2009.0,Afghanistan,Frauen,Anzahl,1238.0
2009.0,China,Frauen,Anzahl,2619.0
2009.0,Indien,Frauen,Anzahl,796.0
2009.0,Irak,Frauen,Anzahl,3547.0
2009.0,"Iran, Islamische Republik",Frauen,Anzahl,1834.0
2009.0,"Syrien, Arabische Republik",Frauen,Anzahl,2482.0
2009.0,Vietnam,Frauen,Anzahl,4733.0
2009.0,übrige asiatische Staaten,Frauen,Anzahl,1627.0
2009.0,Asien insgesamt,Frauen,Anzahl,34986.0
2009.0,Australien und Ozeanien,Frauen,Anzahl,334.0
2009.0,staatenlos,Frauen,Anzahl,693.0
2009.0,"ungeklärt,oh.Angabe,unbekannt",Frauen,Anzahl,2595.0
2009.0,Ausländer insgesamt,Frauen,Anzahl,221741.0
2008.0,Bulgarien,Frauen,Anzahl,1641.0
2008.0,Griechenland,Frauen,Anzahl,6525.0
2008.0,Italien,Frauen,Anzahl,8514.0
2008.0,Serbien (ohne Kosovo) ab 2008,Frauen,Anzahl,1409.0
2008.0,Kroatien,Frauen,Anzahl,3113.0
2008.0,Kosovo,Frauen,Anzahl,929.0
2008.0,Niederlande,Frauen,Anzahl,12202.0
2008.0,Polen,Frauen,Anzahl,20025.0
2008.0,Rumänien,Frauen,Anzahl,2339.0
2008.0,Russische Föderation,Frauen,Anzahl,10904.0
2008.0,Spanien,Frauen,Anzahl,4266.0
2008.0,Türkei,Frauen,Anzahl,50210.0
2008.0,Ukraine,Frauen,Anzahl,6523.0
2008.0,übrige europäische Staaten,Frauen,Anzahl,6.0
2008.0,Europa insgesamt,Frauen,Anzahl,170895.0
2008.0,übrige afrikanische Staaten,Frauen,Anzahl,547.0
2008.0,Afrika insgesamt,Frauen,Anzahl,5167.0
2008.0,übrige amerikanische Staaten,Frauen,Anzahl,460.0
2008.0,Amerika insgesamt,Frauen,Anzahl,6868.0
2008.0,Afghanistan,Frauen,Anzahl,1255.0
2008.0,China,Frauen,Anzahl,2587.0
2008.0,Indien,Frauen,Anzahl,765.0
2008.0,Irak,Frauen,Anzahl,2999.0
2008.0,"Iran, Islamische Republik",Frauen,Anzahl,1935.0
2008.0,"Syrien, Arabische Republik",Frauen,Anzahl,2414.0
2008.0,Vietnam,Frauen,Anzahl,4777.0
2008.0,übrige asiatische Staaten,Frauen,Anzahl,1662.0
2008.0,Asien insgesamt,Frauen,Anzahl,34645.0
2008.0,Australien und Ozeanien,Frauen,Anzahl,323.0
2008.0,staatenlos,Frauen,Anzahl,692.0
2008.0,"ungeklärt,oh.Angabe,unbekannt",Frauen,Anzahl,2686.0
2008.0,Ausländer insgesamt,Frauen,Anzahl,221311.0
2007.0,Bulgarien,Frauen,Anzahl,1337.0
2007.0,Griechenland,Frauen,Anzahl,6751.0
2007.0,Italien,Frauen,Anzahl,8710.0
2007.0,Serbien (ohne Kosovo) ab 2008,Frauen,Anzahl,
2007.0,Kroatien,Frauen,Anzahl,3147.0
2007.0,Kosovo,Frauen,Anzahl,
2007.0,Niederlande,Frauen,Anzahl,11393.0
2007.0,Polen,Frauen,Anzahl,19605.0
2007.0,Rumänien,Frauen,Anzahl,2167.0
2007.0,Russische Föderation,Frauen,Anzahl,10926.0
2007.0,Spanien,Frauen,Anzahl,4368.0
2007.0,Türkei,Frauen,Anzahl,51234.0
2007.0,Ukraine,Frauen,Anzahl,6649.0
2007.0,übrige europäische Staaten,Frauen,Anzahl,5.0
2007.0,Europa insgesamt,Frauen,Anzahl,171578.0
2007.0,übrige afrikanische Staaten,Frauen,Anzahl,504.0
2007.0,Afrika insgesamt,Frauen,Anzahl,5186.0
2007.0,übrige amerikanische Staaten,Frauen,Anzahl,476.0
2007.0,Amerika insgesamt,Frauen,Anzahl,7078.0
2007.0,Afghanistan,Frauen,Anzahl,1365.0
2007.0,China,Frauen,Anzahl,2603.0
2007.0,Indien,Frauen,Anzahl,771.0
2007.0,Irak,Frauen,Anzahl,2961.0
2007.0,"Iran, Islamische Republik",Frauen,Anzahl,2116.0
2007.0,"Syrien, Arabische Republik",Frauen,Anzahl,2402.0
2007.0,Vietnam,Frauen,Anzahl,4763.0
2007.0,übrige asiatische Staaten,Frauen,Anzahl,1649.0
2007.0,Asien insgesamt,Frauen,Anzahl,35274.0
2007.0,Australien und Ozeanien,Frauen,Anzahl,347.0
2007.0,staatenlos,Frauen,Anzahl,660.0
2007.0,"ungeklärt,oh.Angabe,unbekannt",Frauen,Anzahl,2843.0
2007.0,Ausländer insgesamt,Frauen,Anzahl,223001.0
2006.0,Bulgarien,Frauen,Anzahl,1094.0
2006.0,Griechenland,Frauen,Anzahl,6932.0
2006.0,Italien,Frauen,Anzahl,8823.0
2006.0,Serbien (ohne Kosovo) ab 2008,Frauen,Anzahl,
2006.0,Kroatien,Frauen,Anzahl,3199.0
2006.0,Kosovo,Frauen,Anzahl,
2006.0,Niederlande,Frauen,Anzahl,10603.0
2006.0,Polen,Frauen,Anzahl,18591.0
2006.0,Rumänien,Frauen,Anzahl,1954.0
2006.0,Russische Föderation,Frauen,Anzahl,10890.0
2006.0,Spanien,Frauen,Anzahl,4430.0
2006.0,Türkei,Frauen,Anzahl,51925.0
2006.0,Ukraine,Frauen,Anzahl,6866.0
2006.0,übrige europäische Staaten,Frauen,Anzahl,29.0
2006.0,Europa insgesamt,Frauen,Anzahl,170943.0
2006.0,übrige afrikanische Staaten,Frauen,Anzahl,480.0
2006.0,Afrika insgesamt,Frauen,Anzahl,5140.0
2006.0,übrige amerikanische Staaten,Frauen,Anzahl,479.0
2006.0,Amerika insgesamt,Frauen,Anzahl,7113.0
2006.0,Afghanistan,Frauen,Anzahl,1474.0
2006.0,China,Frauen,Anzahl,2501.0
2006.0,Indien,Frauen,Anzahl,726.0
2006.0,Irak,Frauen,Anzahl,3068.0
2006.0,"Iran, Islamische Republik",Frauen,Anzahl,2263.0
2006.0,"Syrien, Arabische Republik",Frauen,Anzahl,2417.0
2006.0,Vietnam,Frauen,Anzahl,4679.0
2006.0,übrige asiatische Staaten,Frauen,Anzahl,1639.0
2006.0,Asien insgesamt,Frauen,Anzahl,35750.0
2006.0,Australien und Ozeanien,Frauen,Anzahl,349.0
2006.0,staatenlos,Frauen,Anzahl,687.0
2006.0,"ungeklärt,oh.Angabe,unbekannt",Frauen,Anzahl,2949.0
2006.0,Ausländer insgesamt,Frauen,Anzahl,222931.0
2005.0,Bulgarien,Frauen,Anzahl,1108.0
2005.0,Griechenland,Frauen,Anzahl,7111.0
2005.0,Italien,Frauen,Anzahl,9002.0
2005.0,Serbien (ohne Kosovo) ab 2008,Frauen,Anzahl,
2005.0,Kroatien,Frauen,Anzahl,3213.0
2005.0,Kosovo,Frauen,Anzahl,
2005.0,Niederlande,Frauen,Anzahl,9697.0
2005.0,Polen,Frauen,Anzahl,17840.0
2005.0,Rumänien,Frauen,Anzahl,1984.0
2005.0,Russische Föderation,Frauen,Anzahl,10830.0
2005.0,Spanien,Frauen,Anzahl,4556.0
2005.0,Türkei,Frauen,Anzahl,52971.0
2005.0,Ukraine,Frauen,Anzahl,7035.0
2005.0,übrige europäische Staaten,Frauen,Anzahl,27.0
2005.0,Europa insgesamt,Frauen,Anzahl,171713.0
2005.0,übrige afrikanische Staaten,Frauen,Anzahl,467.0
2005.0,Afrika insgesamt,Frauen,Anzahl,5040.0
2005.0,übrige amerikanische Staaten,Frauen,Anzahl,489.0
2005.0,Amerika insgesamt,Frauen,Anzahl,6996.0
2005.0,Afghanistan,Frauen,Anzahl,1581.0
2005.0,China,Frauen,Anzahl,2525.0
2005.0,Indien,Frauen,Anzahl,681.0
2005.0,Irak,Frauen,Anzahl,3115.0
