Year,Gebietseinheit,Geschlecht,Qualifikation,Units,GeoCode,Value
2011,Hameln-Pyrmont,Frauen,,Anzahl,K03252,948
2011,Hildesheim,Frauen,,Anzahl,K03254,1092
2011,Holzminden,Frauen,,Anzahl,K03255,222
2011,Nienburg (Weser),Frauen,,Anzahl,K03256,380
2011,Schaumburg,Frauen,,Anzahl,K03257,549
2011,Stat. Region Hannover,Frauen,,Anzahl,K032,16598
2011,Celle,Frauen,,Anzahl,K03351,637
2011,Cuxhaven,Frauen,,Anzahl,K03352,821
2011,Harburg,Frauen,,Anzahl,K03353,916
2011,Lüchow-Dannenberg,Frauen,,Anzahl,K03354,83
2011,Lüneburg,Frauen,,Anzahl,K03355,687
2011,Osterholz,Frauen,,Anzahl,K03356,272
2011,Rotenburg (Wümme),Frauen,,Anzahl,K03357,562
2011,Heidekreis,Frauen,,Anzahl,K03358,612
2011,Stade,Frauen,,Anzahl,K03359,628
2011,Uelzen,Frauen,,Anzahl,K03360,235
2011,Verden,Frauen,,Anzahl,K03361,679
2011,Stat. Region Lüneburg,Frauen,,Anzahl,K033,6132
2011,Delmenhorst  Stadt,Frauen,,Anzahl,K03401,441
2011,Emden  Stadt,Frauen,,Anzahl,K03402,194
2011,Oldenburg(Oldb)  Stadt,Frauen,,Anzahl,K03403,1028
2011,Osnabrück  Stadt,Frauen,,Anzahl,K03404,1880
2011,Wilhelmshaven  Stadt,Frauen,,Anzahl,K03405,234
2011,Ammerland,Frauen,,Anzahl,K03451,474
2011,Aurich,Frauen,,Anzahl,K03452,665
2011,Cloppenburg,Frauen,,Anzahl,K03453,689
2011,Emsland,Frauen,,Anzahl,K03454,848
2011,Friesland,Frauen,,Anzahl,K03455,244
2011,Grafschaft Bentheim,Frauen,,Anzahl,K03456,624
2011,Leer,Frauen,,Anzahl,K03457,438
2011,Oldenburg,Frauen,,Anzahl,K03458,455
2011,Osnabrück,Frauen,,Anzahl,K03459,1962
2011,Vechta,Frauen,,Anzahl,K03460,1708
2011,Wesermarsch,Frauen,,Anzahl,K03461,177
2011,Wittmund,Frauen,,Anzahl,K03462,184
2011,Stat. Region Weser-Ems,Frauen,,Anzahl,K034,12245
2011,Niedersachsen,Frauen,,Anzahl,K030,43401
2020,Braunschweig  Stadt,,hoch,%,K03101,24.9111862057014
2020,Salzgitter  Stadt,,hoch,%,K03102,8.99958999589996
2020,Wolfsburg  Stadt,,hoch,%,K03103,25.4760341431385
2020,Gifhorn,,hoch,%,K03151,17.2858458704329
2020,Goslar,,hoch,%,K03153,17.5813953488372
2020,Helmstedt,,hoch,%,K03154,13.5214579659024
2020,Northeim,,hoch,%,K03155,10.2166276346604
2020,Peine,,hoch,%,K03157,6.65083135391924
2020,Wolfenbüttel,,hoch,%,K03158,12.9255989911728
2020,Göttingen,,hoch,%,K03159,28.1806162920777
2020,Stat. Region Braunschweig,,hoch,%,K031,20.4597314180975
2020,Hannover  Region,,hoch,%,K03241,13.7453697790267
2020,dav. Hannover  Lhst.,,hoch,%,K03241001,17.2278758212031
2020,dav. Hannover  Umland,,hoch,%,K03241999,8.06986606205651
2020,Diepholz,,hoch,%,K03251,7.23384895359418
2020,Hameln-Pyrmont,,hoch,%,K03252,11.105722599418
2020,Hildesheim,,hoch,%,K03254,18.0776969509364
2020,Holzminden,,hoch,%,K03255,12.6684636118598
2020,Nienburg (Weser),,hoch,%,K03256,5.58749137732812
2020,Schaumburg,,hoch,%,K03257,8.75194199896427
2020,Stat. Region Hannover,,hoch,%,K032,12.8270730453824
2020,Celle,,hoch,%,K03351,14.0762463343109
2020,Cuxhaven,,hoch,%,K03352,6.67730173199635
2020,Harburg,,hoch,%,K03353,6.95286022388826
2020,Lüchow-Dannenberg,,hoch,%,K03354,11.6
2020,Lüneburg,,hoch,%,K03355,14.9770759042282
2020,Osterholz,,hoch,%,K03356,11.4851485148515
2020,Rotenburg (Wümme),,hoch,%,K03357,8.92008639308855
2020,Heidekreis,,hoch,%,K03358,7.92470369509644
2020,Stade,,hoch,%,K03359,9.09090909090909
2020,Uelzen,,hoch,%,K03360,13.3769322235434
2020,Verden,,hoch,%,K03361,7.65677740273583
2020,Stat. Region Lüneburg,,hoch,%,K033,9.34915268652591
2020,Delmenhorst  Stadt,,hoch,%,K03401,9.97854077253219
2020,Emden  Stadt,,hoch,%,K03402,10.0932528798683
2020,Oldenburg(Oldb)  Stadt,,hoch,%,K03403,18.159688412853
2020,Osnabrück  Stadt,,hoch,%,K03404,11.3258731773483
2020,Wilhelmshaven  Stadt,,hoch,%,K03405,14.7169811320755
2020,Ammerland,,hoch,%,K03451,7.39224656874549
2020,Aurich,,hoch,%,K03452,9.00576368876081
2020,Cloppenburg,,hoch,%,K03453,3.16027088036117
2020,Emsland,,hoch,%,K03454,7.36954633527093
2020,Friesland,,hoch,%,K03455,12.5328083989501
2020,Grafschaft Bentheim,,hoch,%,K03456,7.11571675302245
2020,Leer,,hoch,%,K03457,8.20499203398832
2020,Oldenburg,,hoch,%,K03458,5.15356585111921
2020,Osnabrück,,hoch,%,K03459,4.55751962500706
2020,Vechta,,hoch,%,K03460,4.26595269968764
2020,Wesermarsch,,hoch,%,K03461,6.94610778443114
2020,Wittmund,,hoch,%,K03462,6.81818181818182
2020,Stat. Region Weser-Ems,,hoch,%,K034,7.38916740391232
2020,Niedersachsen,,hoch,%,K030,11.7689805404257
2020,Braunschweig  Stadt,,mittel,%,K03101,27.9351875920631
2020,Salzgitter  Stadt,,mittel,%,K03102,40.0574005740057
2020,Wolfsburg  Stadt,,mittel,%,K03103,32.5297814463934
2020,Gifhorn,,mittel,%,K03151,27.5099785078293
2020,Goslar,,mittel,%,K03153,30.4496124031008
2020,Helmstedt,,mittel,%,K03154,43.5626102292769
2020,Northeim,,mittel,%,K03155,42.7107728337237
2020,Peine,,mittel,%,K03157,31.8883610451306
2020,Wolfenbüttel,,mittel,%,K03158,40.7313997477932
2020,Göttingen,,mittel,%,K03159,28.6789382690939
2020,Stat. Region Braunschweig,,mittel,%,K031,32.2896794224367
2020,Hannover  Region,,mittel,%,K03241,32.9432239110998
2020,dav. Hannover  Lhst.,,mittel,%,K03241001,32.3612005667912
2020,dav. Hannover  Umland,,mittel,%,K03241999,33.8917579879918
2020,Diepholz,,mittel,%,K03251,32.9542007885957
2020,Hameln-Pyrmont,,mittel,%,K03252,36.905916585839
2020,Hildesheim,,mittel,%,K03254,35.5517721714905
2020,Holzminden,,mittel,%,K03255,33.0862533692722
2020,Nienburg (Weser),,mittel,%,K03256,24.8562888020235
2020,Schaumburg,,mittel,%,K03257,42.9829104091144
2020,Stat. Region Hannover,,mittel,%,K032,33.3575402766295
2020,Celle,,mittel,%,K03351,30.3519061583578
2020,Cuxhaven,,mittel,%,K03352,31.0847766636281
2020,Harburg,,mittel,%,K03353,26.6406490705556
2020,Lüchow-Dannenberg,,mittel,%,K03354,31.8666666666667
2020,Lüneburg,,mittel,%,K03355,31.3550687722873
2020,Osterholz,,mittel,%,K03356,33.1683168316832
2020,Rotenburg (Wümme),,mittel,%,K03357,35.4859611231102
2020,Heidekreis,,mittel,%,K03358,36.3699744364397
2020,Stade,,mittel,%,K03359,24.9404153898536
2020,Uelzen,,mittel,%,K03360,35.9690844233056
2020,Verden,,mittel,%,K03361,24.0895363297211
2020,Stat. Region Lüneburg,,mittel,%,K033,29.7123174076673
2020,Delmenhorst  Stadt,,mittel,%,K03401,31.2768240343348
2020,Emden  Stadt,,mittel,%,K03402,33.2967635765222
2020,Oldenburg(Oldb)  Stadt,,mittel,%,K03403,24.6835443037975
2020,Osnabrück  Stadt,,mittel,%,K03404,30.2249350062168
2020,Wilhelmshaven  Stadt,,mittel,%,K03405,27.3854447439353
2020,Ammerland,,mittel,%,K03451,25.5718757524681
2020,Aurich,,mittel,%,K03452,27.7137367915466
2020,Cloppenburg,,mittel,%,K03453,20.372460496614
2020,Emsland,,mittel,%,K03454,28.1953631322242
2020,Friesland,,mittel,%,K03455,29.3963254593176
2020,Grafschaft Bentheim,,mittel,%,K03456,36.1830742659758
2020,Leer,,mittel,%,K03457,29.9256505576208
2020,Oldenburg,,mittel,%,K03458,26.2363352420614
2020,Osnabrück,,mittel,%,K03459,22.8892528378607
2020,Vechta,,mittel,%,K03460,21.5261044176707
2020,Wesermarsch,,mittel,%,K03461,35.3692614770459
2020,Wittmund,,mittel,%,K03462,24.7835497835498
2020,Stat. Region Weser-Ems,,mittel,%,K034,26.2980438415413
2020,Niedersachsen,,mittel,%,K030,30.1124658506237
2020,Braunschweig  Stadt,,niedrig,%,K03101,23.351529330214
2020,Salzgitter  Stadt,,niedrig,%,K03102,21.8327183271833
2020,Wolfsburg  Stadt,,niedrig,%,K03103,15.2330925804334
2020,Gifhorn,,niedrig,%,K03151,24.5931839115751
2020,Goslar,,niedrig,%,K03153,26.1395348837209
2020,Helmstedt,,niedrig,%,K03154,22.8101116990006
2020,Northeim,,niedrig,%,K03155,23.5655737704918
2020,Peine,,niedrig,%,K03157,28.3254156769596
2020,Wolfenbüttel,,niedrig,%,K03158,23.8965952080706
2020,Göttingen,,niedrig,%,K03159,25.3127224651683
2020,Stat. Region Braunschweig,,niedrig,%,K031,22.524595069764
2020,Hannover  Region,,niedrig,%,K03241,27.765359560608
2020,dav. Hannover  Lhst.,,niedrig,%,K03241001,27.0539739791318
2020,dav. Hannover  Umland,,niedrig,%,K03241999,28.9247176386615
2020,Diepholz,,niedrig,%,K03251,24.3403093721565
2020,Hameln-Pyrmont,,niedrig,%,K03252,28.2735208535403
2020,Hildesheim,,niedrig,%,K03254,25.4449775576536
2020,Holzminden,,niedrig,%,K03255,27.8301886792453
2020,Nienburg (Weser),,niedrig,%,K03256,30.0988733042079
2020,Schaumburg,,niedrig,%,K03257,27.4987053340238
2020,Stat. Region Hannover,,niedrig,%,K032,27.4719013250508
2020,Celle,,niedrig,%,K03351,31.3782991202346
2020,Cuxhaven,,niedrig,%,K03352,26.1622607110301
2020,Harburg,,niedrig,%,K03353,28.6330491937969
2020,Lüchow-Dannenberg,,niedrig,%,K03354,16.6666666666667
2020,Lüneburg,,niedrig,%,K03355,27.1777890983189
2020,Osterholz,,niedrig,%,K03356,26.6336633663366
2020,Rotenburg (Wümme),,niedrig,%,K03357,26.3714902807775
2020,Heidekreis,,niedrig,%,K03358,21.7987450615849
2020,Stade,,niedrig,%,K03359,22.9485869935308
2020,Uelzen,,niedrig,%,K03360,22.1165279429251
2020,Verden,,niedrig,%,K03361,27.8379818795523
2020,Stat. Region Lüneburg,,niedrig,%,K033,26.3570836256937
2020,Delmenhorst  Stadt,,niedrig,%,K03401,32.1351931330472
2020,Emden  Stadt,,niedrig,%,K03402,26.3302249040044
2020,Oldenburg(Oldb)  Stadt,,niedrig,%,K03403,29.1139240506329
2020,Osnabrück  Stadt,,niedrig,%,K03404,32.2934328020798
2020,Wilhelmshaven  Stadt,,niedrig,%,K03405,33.4231805929919
2020,Ammerland,,niedrig,%,K03451,26.8962196002889
2020,Aurich,,niedrig,%,K03452,27.209414024976
2020,Cloppenburg,,niedrig,%,K03453,30.0884123401053
2020,Emsland,,niedrig,%,K03454,19.8236119462818
2020,Friesland,,niedrig,%,K03455,23.0971128608924
2020,Grafschaft Bentheim,,niedrig,%,K03456,22.1070811744387
2020,Leer,,niedrig,%,K03457,18.4014869888476
2020,Oldenburg,,niedrig,%,K03458,27.3555439875065
2020,Osnabrück,,niedrig,%,K03459,25.3741458180381
2020,Vechta,,niedrig,%,K03460,27.2824631860776
2020,Wesermarsch,,niedrig,%,K03461,21.0778443113772
2020,Wittmund,,niedrig,%,K03462,18.9393939393939
2020,Stat. Region Weser-Ems,,niedrig,%,K034,25.9461319178217
2020,Niedersachsen,,niedrig,%,K030,25.8534344760449
2020,Braunschweig  Stadt,,unbekannt,%,K03101,23.8020968720215
2020,Salzgitter  Stadt,,unbekannt,%,K03102,29.110291102911
2020,Wolfsburg  Stadt,,unbekannt,%,K03103,26.7610918300347
2020,Gifhorn,,unbekannt,%,K03151,30.6109917101627
2020,Goslar,,unbekannt,%,K03153,25.8294573643411
2020,Helmstedt,,unbekannt,%,K03154,20.1058201058201
2020,Northeim,,unbekannt,%,K03155,23.5070257611241
2020,Peine,,unbekannt,%,K03157,33.1353919239905
2020,Wolfenbüttel,,unbekannt,%,K03158,22.4464060529634
2020,Göttingen,,unbekannt,%,K03159,17.8277229736601
2020,Stat. Region Braunschweig,,unbekannt,%,K031,24.7259940897019
2020,Hannover  Region,,unbekannt,%,K03241,25.5460467492656
2020,dav. Hannover  Lhst.,,unbekannt,%,K03241001,23.3569496328739
2020,dav. Hannover  Umland,,unbekannt,%,K03241999,29.1136583112903
2020,Diepholz,,unbekannt,%,K03251,35.4716408856536
2020,Hameln-Pyrmont,,unbekannt,%,K03252,23.7148399612027
2020,Hildesheim,,unbekannt,%,K03254,20.9255533199195
2020,Holzminden,,unbekannt,%,K03255,26.4150943396226
2020,Nienburg (Weser),,unbekannt,%,K03256,39.4573465164406
2020,Schaumburg,,unbekannt,%,K03257,20.7664422578975
2020,Stat. Region Hannover,,unbekannt,%,K032,26.3434853529372
2020,Celle,,unbekannt,%,K03351,24.1935483870968
2020,Cuxhaven,,unbekannt,%,K03352,36.0756608933455
2020,Harburg,,unbekannt,%,K03353,37.7734415117593
2020,Lüchow-Dannenberg,,unbekannt,%,K03354,39.8666666666667
2020,Lüneburg,,unbekannt,%,K03355,26.4900662251656
2020,Osterholz,,unbekannt,%,K03356,28.7128712871287
2020,Rotenburg (Wümme),,unbekannt,%,K03357,29.2224622030238
2020,Heidekreis,,unbekannt,%,K03358,33.9065768068789
2020,Stade,,unbekannt,%,K03359,43.0200885257065
2020,Uelzen,,unbekannt,%,K03360,28.5374554102259
2020,Verden,,unbekannt,%,K03361,40.4157043879908
2020,Stat. Region Lüneburg,,unbekannt,%,K033,34.5814462801131
2020,Delmenhorst  Stadt,,unbekannt,%,K03401,26.6094420600858
2020,Emden  Stadt,,unbekannt,%,K03402,30.279758639605
2020,Oldenburg(Oldb)  Stadt,,unbekannt,%,K03403,28.0428432327166
2020,Osnabrück  Stadt,,unbekannt,%,K03404,26.1557590143551
2020,Wilhelmshaven  Stadt,,unbekannt,%,K03405,24.4743935309973
2020,Ammerland,,unbekannt,%,K03451,40.1396580784975
2020,Aurich,,unbekannt,%,K03452,36.0710854947166
2020,Cloppenburg,,unbekannt,%,K03453,46.3788562829195
2020,Emsland,,unbekannt,%,K03454,44.611478586223
2020,Friesland,,unbekannt,%,K03455,34.9737532808399
2020,Grafschaft Bentheim,,unbekannt,%,K03456,34.594127806563
2020,Leer,,unbekannt,%,K03457,43.4678704195433
2020,Oldenburg,,unbekannt,%,K03458,41.2545549193129
2020,Osnabrück,,unbekannt,%,K03459,47.1790817190941
2020,Vechta,,unbekannt,%,K03460,46.925479696564
2020,Wesermarsch,,unbekannt,%,K03461,36.6067864271457
2020,Wittmund,,unbekannt,%,K03462,49.4588744588745
2020,Stat. Region Weser-Ems,,unbekannt,%,K034,40.3666568367247
2020,Niedersachsen,,unbekannt,%,K030,32.2651191329058
2019,Braunschweig  Stadt,,hoch,%,K03101,23.4382002330376
2019,Salzgitter  Stadt,,hoch,%,K03102,8.53170423425321
2019,Wolfsburg  Stadt,,hoch,%,K03103,23.9307931570762
2019,Gifhorn,,hoch,%,K03151,16.7105263157895
2019,Goslar,,hoch,%,K03153,16.6720102596986
2019,Helmstedt,,hoch,%,K03154,12.7809890815671
2019,Northeim,,hoch,%,K03155,9.62392656203731
2019,Peine,,hoch,%,K03157,6.05789316621904
2019,Wolfenbüttel,,hoch,%,K03158,12.7814569536424
2019,Göttingen,,hoch,%,K03159,28.5820105820106
2019,Stat. Region Braunschweig,,hoch,%,K031,19.6352430420963
2019,Hannover  Region,,hoch,%,K03241,13.2604507960551
2019,dav. Hannover  Lhst.,,hoch,%,K03241001,16.4416058394161
2019,dav. Hannover  Umland,,hoch,%,K03241999,7.80712338561916
2019,Diepholz,,hoch,%,K03251,7.03953712632594
2019,Hameln-Pyrmont,,hoch,%,K03252,10.7847976307996
2019,Hildesheim,,hoch,%,K03254,16.7390255668114
2019,Holzminden,,hoch,%,K03255,12.7375087966221
2019,Nienburg (Weser),,hoch,%,K03256,5.7732926543065
2019,Schaumburg,,hoch,%,K03257,8.64732989970182
2019,Stat. Region Hannover,,hoch,%,K032,12.3739910624589
2019,Celle,,hoch,%,K03351,14.0889004419028
2019,Cuxhaven,,hoch,%,K03352,6.42890661661192
2019,Harburg,,hoch,%,K03353,7.04022988505747
2019,Lüchow-Dannenberg,,hoch,%,K03354,9.53716690042076
2019,Lüneburg,,hoch,%,K03355,13.5536766589803
2019,Osterholz,,hoch,%,K03356,9.42065491183879
2019,Rotenburg (Wümme),,hoch,%,K03357,8.87861834103624
2019,Heidekreis,,hoch,%,K03358,7.46760895170789
2019,Stade,,hoch,%,K03359,8.29043138647257
2019,Uelzen,,hoch,%,K03360,14.4891640866873
2019,Verden,,hoch,%,K03361,8.11860940695296
2019,Stat. Region Lüneburg,,hoch,%,K033,9.07755581668625
2019,Delmenhorst  Stadt,,hoch,%,K03401,9.32297447280799
2019,Emden  Stadt,,hoch,%,K03402,9.23715620134925
2019,Oldenburg(Oldb)  Stadt,,hoch,%,K03403,17.7109865851588
2019,Osnabrück  Stadt,,hoch,%,K03404,10.7917004752521
2019,Wilhelmshaven  Stadt,,hoch,%,K03405,15.2107513744655
2019,Ammerland,,hoch,%,K03451,6.86922060766182
2019,Aurich,,hoch,%,K03452,8.18244327297731
2019,Cloppenburg,,hoch,%,K03453,3.13060817547358
2019,Emsland,,hoch,%,K03454,6.61828111526301
2019,Friesland,,hoch,%,K03455,10.8031272210377
2019,Grafschaft Bentheim,,hoch,%,K03456,6.89289501590668
2019,Leer,,hoch,%,K03457,8.11462238885913
2019,Oldenburg,,hoch,%,K03458,4.42048517520216
2019,Osnabrück,,hoch,%,K03459,4.19604275642484
2019,Vechta,,hoch,%,K03460,4.41231343283582
2019,Wesermarsch,,hoch,%,K03461,6.22740056247489
2019,Wittmund,,hoch,%,K03462,5.87044534412955
2019,Stat. Region Weser-Ems,,hoch,%,K034,6.97466164648418
2019,Niedersachsen,,hoch,%,K030,11.2988433273131
2019,Braunschweig  Stadt,,mittel,%,K03101,27.6866541184906
2019,Salzgitter  Stadt,,mittel,%,K03102,41.0364440699389
2019,Wolfsburg  Stadt,,mittel,%,K03103,33.0093312597201
2019,Gifhorn,,mittel,%,K03151,25.9868421052632
2019,Goslar,,mittel,%,K03153,30.5226033985252
2019,Helmstedt,,mittel,%,K03154,42.2607578676943
2019,Northeim,,mittel,%,K03155,44.1516138584542
2019,Peine,,mittel,%,K03157,29.3643688451209
2019,Wolfenbüttel,,mittel,%,K03158,40.6622516556291
2019,Göttingen,,mittel,%,K03159,28.2645502645503
2019,Stat. Region Braunschweig,,mittel,%,K031,32.1594697263354
2019,Hannover  Region,,mittel,%,K03241,32.5057213889392
2019,dav. Hannover  Lhst.,,mittel,%,K03241001,31.8508863399374
2019,dav. Hannover  Umland,,mittel,%,K03241999,33.6282790365107
2019,Diepholz,,mittel,%,K03251,31.870781099325
2019,Hameln-Pyrmont,,mittel,%,K03252,36.9940769990128
2019,Hildesheim,,mittel,%,K03254,34.651873291526
2019,Holzminden,,mittel,%,K03255,32.5826882477129
2019,Nienburg (Weser),,mittel,%,K03256,24.5247594461394
2019,Schaumburg,,mittel,%,K03257,43.3450799674709
2019,Stat. Region Hannover,,mittel,%,K032,32.8945393240263
2019,Celle,,mittel,%,K03351,31.0891603847154
2019,Cuxhaven,,mittel,%,K03352,29.892069450962
2019,Harburg,,mittel,%,K03353,26.790450928382
2019,Lüchow-Dannenberg,,mittel,%,K03354,32.258064516129
2019,Lüneburg,,mittel,%,K03355,31.206764027671
2019,Osterholz,,mittel,%,K03356,32.6952141057935
2019,Rotenburg (Wümme),,mittel,%,K03357,35.8793480904889
2019,Heidekreis,,mittel,%,K03358,35.9481743227326
2019,Stade,,mittel,%,K03359,24.7292739215338
2019,Uelzen,,mittel,%,K03360,35.6037151702786
2019,Verden,,mittel,%,K03361,26.40081799591
2019,Stat. Region Lüneburg,,mittel,%,K033,29.9444092922354
2019,Delmenhorst  Stadt,,mittel,%,K03401,30.9655937846837
2019,Emden  Stadt,,mittel,%,K03402,33.8349766476388
2019,Oldenburg(Oldb)  Stadt,,mittel,%,K03403,24.9617931737137
2019,Osnabrück  Stadt,,mittel,%,K03404,29.5004057030254
2019,Wilhelmshaven  Stadt,,mittel,%,K03405,29.1386682956628
2019,Ammerland,,mittel,%,K03451,26.1822985468956
2019,Aurich,,mittel,%,K03452,26.8164107265643
2019,Cloppenburg,,mittel,%,K03453,20.5084745762712
2019,Emsland,,mittel,%,K03454,28.3774073009485
2019,Friesland,,mittel,%,K03455,30.0639658848614
2019,Grafschaft Bentheim,,mittel,%,K03456,37.3453517143867
2019,Leer,,mittel,%,K03457,29.5393679700054
2019,Oldenburg,,mittel,%,K03458,25.5256064690027
2019,Osnabrück,,mittel,%,K03459,22.1742096884239
2019,Vechta,,mittel,%,K03460,21.1287313432836
2019,Wesermarsch,,mittel,%,K03461,35.0743270389715
2019,Wittmund,,mittel,%,K03462,22.2672064777328
2019,Stat. Region Weser-Ems,,mittel,%,K034,26.1656660221838
2019,Niedersachsen,,mittel,%,K030,29.9388356327858
2019,Braunschweig  Stadt,,niedrig,%,K03101,23.877386394192
2019,Salzgitter  Stadt,,niedrig,%,K03102,22.7933431641036
2019,Wolfsburg  Stadt,,niedrig,%,K03103,14.7258942457232
2019,Gifhorn,,niedrig,%,K03151,24.6381578947368
2019,Goslar,,niedrig,%,K03153,25.5530618788073
2019,Helmstedt,,niedrig,%,K03154,22.4149004495825
2019,Northeim,,niedrig,%,K03155,23.0974237488895
2019,Peine,,niedrig,%,K03157,28.9167412712623
2019,Wolfenbüttel,,niedrig,%,K03158,22.7152317880795
2019,Göttingen,,niedrig,%,K03159,24.8253968253968
2019,Stat. Region Braunschweig,,niedrig,%,K031,22.4707341654392
2019,Hannover  Region,,niedrig,%,K03241,27.5828572369396
2019,dav. Hannover  Lhst.,,niedrig,%,K03241001,26.7361835245047
2019,dav. Hannover  Umland,,niedrig,%,K03241999,29.0342762658086
2019,Diepholz,,niedrig,%,K03251,25.2812600450016
2019,Hameln-Pyrmont,,niedrig,%,K03252,27.6653504442251
2019,Hildesheim,,niedrig,%,K03254,25.3738543174144
2019,Holzminden,,niedrig,%,K03255,27.8676988036594
2019,Nienburg (Weser),,niedrig,%,K03256,24.6890401314245
2019,Schaumburg,,niedrig,%,K03257,26.2401734887503
2019,Stat. Region Hannover,,niedrig,%,K032,27.0678167688595
2019,Celle,,niedrig,%,K03351,30.387314790746
2019,Cuxhaven,,niedrig,%,K03352,25.668700140779
2019,Harburg,,niedrig,%,K03353,28.5477453580902
2019,Lüchow-Dannenberg,,niedrig,%,K03354,17.3913043478261
2019,Lüneburg,,niedrig,%,K03355,27.3635664873174
2019,Osterholz,,niedrig,%,K03356,26.3476070528967
2019,Rotenburg (Wümme),,niedrig,%,K03357,23.9601070299197
2019,Heidekreis,,niedrig,%,K03358,21.4369846878681
2019,Stade,,niedrig,%,K03359,22.0486419314752
2019,Uelzen,,niedrig,%,K03360,22.2291021671827
2019,Verden,,niedrig,%,K03361,26.0122699386503
2019,Stat. Region Lüneburg,,niedrig,%,K033,25.6011027750158
2019,Delmenhorst  Stadt,,niedrig,%,K03401,28.8568257491676
2019,Emden  Stadt,,niedrig,%,K03402,26.4660093409445
2019,Oldenburg(Oldb)  Stadt,,niedrig,%,K03403,27.5768381728647
2019,Osnabrück  Stadt,,niedrig,%,K03404,32.050539005448
2019,Wilhelmshaven  Stadt,,niedrig,%,K03405,30.7269395235186
2019,Ammerland,,niedrig,%,K03451,24.8612945838838
2019,Aurich,,niedrig,%,K03452,26.3350905340362
2019,Cloppenburg,,niedrig,%,K03453,28.0059820538385
2019,Emsland,,niedrig,%,K03454,19.1865478585801
2019,Friesland,,niedrig,%,K03455,22.316986496091
2019,Grafschaft Bentheim,,niedrig,%,K03456,21.5093672675857
2019,Leer,,niedrig,%,K03457,16.9523299410819
2019,Oldenburg,,niedrig,%,K03458,27.0350404312668
2019,Osnabrück,,niedrig,%,K03459,24.5565158062315
2019,Vechta,,niedrig,%,K03460,27.4067164179104
2019,Wesermarsch,,niedrig,%,K03461,20.3696263559663
2019,Wittmund,,niedrig,%,K03462,18.6234817813765
2019,Stat. Region Weser-Ems,,niedrig,%,K034,25.0391777755164
2019,Niedersachsen,,niedrig,%,K030,25.2815092672744
2019,Braunschweig  Stadt,,unbekannt,%,K03101,24.9977592542798
2019,Salzgitter  Stadt,,unbekannt,%,K03102,27.6385085317042
2019,Wolfsburg  Stadt,,unbekannt,%,K03103,28.3339813374806
2019,Gifhorn,,unbekannt,%,K03151,32.6644736842105
2019,Goslar,,unbekannt,%,K03153,27.2523244629689
2019,Helmstedt,,unbekannt,%,K03154,22.5433526011561
2019,Northeim,,unbekannt,%,K03155,23.1270358306189
2019,Peine,,unbekannt,%,K03157,35.6609967173978
2019,Wolfenbüttel,,unbekannt,%,K03158,23.841059602649
2019,Göttingen,,unbekannt,%,K03159,18.3280423280423
2019,Stat. Region Braunschweig,,unbekannt,%,K031,25.7345530661292
2019,Hannover  Region,,unbekannt,%,K03241,26.6509705780661
2019,dav. Hannover  Lhst.,,unbekannt,%,K03241001,24.9713242961418
2019,dav. Hannover  Umland,,unbekannt,%,K03241999,29.5303213120615
2019,Diepholz,,unbekannt,%,K03251,35.8084217293475
2019,Hameln-Pyrmont,,unbekannt,%,K03252,24.5557749259625
2019,Hildesheim,,unbekannt,%,K03254,23.2352468242483
2019,Holzminden,,unbekannt,%,K03255,26.8121041520056
2019,Nienburg (Weser),,unbekannt,%,K03256,45.0129077681295
2019,Schaumburg,,unbekannt,%,K03257,21.767416644077
2019,Stat. Region Hannover,,unbekannt,%,K032,27.6636528446554
2019,Celle,,unbekannt,%,K03351,24.4346243826358
2019,Cuxhaven,,unbekannt,%,K03352,38.0103237916471
2019,Harburg,,unbekannt,%,K03353,37.6215738284704
2019,Lüchow-Dannenberg,,unbekannt,%,K03354,40.8134642356241
2019,Lüneburg,,unbekannt,%,K03355,27.8759928260313
2019,Osterholz,,unbekannt,%,K03356,31.536523929471
2019,Rotenburg (Wümme),,unbekannt,%,K03357,31.2819265385551
2019,Heidekreis,,unbekannt,%,K03358,35.1472320376914
2019,Stade,,unbekannt,%,K03359,44.9316527605184
2019,Uelzen,,unbekannt,%,K03360,27.6780185758514
2019,Verden,,unbekannt,%,K03361,39.4683026584867
2019,Stat. Region Lüneburg,,unbekannt,%,K033,35.3769321160625
2019,Delmenhorst  Stadt,,unbekannt,%,K03401,30.8546059933407
2019,Emden  Stadt,,unbekannt,%,K03402,30.4618578100675
2019,Oldenburg(Oldb)  Stadt,,unbekannt,%,K03403,29.7503820682629
2019,Osnabrück  Stadt,,unbekannt,%,K03404,27.6573548162745
2019,Wilhelmshaven  Stadt,,unbekannt,%,K03405,24.9236408063531
2019,Ammerland,,unbekannt,%,K03451,42.0871862615588
2019,Aurich,,unbekannt,%,K03452,38.6660554664222
2019,Cloppenburg,,unbekannt,%,K03453,48.3549351944167
2019,Emsland,,unbekannt,%,K03454,45.8177637252084
2019,Friesland,,unbekannt,%,K03455,36.81592039801
2019,Grafschaft Bentheim,,unbekannt,%,K03456,34.2523860021209
2019,Leer,,unbekannt,%,K03457,45.3936797000536
2019,Oldenburg,,unbekannt,%,K03458,43.0188679245283
2019,Osnabrück,,unbekannt,%,K03459,49.0732317489197
2019,Vechta,,unbekannt,%,K03460,47.0522388059701
2019,Wesermarsch,,unbekannt,%,K03461,38.3286460425874
