Year,Gebietseinheit,Schulgliederung,Nationalität,Units,GeoCode,Value
2018,"Grafschaft Bentheim",Förderschule,Deutsche,Prozent,K03456,92
2018,"Leer",Förderschule,Deutsche,Prozent,K03457,100
2018,"Oldenburg",Förderschule,Deutsche,Prozent,K03458,91.4893617
2018,"Osnabrück",Förderschule,Deutsche,Prozent,K03459,92.1568627
2018,"Vechta",Förderschule,Deutsche,Prozent,K03460,74.4680851
2018,"Wesermarsch",Förderschule,Deutsche,Prozent,K03461,100
2018,"Wittmund",Förderschule,Deutsche,Prozent,K03462,100
2018,"Statistische Region Weser-Ems",Förderschule,Deutsche,Prozent,K034,91.0628019
2018,"Niedersachsen",Förderschule,Deutsche,Prozent,,90.8868202
2019,"Braunschweig, Stadt",Förderschule,Deutsche,Prozent,K03101,92.9577465
2019,"Salzgitter, Stadt",Förderschule,Deutsche,Prozent,K03102,
2019,"Wolfsburg, Stadt",Förderschule,Deutsche,Prozent,K03103,93.3333333
2019,"Gifhorn",Förderschule,Deutsche,Prozent,K03151,96.1538462
2019,"Goslar",Förderschule,Deutsche,Prozent,K03153,100
2019,"Helmstedt",Förderschule,Deutsche,Prozent,K03154,79.4871795
2019,"Northeim",Förderschule,Deutsche,Prozent,K03155,93.442623
2019,"Peine",Förderschule,Deutsche,Prozent,K03157,92
2019,"Wolfenbüttel",Förderschule,Deutsche,Prozent,K03158,96.7741935
2019,"Göttingen",Förderschule,Deutsche,Prozent,K03159,81.9672131
2019,"Statistische Region Braunschweig",Förderschule,Deutsche,Prozent,K031,89.7435897
2019,"Region Hannover",Förderschule,Deutsche,Prozent,K03241,92.8571429
2019,"dav. Hannover, Lhst.",Förderschule,Deutsche,Prozent,K03241001,91.3636364
2019,"dav. Hannover, Umland",Förderschule,Deutsche,Prozent,K03241999,95.6896552
2019,"Diepholz",Förderschule,Deutsche,Prozent,K03251,90
2019,"Hameln-Pyrmont",Förderschule,Deutsche,Prozent,K03252,91.6666667
2019,"Hildesheim",Förderschule,Deutsche,Prozent,K03254,95.5555556
2019,"Holzminden",Förderschule,Deutsche,Prozent,K03255,100
2019,"Nienburg (Weser)",Förderschule,Deutsche,Prozent,K03256,100
2019,"Schaumburg",Förderschule,Deutsche,Prozent,K03257,
2019,"Statistische Region Hannover",Förderschule,Deutsche,Prozent,K032,93.4306569
2019,"Celle",Förderschule,Deutsche,Prozent,K03351,89.8305085
2019,"Cuxhaven",Förderschule,Deutsche,Prozent,K03352,91.6666667
2019,"Harburg",Förderschule,Deutsche,Prozent,K03353,87.5
2019,"Lüchow-Dannenberg",Förderschule,Deutsche,Prozent,K03354,87.8787879
2019,"Lüneburg",Förderschule,Deutsche,Prozent,K03355,100
2019,"Osterholz",Förderschule,Deutsche,Prozent,K03356,
2019,"Rotenburg (Wümme)",Förderschule,Deutsche,Prozent,K03357,95.7446809
2019,"Heidekreis",Förderschule,Deutsche,Prozent,K03358,96
2019,"Stade",Förderschule,Deutsche,Prozent,K03359,87.755102
2019,"Uelzen",Förderschule,Deutsche,Prozent,K03360,100
2019,"Verden",Förderschule,Deutsche,Prozent,K03361,87.5
2019,"Statistische Region Lüneburg",Förderschule,Deutsche,Prozent,K033,91.8079096
2019,"Delmenhorst, Stadt",Förderschule,Deutsche,Prozent,K03401,87.5
2019,"Emden, Stadt",Förderschule,Deutsche,Prozent,K03402,85.7142857
2019,"Oldenburg (Oldb), Stadt",Förderschule,Deutsche,Prozent,K03403,96.0784314
2019,"Osnabrück, Stadt",Förderschule,Deutsche,Prozent,K03404,88.5057471
2019,"Wilhelmshaven, Stadt",Förderschule,Deutsche,Prozent,K03405,100
2019,"Ammerland",Förderschule,Deutsche,Prozent,K03451,94.1176471
2019,"Aurich",Förderschule,Deutsche,Prozent,K03452,96.3414634
2019,"Cloppenburg",Förderschule,Deutsche,Prozent,K03453,90.5882353
2019,"Emsland",Förderschule,Deutsche,Prozent,K03454,86.6666667
2019,"Friesland",Förderschule,Deutsche,Prozent,K03455,90.3225806
2019,"Grafschaft Bentheim",Förderschule,Deutsche,Prozent,K03456,96.5517241
2019,"Leer",Förderschule,Deutsche,Prozent,K03457,95.9183673
2019,"Oldenburg",Förderschule,Deutsche,Prozent,K03458,88.5714286
2019,"Osnabrück",Förderschule,Deutsche,Prozent,K03459,97.4683544
2019,"Vechta",Förderschule,Deutsche,Prozent,K03460,94.4444444
2019,"Wesermarsch",Förderschule,Deutsche,Prozent,K03461,96.875
2019,"Wittmund",Förderschule,Deutsche,Prozent,K03462,100
2019,"Statistische Region Weser-Ems",Förderschule,Deutsche,Prozent,K034,92.6206244
2019,"Niedersachsen",Förderschule,Deutsche,Prozent,,92.1691792
2020,"Braunschweig, Stadt",Förderschule,Deutsche,Prozent,K03101,84.6153846
2020,"Salzgitter, Stadt",Förderschule,Deutsche,Prozent,K03102,100
2020,"Wolfsburg, Stadt",Förderschule,Deutsche,Prozent,K03103,100
2020,"Gifhorn",Förderschule,Deutsche,Prozent,K03151,95
2020,"Goslar",Förderschule,Deutsche,Prozent,K03153,97.6190476
2020,"Helmstedt",Förderschule,Deutsche,Prozent,K03154,60
2020,"Northeim",Förderschule,Deutsche,Prozent,K03155,88.2352941
2020,"Peine",Förderschule,Deutsche,Prozent,K03157,
2020,"Wolfenbüttel",Förderschule,Deutsche,Prozent,K03158,100
2020,"Göttingen",Förderschule,Deutsche,Prozent,K03159,91.025641
2020,"Statistische Region Braunschweig",Förderschule,Deutsche,Prozent,K031,89.0070922
2020,"Region Hannover",Förderschule,Deutsche,Prozent,K03241,82.7751196
2020,"dav. Hannover, Lhst.",Förderschule,Deutsche,Prozent,K03241001,79.0123457
2020,"dav. Hannover, Umland",Förderschule,Deutsche,Prozent,K03241999,95.7446809
2020,"Diepholz",Förderschule,Deutsche,Prozent,K03251,96.7741935
2020,"Hameln-Pyrmont",Förderschule,Deutsche,Prozent,K03252,
2020,"Hildesheim",Förderschule,Deutsche,Prozent,K03254,89.3939394
2020,"Holzminden",Förderschule,Deutsche,Prozent,K03255,
2020,"Nienburg (Weser)",Förderschule,Deutsche,Prozent,K03256,95
2020,"Schaumburg",Förderschule,Deutsche,Prozent,K03257,
2020,"Statistische Region Hannover",Förderschule,Deutsche,Prozent,K032,86.196319
2020,"Celle",Förderschule,Deutsche,Prozent,K03351,97.7272727
2020,"Cuxhaven",Förderschule,Deutsche,Prozent,K03352,100
2020,"Harburg",Förderschule,Deutsche,Prozent,K03353,
2020,"Lüchow-Dannenberg",Förderschule,Deutsche,Prozent,K03354,96.875
2020,"Lüneburg",Förderschule,Deutsche,Prozent,K03355,
2020,"Osterholz",Förderschule,Deutsche,Prozent,K03356,
2020,"Rotenburg (Wümme)",Förderschule,Deutsche,Prozent,K03357,100
2020,"Heidekreis",Förderschule,Deutsche,Prozent,K03358,91.1764706
2020,"Stade",Förderschule,Deutsche,Prozent,K03359,95
2020,"Uelzen",Förderschule,Deutsche,Prozent,K03360,100
2020,"Verden",Förderschule,Deutsche,Prozent,K03361,100
2020,"Statistische Region Lüneburg",Förderschule,Deutsche,Prozent,K033,96.7391304
2020,"Delmenhorst, Stadt",Förderschule,Deutsche,Prozent,K03401,53.8461538
2020,"Emden, Stadt",Förderschule,Deutsche,Prozent,K03402,
2020,"Oldenburg (Oldb), Stadt",Förderschule,Deutsche,Prozent,K03403,95.5555556
2020,"Osnabrück, Stadt",Förderschule,Deutsche,Prozent,K03404,85
2020,"Wilhelmshaven, Stadt",Förderschule,Deutsche,Prozent,K03405,87.5
2020,"Ammerland",Förderschule,Deutsche,Prozent,K03451,92.6829268
2020,"Aurich",Förderschule,Deutsche,Prozent,K03452,94.9152542
2020,"Cloppenburg",Förderschule,Deutsche,Prozent,K03453,83.3333333
2020,"Emsland",Förderschule,Deutsche,Prozent,K03454,82.3529412
2020,"Friesland",Förderschule,Deutsche,Prozent,K03455,96.7741935
2020,"Grafschaft Bentheim",Förderschule,Deutsche,Prozent,K03456,90.4761905
2020,"Leer",Förderschule,Deutsche,Prozent,K03457,91.3043478
2020,"Oldenburg",Förderschule,Deutsche,Prozent,K03458,88.4615385
2020,"Osnabrück",Förderschule,Deutsche,Prozent,K03459,96.2962963
2020,"Vechta",Förderschule,Deutsche,Prozent,K03460,94.1176471
2020,"Wesermarsch",Förderschule,Deutsche,Prozent,K03461,75
2020,"Wittmund",Förderschule,Deutsche,Prozent,K03462,
2020,"Statistische Region Weser-Ems",Förderschule,Deutsche,Prozent,K034,88.8888889
2020,"Niedersachsen",Förderschule,Deutsche,Prozent,,89.3217893
2021,"Braunschweig, Stadt",Förderschule,Deutsche,Prozent,K03101,91.6666667
2021,"Salzgitter, Stadt",Förderschule,Deutsche,Prozent,K03102,100
2021,"Wolfsburg, Stadt",Förderschule,Deutsche,Prozent,K03103,100
2021,"Gifhorn",Förderschule,Deutsche,Prozent,K03151,92.8571429
2021,"Goslar",Förderschule,Deutsche,Prozent,K03153,98.1818182
2021,"Helmstedt",Förderschule,Deutsche,Prozent,K03154,66.6666667
2021,"Northeim",Förderschule,Deutsche,Prozent,K03155,96.5517241
2021,"Peine",Förderschule,Deutsche,Prozent,K03157,100
2021,"Wolfenbüttel",Förderschule,Deutsche,Prozent,K03158,92.3076923
2021,"Göttingen",Förderschule,Deutsche,Prozent,K03159,88.2352941
2021,"Statistische Region Braunschweig",Förderschule,Deutsche,Prozent,K031,91.4948454
2021,"Region Hannover",Förderschule,Deutsche,Prozent,K03241,81.2056738
2021,"dav. Hannover, Lhst.",Förderschule,Deutsche,Prozent,K03241001,76.9230769
2021,"dav. Hannover, Umland",Förderschule,Deutsche,Prozent,K03241999,93.2432432
2021,"Diepholz",Förderschule,Deutsche,Prozent,K03251,89.7959184
2021,"Hameln-Pyrmont",Förderschule,Deutsche,Prozent,K03252,
2021,"Hildesheim",Förderschule,Deutsche,Prozent,K03254,86.25
2021,"Holzminden",Förderschule,Deutsche,Prozent,K03255,
2021,"Nienburg (Weser)",Förderschule,Deutsche,Prozent,K03256,100
2021,"Schaumburg",Förderschule,Deutsche,Prozent,K03257,
2021,"Statistische Region Hannover",Förderschule,Deutsche,Prozent,K032,83.6879433
2021,"Celle",Förderschule,Deutsche,Prozent,K03351,98.5915493
2021,"Cuxhaven",Förderschule,Deutsche,Prozent,K03352,100
2021,"Harburg",Förderschule,Deutsche,Prozent,K03353,100
2021,"Lüchow-Dannenberg",Förderschule,Deutsche,Prozent,K03354,97.2972973
2021,"Lüneburg",Förderschule,Deutsche,Prozent,K03355,
2021,"Osterholz",Förderschule,Deutsche,Prozent,K03356,
2021,"Rotenburg (Wümme)",Förderschule,Deutsche,Prozent,K03357,96.6666667
2021,"Heidekreis",Förderschule,Deutsche,Prozent,K03358,93.4782609
2021,"Stade",Förderschule,Deutsche,Prozent,K03359,86.6666667
2021,"Uelzen",Förderschule,Deutsche,Prozent,K03360,100
2021,"Verden",Förderschule,Deutsche,Prozent,K03361,80.7692308
2021,"Statistische Region Lüneburg",Förderschule,Deutsche,Prozent,K033,94.8453608
2021,"Delmenhorst, Stadt",Förderschule,Deutsche,Prozent,K03401,88.8888889
2021,"Emden, Stadt",Förderschule,Deutsche,Prozent,K03402,
2021,"Oldenburg (Oldb), Stadt",Förderschule,Deutsche,Prozent,K03403,86.6666667
2021,"Osnabrück, Stadt",Förderschule,Deutsche,Prozent,K03404,84.7619048
2021,"Wilhelmshaven, Stadt",Förderschule,Deutsche,Prozent,K03405,100
2021,"Ammerland",Förderschule,Deutsche,Prozent,K03451,89.7058824
2021,"Aurich",Förderschule,Deutsche,Prozent,K03452,97.5609756
2021,"Cloppenburg",Förderschule,Deutsche,Prozent,K03453,87.2727273
2021,"Emsland",Förderschule,Deutsche,Prozent,K03454,83.6956522
2021,"Friesland",Förderschule,Deutsche,Prozent,K03455,95.5555556
2021,"Grafschaft Bentheim",Förderschule,Deutsche,Prozent,K03456,86.8421053
2021,"Leer",Förderschule,Deutsche,Prozent,K03457,90.4761905
2021,"Oldenburg",Förderschule,Deutsche,Prozent,K03458,90.4761905
2021,"Osnabrück",Förderschule,Deutsche,Prozent,K03459,92.9577465
2021,"Vechta",Förderschule,Deutsche,Prozent,K03460,86.6666667
2021,"Wesermarsch",Förderschule,Deutsche,Prozent,K03461,89.2857143
2021,"Wittmund",Förderschule,Deutsche,Prozent,K03462,
2021,"Statistische Region Weser-Ems",Förderschule,Deutsche,Prozent,K034,89.2193309
2021,"Niedersachsen",Förderschule,Deutsche,Prozent,,89.3137768
2022,"Braunschweig, Stadt",Förderschule,Deutsche,Prozent,K03101,97.1830986
2022,"Salzgitter, Stadt",Förderschule,Deutsche,Prozent,K03102,42.8571429
2022,"Wolfsburg, Stadt",Förderschule,Deutsche,Prozent,K03103,96
2022,"Gifhorn",Förderschule,Deutsche,Prozent,K03151,89.6551724
2022,"Goslar",Förderschule,Deutsche,Prozent,K03153,94.7368421
2022,"Helmstedt",Förderschule,Deutsche,Prozent,K03154,86.3636364
2022,"Northeim",Förderschule,Deutsche,Prozent,K03155,88.372093
2022,"Peine",Förderschule,Deutsche,Prozent,K03157,100
2022,"Wolfenbüttel",Förderschule,Deutsche,Prozent,K03158,93.3333333
2022,"Göttingen",Förderschule,Deutsche,Prozent,K03159,84.8484848
2022,"Statistische Region Braunschweig",Förderschule,Deutsche,Prozent,K031,89.5781638
2022,"Region Hannover",Förderschule,Deutsche,Prozent,K03241,85.3448276
2022,"dav. Hannover, Lhst.",Förderschule,Deutsche,Prozent,K03241001,84.6153846
2022,"dav. Hannover, Umland",Förderschule,Deutsche,Prozent,K03241999,88
2022,"Diepholz",Förderschule,Deutsche,Prozent,K03251,87.2727273
2022,"Hameln-Pyrmont",Förderschule,Deutsche,Prozent,K03252,
2022,"Hildesheim",Förderschule,Deutsche,Prozent,K03254,97.5903614
2022,"Holzminden",Förderschule,Deutsche,Prozent,K03255,
2022,"Nienburg (Weser)",Förderschule,Deutsche,Prozent,K03256,93.75
2022,"Schaumburg",Förderschule,Deutsche,Prozent,K03257,
2022,"Statistische Region Hannover",Förderschule,Deutsche,Prozent,K032,88.6010363
2022,"Celle",Förderschule,Deutsche,Prozent,K03351,100
2022,"Cuxhaven",Förderschule,Deutsche,Prozent,K03352,100
2022,"Harburg",Förderschule,Deutsche,Prozent,K03353,85.7142857
2022,"Lüchow-Dannenberg",Förderschule,Deutsche,Prozent,K03354,100
2022,"Lüneburg",Förderschule,Deutsche,Prozent,K03355,88.2352941
2022,"Osterholz",Förderschule,Deutsche,Prozent,K03356,
2022,"Rotenburg (Wümme)",Förderschule,Deutsche,Prozent,K03357,96.2264151
2022,"Heidekreis",Förderschule,Deutsche,Prozent,K03358,97.4358974
2022,"Stade",Förderschule,Deutsche,Prozent,K03359,78.2608696
2022,"Uelzen",Förderschule,Deutsche,Prozent,K03360,100
2022,"Verden",Förderschule,Deutsche,Prozent,K03361,84
2022,"Statistische Region Lüneburg",Förderschule,Deutsche,Prozent,K033,92.5925926
2022,"Delmenhorst, Stadt",Förderschule,Deutsche,Prozent,K03401,65.2173913
2022,"Emden, Stadt",Förderschule,Deutsche,Prozent,K03402,
2022,"Oldenburg (Oldb), Stadt",Förderschule,Deutsche,Prozent,K03403,92.8571429
2022,"Osnabrück, Stadt",Förderschule,Deutsche,Prozent,K03404,80.4597701
2022,"Wilhelmshaven, Stadt",Förderschule,Deutsche,Prozent,K03405,93.3333333
2022,"Ammerland",Förderschule,Deutsche,Prozent,K03451,86.746988
2022,"Aurich",Förderschule,Deutsche,Prozent,K03452,97.5903614
2022,"Cloppenburg",Förderschule,Deutsche,Prozent,K03453,89.4736842
2022,"Emsland",Förderschule,Deutsche,Prozent,K03454,77.2727273
2022,"Friesland",Förderschule,Deutsche,Prozent,K03455,92.6829268
2022,"Grafschaft Bentheim",Förderschule,Deutsche,Prozent,K03456,96.7741935
2022,"Leer",Förderschule,Deutsche,Prozent,K03457,84.2105263
2022,"Oldenburg",Förderschule,Deutsche,Prozent,K03458,96.6666667
2022,"Osnabrück",Förderschule,Deutsche,Prozent,K03459,88.7096774
2022,"Vechta",Förderschule,Deutsche,Prozent,K03460,85.9375
2022,"Wesermarsch",Förderschule,Deutsche,Prozent,K03461,92.5925926
2022,"Wittmund",Förderschule,Deutsche,Prozent,K03462,
2022,"Statistische Region Weser-Ems",Förderschule,Deutsche,Prozent,K034,87.5776398
2022,"Niedersachsen",Förderschule,Deutsche,Prozent,,89.0005288
2023,"Braunschweig, Stadt",Förderschule,Deutsche,Prozent,K03101,91.4634146
2023,"Salzgitter, Stadt",Förderschule,Deutsche,Prozent,K03102,72.2222222
2023,"Wolfsburg, Stadt",Förderschule,Deutsche,Prozent,K03103,80
2023,"Gifhorn",Förderschule,Deutsche,Prozent,K03151,85.2941176
2023,"Goslar",Förderschule,Deutsche,Prozent,K03153,83.6734694
2023,"Helmstedt",Förderschule,Deutsche,Prozent,K03154,74.1935484
2023,"Northeim",Förderschule,Deutsche,Prozent,K03155,97.6190476
2023,"Peine",Förderschule,Deutsche,Prozent,K03157,100
2023,"Wolfenbüttel",Förderschule,Deutsche,Prozent,K03158,91.1111111
2023,"Göttingen",Förderschule,Deutsche,Prozent,K03159,85.2272727
2023,"Statistische Region Braunschweig",Förderschule,Deutsche,Prozent,K031,87.0646766
2023,"Region Hannover",Förderschule,Deutsche,Prozent,K03241,85.7740586
2023,"dav. Hannover, Lhst.",Förderschule,Deutsche,Prozent,K03241001,83.1460674
2023,"dav. Hannover, Umland",Förderschule,Deutsche,Prozent,K03241999,93.442623
2023,"Diepholz",Förderschule,Deutsche,Prozent,K03251,92.7536232
2023,"Hameln-Pyrmont",Förderschule,Deutsche,Prozent,K03252,
2023,"Hildesheim",Förderschule,Deutsche,Prozent,K03254,84.6846847
2023,"Holzminden",Förderschule,Deutsche,Prozent,K03255,
2023,"Nienburg (Weser)",Förderschule,Deutsche,Prozent,K03256,100
2023,"Schaumburg",Förderschule,Deutsche,Prozent,K03257,
2023,"Statistische Region Hannover",Förderschule,Deutsche,Prozent,K032,87.0967742
2023,"Celle",Förderschule,Deutsche,Prozent,K03351,94.7368421
2023,"Cuxhaven",Förderschule,Deutsche,Prozent,K03352,88.2352941
2023,"Harburg",Förderschule,Deutsche,Prozent,K03353,86.3636364
2023,"Lüchow-Dannenberg",Förderschule,Deutsche,Prozent,K03354,96.969697
2023,"Lüneburg",Förderschule,Deutsche,Prozent,K03355,87.5
2023,"Osterholz",Förderschule,Deutsche,Prozent,K03356,
2023,"Rotenburg (Wümme)",Förderschule,Deutsche,Prozent,K03357,95.8333333
2023,"Heidekreis",Förderschule,Deutsche,Prozent,K03358,95.4545455
2023,"Stade",Förderschule,Deutsche,Prozent,K03359,77.1929825
2023,"Uelzen",Förderschule,Deutsche,Prozent,K03360,87.5
2023,"Verden",Förderschule,Deutsche,Prozent,K03361,89.6551724
2023,"Statistische Region Lüneburg",Förderschule,Deutsche,Prozent,K033,89.4736842
2023,"Delmenhorst, Stadt",Förderschule,Deutsche,Prozent,K03401,60
2023,"Emden, Stadt",Förderschule,Deutsche,Prozent,K03402,
2023,"Oldenburg (Oldb), Stadt",Förderschule,Deutsche,Prozent,K03403,89.8305085
2023,"Osnabrück, Stadt",Förderschule,Deutsche,Prozent,K03404,79.2207792
2023,"Wilhelmshaven, Stadt",Förderschule,Deutsche,Prozent,K03405,90
2023,"Ammerland",Förderschule,Deutsche,Prozent,K03451,94.5454545
2023,"Aurich",Förderschule,Deutsche,Prozent,K03452,96.875
2023,"Cloppenburg",Förderschule,Deutsche,Prozent,K03453,86.0465116
2023,"Emsland",Förderschule,Deutsche,Prozent,K03454,77.7777778
2023,"Friesland",Förderschule,Deutsche,Prozent,K03455,93.4782609
2023,"Grafschaft Bentheim",Förderschule,Deutsche,Prozent,K03456,100
2023,"Leer",Förderschule,Deutsche,Prozent,K03457,85
2023,"Oldenburg",Förderschule,Deutsche,Prozent,K03458,87.1794872
2023,"Osnabrück",Förderschule,Deutsche,Prozent,K03459,83.0508475
2023,"Vechta",Förderschule,Deutsche,Prozent,K03460,82.8571429
2023,"Wesermarsch",Förderschule,Deutsche,Prozent,K03461,93.3333333
2023,"Wittmund",Förderschule,Deutsche,Prozent,K03462,
2023,"Statistische Region Weser-Ems",Förderschule,Deutsche,Prozent,K034,85.9931114
2023,"Niedersachsen",Förderschule,Deutsche,Prozent,,86.9716559
2024,"Braunschweig, Stadt",Förderschule,Deutsche,Prozent,K03101,85.3932584
2024,"Salzgitter, Stadt",Förderschule,Deutsche,Prozent,K03102,52.9411765
2024,"Wolfsburg, Stadt",Förderschule,Deutsche,Prozent,K03103,100
2024,"Gifhorn",Förderschule,Deutsche,Prozent,K03151,100
2024,"Goslar",Förderschule,Deutsche,Prozent,K03153,89.0909091
2024,"Helmstedt",Förderschule,Deutsche,Prozent,K03154,90
2024,"Northeim",Förderschule,Deutsche,Prozent,K03155,92.6829268
2024,"Peine",Förderschule,Deutsche,Prozent,K03157,93.3333333
2024,"Wolfenbüttel",Förderschule,Deutsche,Prozent,K03158,93.5483871
2024,"Göttingen",Förderschule,Deutsche,Prozent,K03159,81.3333333
2024,"Statistische Region Braunschweig",Förderschule,Deutsche,Prozent,K031,87.5949367
2024,"Region Hannover",Förderschule,Deutsche,Prozent,K03241,88.1533101
2024,"dav. Hannover, Lhst.",Förderschule,Deutsche,Prozent,K03241001,85.1485149
2024,"dav. Hannover, Umland",Förderschule,Deutsche,Prozent,K03241999,95.2941176
2024,"Diepholz",Förderschule,Deutsche,Prozent,K03251,91.3793103
2024,"Hameln-Pyrmont",Förderschule,Deutsche,Prozent,K03252,
2024,"Hildesheim",Förderschule,Deutsche,Prozent,K03254,91.5662651
2024,"Holzminden",Förderschule,Deutsche,Prozent,K03255,
2024,"Nienburg (Weser)",Förderschule,Deutsche,Prozent,K03256,100
2024,"Schaumburg",Förderschule,Deutsche,Prozent,K03257,
2024,"Statistische Region Hannover",Förderschule,Deutsche,Prozent,K032,89.5927602
2024,"Celle",Förderschule,Deutsche,Prozent,K03351,95.1219512
2024,"Cuxhaven",Förderschule,Deutsche,Prozent,K03352,90
2024,"Harburg",Förderschule,Deutsche,Prozent,K03353,80.6451613
2024,"Lüchow-Dannenberg",Förderschule,Deutsche,Prozent,K03354,100
2024,"Lüneburg",Förderschule,Deutsche,Prozent,K03355,91.3043478
2024,"Osterholz",Förderschule,Deutsche,Prozent,K03356,
2024,"Rotenburg (Wümme)",Förderschule,Deutsche,Prozent,K03357,97.6744186
2024,"Heidekreis",Förderschule,Deutsche,Prozent,K03358,100
2024,"Stade",Förderschule,Deutsche,Prozent,K03359,85
2024,"Uelzen",Förderschule,Deutsche,Prozent,K03360,100
2024,"Verden",Förderschule,Deutsche,Prozent,K03361,89.2857143
2024,"Statistische Region Lüneburg",Förderschule,Deutsche,Prozent,K033,92.6315789
2024,"Delmenhorst, Stadt",Förderschule,Deutsche,Prozent,K03401,66.6666667
2024,"Emden, Stadt",Förderschule,Deutsche,Prozent,K03402,
2024,"Oldenburg (Oldb), Stadt",Förderschule,Deutsche,Prozent,K03403,80.8510638
2024,"Osnabrück, Stadt",Förderschule,Deutsche,Prozent,K03404,67.8571429
2024,"Wilhelmshaven, Stadt",Förderschule,Deutsche,Prozent,K03405,83.3333333
2024,"Ammerland",Förderschule,Deutsche,Prozent,K03451,90.625
2024,"Aurich",Förderschule,Deutsche,Prozent,K03452,98.5074627
2024,"Cloppenburg",Förderschule,Deutsche,Prozent,K03453,78.5714286
2024,"Emsland",Förderschule,Deutsche,Prozent,K03454,79.4392523
2024,"Friesland",Förderschule,Deutsche,Prozent,K03455,97.6190476
2024,"Grafschaft Bentheim",Förderschule,Deutsche,Prozent,K03456,100
2024,"Leer",Förderschule,Deutsche,Prozent,K03457,86.9565217
2024,"Oldenburg",Förderschule,Deutsche,Prozent,K03458,73.8461538
2024,"Osnabrück",Förderschule,Deutsche,Prozent,K03459,80
2024,"Vechta",Förderschule,Deutsche,Prozent,K03460,82.2222222
2024,"Wesermarsch",Förderschule,Deutsche,Prozent,K03461,100
2024,"Wittmund",Förderschule,Deutsche,Prozent,K03462,
2024,"Statistische Region Weser-Ems",Förderschule,Deutsche,Prozent,K034,82.8877005
2024,"Niedersachsen",Förderschule,Deutsche,Prozent,,86.9518717
2011,"Braunschweig, Stadt",Förderschule,Ausländerinnen und Ausländer,Prozent,K03101,17.5824176
2011,"Salzgitter, Stadt",Förderschule,Ausländerinnen und Ausländer,Prozent,K03102,47.0588235
2011,"Wolfsburg, Stadt",Förderschule,Ausländerinnen und Ausländer,Prozent,K03103,15.5555556
2011,"Gifhorn",Förderschule,Ausländerinnen und Ausländer,Prozent,K03151,7.5
2011,"Goslar",Förderschule,Ausländerinnen und Ausländer,Prozent,K03153,10.1265823
2011,"Helmstedt",Förderschule,Ausländerinnen und Ausländer,Prozent,K03154,2.12765957
2011,"Northeim",Förderschule,Ausländerinnen und Ausländer,Prozent,K03155,9.85915493
2011,"Peine",Förderschule,Ausländerinnen und Ausländer,Prozent,K03157,33.3333333
2011,"Wolfenbüttel",Förderschule,Ausländerinnen und Ausländer,Prozent,K03158,16.2162162
2011,"Göttingen",Förderschule,Ausländerinnen und Ausländer,Prozent,K03159,14.159292
2011,"Statistische Region Braunschweig",Förderschule,Ausländerinnen und Ausländer,Prozent,K031,16.8
2011,"Region Hannover",Förderschule,Ausländerinnen und Ausländer,Prozent,K03241,22.5045372
2011,"dav. Hannover, Lhst.",Förderschule,Ausländerinnen und Ausländer,Prozent,K03241001,22.5913621
2011,"dav. Hannover, Umland",Förderschule,Ausländerinnen und Ausländer,Prozent,K03241999,22.4
2011,"Diepholz",Förderschule,Ausländerinnen und Ausländer,Prozent,K03251,12.0967742
2011,"Hameln-Pyrmont",Förderschule,Ausländerinnen und Ausländer,Prozent,K03252,9.23076923
2011,"Hildesheim",Förderschule,Ausländerinnen und Ausländer,Prozent,K03254,22.2972973
2011,"Holzminden",Förderschule,Ausländerinnen und Ausländer,Prozent,K03255,2.85714286
2011,"Nienburg (Weser)",Förderschule,Ausländerinnen und Ausländer,Prozent,K03256,8.53658537
2011,"Schaumburg",Förderschule,Ausländerinnen und Ausländer,Prozent,K03257,25.6410256
2011,"Statistische Region Hannover",Förderschule,Ausländerinnen und Ausländer,Prozent,K032,18.7739464
2011,"Celle",Förderschule,Ausländerinnen und Ausländer,Prozent,K03351,10.5882353
2011,"Cuxhaven",Förderschule,Ausländerinnen und Ausländer,Prozent,K03352,16.6666667
2011,"Harburg",Förderschule,Ausländerinnen und Ausländer,Prozent,K03353,16.6666667
2011,"Lüchow-Dannenberg",Förderschule,Ausländerinnen und Ausländer,Prozent,K03354,
2011,"Lüneburg",Förderschule,Ausländerinnen und Ausländer,Prozent,K03355,3.27868852
2011,"Osterholz",Förderschule,Ausländerinnen und Ausländer,Prozent,K03356,12.195122
2011,"Rotenburg (Wümme)",Förderschule,Ausländerinnen und Ausländer,Prozent,K03357,6.06060606
2011,"Heidekreis",Förderschule,Ausländerinnen und Ausländer,Prozent,K03358,18.0722892
2011,"Stade",Förderschule,Ausländerinnen und Ausländer,Prozent,K03359,13.8461538
2011,"Uelzen",Förderschule,Ausländerinnen und Ausländer,Prozent,K03360,4.34782609
2011,"Verden",Förderschule,Ausländerinnen und Ausländer,Prozent,K03361,19.1176471
2011,"Statistische Region Lüneburg",Förderschule,Ausländerinnen und Ausländer,Prozent,K033,12.1212121
2011,"Delmenhorst, Stadt",Förderschule,Ausländerinnen und Ausländer,Prozent,K03401,35.2941176
2011,"Emden, Stadt",Förderschule,Ausländerinnen und Ausländer,Prozent,K03402,4
2011,"Oldenburg (Oldb), Stadt",Förderschule,Ausländerinnen und Ausländer,Prozent,K03403,15.2542373
