Year,Gebietseinheit,Aufenthaltstitel,Grund der Befristung,Geschlecht,Units,GeoCode,Value
2020,"Emden  Stadt",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03402,285
2020,"Emden  Stadt",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03402,475
2020,"Oldenburg(Oldb), Stadt",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03403,635
2020,"Oldenburg(Oldb), Stadt",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03403,1075
2020,"Oldenburg(Oldb), Stadt",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03403,1710
2020,"Osnabrück, Stadt",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03404,750
2020,"Osnabrück, Stadt",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03404,1285
2020,"Osnabrück, Stadt",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03404,2035
2020,"Wilhelmshaven, Stadt",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03405,225
2020,"Wilhelmshaven, Stadt",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03405,455
2020,"Wilhelmshaven, Stadt",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03405,680
2020,"Ammerland",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03451,205
2020,"Ammerland",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03451,325
2020,"Ammerland",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03451,530
2020,"Aurich",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03452,220
2020,"Aurich",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03452,370
2020,"Aurich",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03452,590
2020,"Cloppenburg",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03453,345
2020,"Cloppenburg",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03453,575
2020,"Cloppenburg",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03453,920
2020,"Emsland",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03454,695
2020,"Emsland",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03454,1165
2020,"Emsland",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03454,1855
2020,"Friesland",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03455,100
2020,"Friesland",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03455,140
2020,"Friesland",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03455,240
2020,"Grafschaft Bentheim",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03456,315
2020,"Grafschaft Bentheim",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03456,465
2020,"Grafschaft Bentheim",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03456,780
2020,"Leer",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03457,250
2020,"Leer",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03457,425
2020,"Leer",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03457,680
2020,"Oldenburg",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03458,245
2020,"Oldenburg",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03458,365
2020,"Oldenburg",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03458,605
2020,"Osnabrück",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03459,570
2020,"Osnabrück",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03459,940
2020,"Osnabrück",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03459,1510
2020,"Vechta",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03460,500
2020,"Vechta",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03460,910
2020,"Vechta",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03460,1415
2020,"Wesermarsch",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03461,145
2020,"Wesermarsch",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03461,245
2020,"Wesermarsch",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03461,390
2020,"Wittmund",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03462,85
2020,"Wittmund",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03462,125
2020,"Wittmund",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03462,210
2020,"Statistische Region Weser-Ems",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K034,5925
2020,"Statistische Region Weser-Ems",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K034,9870
2020,"Statistische Region Weser-Ems",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K034,15795
2020,"Niedersachsen",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K030,24020
2020,"Niedersachsen",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K030,39250
2020,"Niedersachsen",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K030,63270
2019,"Braunschweig, Stadt",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03101,1060
2019,"Braunschweig, Stadt",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03101,1880
2019,"Braunschweig, Stadt",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03101,2940
2019,"Salzgitter, Stadt",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03102,750
2019,"Salzgitter, Stadt",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03102,1280
2019,"Salzgitter, Stadt",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03102,2030
2019,"Wolfsburg, Stadt",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03103,625
2019,"Wolfsburg, Stadt",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03103,1245
2019,"Wolfsburg, Stadt",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03103,1865
2019,"Gifhorn",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03151,380
2019,"Gifhorn",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03151,720
2019,"Gifhorn",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03151,1100
2019,"Goslar",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03153,355
2019,"Goslar",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03153,660
2019,"Goslar",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03153,1020
2019,"Helmstedt",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03154,170
2019,"Helmstedt",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03154,280
2019,"Helmstedt",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03154,450
2019,"Northeim",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03155,275
2019,"Northeim",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03155,405
2019,"Northeim",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03155,680
2019,"Peine",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03157,470
2019,"Peine",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03157,700
2019,"Peine",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03157,1170
2019,"Wolfenbüttel",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03158,270
2019,"Wolfenbüttel",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03158,400
2019,"Wolfenbüttel",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03158,670
2019,"Göttingen",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03159,1100
2019,"Göttingen",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03159,1685
2019,"Göttingen",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03159,2785
2019,"Statistische Region Braunschweig",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K031,5455
2019,"Statistische Region Braunschweig",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K031,9255
2019,"Statistische Region Braunschweig",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K031,14710
2019,"Hannover  Region",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03241,5675
2019,"Hannover  Region",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03241,9455
2019,"Hannover  Region",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03241,15130
2019,"Diepholz",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03251,480
2019,"Diepholz",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03251,725
2019,"Diepholz",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03251,1200
2019,"Hameln-Pyrmont",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03252,645
2019,"Hameln-Pyrmont",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03252,910
2019,"Hameln-Pyrmont",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03252,1555
2019,"Hildesheim",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03254,800
2019,"Hildesheim",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03254,1240
2019,"Hildesheim",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03254,2040
2019,"Holzminden",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03255,210
2019,"Holzminden",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03255,250
2019,"Holzminden",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03255,460
2019,"Nienburg (Weser)",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03256,280
2019,"Nienburg (Weser)",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03256,420
2019,"Nienburg (Weser)",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03256,700
2019,"Schaumburg",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03257,435
2019,"Schaumburg",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03257,660
2019,"Schaumburg",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03257,1095
2019,"Statistische Region Hannover",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K032,8530
2019,"Statistische Region Hannover",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K032,13655
2019,"Statistische Region Hannover",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K032,22185
2019,"Celle",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03351,380
2019,"Celle",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03351,705
2019,"Celle",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03351,1080
2019,"Cuxhaven",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03352,360
2019,"Cuxhaven",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03352,515
2019,"Cuxhaven",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03352,875
2019,"Harburg",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03353,700
2019,"Harburg",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03353,1190
2019,"Harburg",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03353,1890
2019,"Lüchow-Dannenberg",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03354,90
2019,"Lüchow-Dannenberg",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03354,120
2019,"Lüchow-Dannenberg",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03354,210
2019,"Lüneburg",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03355,4205
2019,"Lüneburg",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03355,6560
2019,"Lüneburg",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03355,10765
2019,"Lüneburg",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03355,565
2019,"Lüneburg",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03355,825
2019,"Lüneburg",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03355,1390
2019,"Osterholz",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03356,260
2019,"Osterholz",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03356,380
2019,"Osterholz",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03356,635
2019,"Rotenburg (Wümme)",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03357,335
2019,"Rotenburg (Wümme)",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03357,550
2019,"Rotenburg (Wümme)",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03357,885
2019,"Heidekreis",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03358,310
2019,"Heidekreis",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03358,470
2019,"Heidekreis",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03358,780
2019,"Stade",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03359,570
2019,"Stade",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03359,900
2019,"Stade",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03359,1475
2019,"Uelzen",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03360,260
2019,"Uelzen",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03360,330
2019,"Uelzen",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03360,590
2019,"Verden",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03361,375
2019,"Verden",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03361,575
2019,"Verden",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03361,950
2019,"Delmenhorst, Stadt",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03401,470
2019,"Delmenhorst, Stadt",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03401,690
2019,"Delmenhorst, Stadt",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03401,1160
2019,"Emden  Stadt",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03402,200
2019,"Emden  Stadt",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03402,300
2019,"Emden  Stadt",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03402,500
2019,"Oldenburg(Oldb), Stadt",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03403,695
2019,"Oldenburg(Oldb), Stadt",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03403,1085
2019,"Oldenburg(Oldb), Stadt",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03403,1780
2019,"Osnabrück, Stadt",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03404,860
2019,"Osnabrück, Stadt",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03404,1435
2019,"Osnabrück, Stadt",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03404,2295
2019,"Wilhelmshaven, Stadt",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03405,235
2019,"Wilhelmshaven, Stadt",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03405,495
2019,"Wilhelmshaven, Stadt",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03405,730
2019,"Ammerland",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03451,195
2019,"Ammerland",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03451,300
2019,"Ammerland",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03451,495
2019,"Aurich",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03452,255
2019,"Aurich",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03452,380
2019,"Aurich",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03452,635
2019,"Cloppenburg",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03453,350
2019,"Cloppenburg",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03453,575
2019,"Cloppenburg",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03453,925
2019,"Emsland",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03454,665
2019,"Emsland",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03454,1115
2019,"Emsland",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03454,1780
2019,"Friesland",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03455,90
2019,"Friesland",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03455,135
2019,"Friesland",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03455,225
2019,"Grafschaft Bentheim",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03456,290
2019,"Grafschaft Bentheim",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03456,435
2019,"Grafschaft Bentheim",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03456,725
2019,"Leer",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03457,285
2019,"Leer",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03457,480
2019,"Leer",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03457,765
2019,"Oldenburg",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03458,265
2019,"Oldenburg",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03458,400
2019,"Oldenburg",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03458,665
2019,"Osnabrück",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03459,580
2019,"Osnabrück",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03459,965
2019,"Osnabrück",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03459,1545
2019,"Vechta",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03460,490
2019,"Vechta",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03460,925
2019,"Vechta",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03460,1415
2019,"Wesermarsch",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03461,165
2019,"Wesermarsch",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03461,225
2019,"Wesermarsch",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03461,390
2019,"Wittmund",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03462,95
2019,"Wittmund",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03462,140
2019,"Wittmund",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03462,235
2019,"Statistische Region Weser-Ems",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K034,6185
2019,"Statistische Region Weser-Ems",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K034,10080
2019,"Statistische Region Weser-Ems",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K034,16270
2019,"Niedersachsen",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K030,24375
2019,"Niedersachsen",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K030,39555
2019,"Niedersachsen",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K030,63930
2018,"Braunschweig, Stadt",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03101,995
2018,"Braunschweig, Stadt",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03101,1730
2018,"Braunschweig, Stadt",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03101,2725
2018,"Salzgitter, Stadt",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03102,800
2018,"Salzgitter, Stadt",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03102,1340
2018,"Salzgitter, Stadt",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03102,2140
2018,"Wolfsburg, Stadt",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03103,605
2018,"Wolfsburg, Stadt",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03103,1125
2018,"Wolfsburg, Stadt",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03103,1730
2018,"Gifhorn",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03151,355
2018,"Gifhorn",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03151,690
2018,"Gifhorn",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03151,1045
2018,"Goslar",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03153,345
2018,"Goslar",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03153,640
2018,"Goslar",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03153,985
2018,"Helmstedt",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03154,180
2018,"Helmstedt",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03154,260
2018,"Helmstedt",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03154,440
2018,"Northeim",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03155,270
2018,"Northeim",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03155,420
2018,"Northeim",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03155,690
2018,"Peine",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03157,480
2018,"Peine",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03157,695
2018,"Peine",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03157,1175
2018,"Wolfenbüttel",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03158,235
2018,"Wolfenbüttel",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03158,355
2018,"Wolfenbüttel",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03158,590
2018,"Göttingen",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03159,1065
2018,"Göttingen",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03159,1630
2018,"Göttingen",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03159,2695
2018,"Statistische Region Braunschweig",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K031,5330
2018,"Statistische Region Braunschweig",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K031,8885
2018,"Statistische Region Braunschweig",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K031,14215
2018,"Hannover  Region",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03241,5520
2018,"Hannover  Region",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03241,9065
2018,"Hannover  Region",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03241,14585
2018,"Diepholz",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03251,460
2018,"Diepholz",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03251,680
2018,"Diepholz",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03251,1140
2018,"Hameln-Pyrmont",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03252,595
2018,"Hameln-Pyrmont",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03252,860
2018,"Hameln-Pyrmont",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03252,1455
2018,"Hildesheim",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03254,770
2018,"Hildesheim",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03254,1155
2018,"Hildesheim",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03254,1925
2018,"Holzminden",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03255,210
2018,"Holzminden",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03255,245
2018,"Holzminden",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03255,455
2018,"Nienburg (Weser)",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03256,265
2018,"Nienburg (Weser)",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03256,385
2018,"Nienburg (Weser)",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03256,650
2018,"Schaumburg",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03257,400
2018,"Schaumburg",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03257,645
2018,"Schaumburg",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03257,1045
2018,"Statistische Region Hannover",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K032,8225
2018,"Statistische Region Hannover",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K032,13035
2018,"Statistische Region Hannover",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K032,21255
2018,"Celle",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03351,395
2018,"Celle",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03351,680
2018,"Celle",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03351,1075
2018,"Cuxhaven",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03352,390
2018,"Cuxhaven",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03352,520
2018,"Cuxhaven",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03352,910
2018,"Harburg",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03353,580
2018,"Harburg",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03353,970
2018,"Harburg",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03353,1550
2018,"Lüchow-Dannenberg",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03354,90
2018,"Lüchow-Dannenberg",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03354,120
2018,"Lüchow-Dannenberg",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03354,210
2018,"Lüneburg",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03355,4050
2018,"Lüneburg",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03355,6205
2018,"Lüneburg",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03355,10255
2018,"Lüneburg",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03355,610
2018,"Lüneburg",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03355,915
2018,"Lüneburg",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03355,1530
2018,"Osterholz",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03356,235
2018,"Osterholz",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03356,365
2018,"Osterholz",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03356,600
2018,"Rotenburg (Wümme)",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03357,330
2018,"Rotenburg (Wümme)",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03357,545
2018,"Rotenburg (Wümme)",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03357,870
2018,"Heidekreis",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03358,285
2018,"Heidekreis",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03358,435
2018,"Heidekreis",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03358,715
2018,"Stade",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03359,560
2018,"Stade",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03359,830
2018,"Stade",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03359,1390
2018,"Uelzen",zeitlich befristet,familiäre Gründe,männlich,Anzahl,K03360,225
2018,"Uelzen",zeitlich befristet,familiäre Gründe,weiblich,Anzahl,K03360,280
2018,"Uelzen",zeitlich befristet,familiäre Gründe,insgesamt,Anzahl,K03360,505
