Year,Gebietseinheit,Kategorie,Nationalität,Units,GeoCode,Value
2019,Hannover  Region,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03241,369
2019,dav. Hannover  Lhst.,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03241001,358
2019,dav. Hannover  Umland,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03241999,386
2019,Diepholz,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03251,336
2019,Hameln-Pyrmont,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03252,412
2019,Hildesheim,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03254,372
2019,Holzminden,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03255,321
2019,Nienburg (Weser),Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03256,411
2019,Schaumburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03257,378
2019,Statistische Region Hannover,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K032,371
2019,Celle,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03351,373
2019,Cuxhaven,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03352,340
2019,Harburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03353,272
2019,Lüchow-Dannenberg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03354,288
2019,Lüneburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03355,403
2019,Osterholz,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03356,333
2019,Rotenburg (Wümme),Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03357,265
2019,Heidekreis,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03358,231
2019,Stade,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03359,341
2019,Uelzen,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03360,318
2019,Verden,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03361,330
2019,Statistische Region Lüneburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K033,319
2019,Delmenhorst  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03401,435
2019,Emden  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03402,368
2019,Oldenburg(Oldb)  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03403,400
2019,Osnabrück  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03404,346
2019,Wilhelmshaven  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03405,526
2019,Ammerland,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03451,342
2019,Aurich,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03452,341
2019,Cloppenburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03453,162
2019,Emsland,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03454,154
2019,Friesland,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03455,450
2019,Grafschaft Bentheim,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03456,146
2019,Leer,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03457,265
2019,Oldenburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03458,247
2019,Osnabrück,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03459,163
2019,Vechta,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03460,235
2019,Wesermarsch,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03461,332
2019,Wittmund,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03462,333
2019,Statistische Region Weser-Ems,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K034,262
2019,Niedersachsen,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K030,315
2018,Braunschweig  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03101,229
2018,Salzgitter  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03102,414
2018,Wolfsburg  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03103,238
2018,Gifhorn,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03151,343
2018,Goslar,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03153,325
2018,Helmstedt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03154,372
2018,Northeim,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03155,406
2018,Peine,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03157,394
2018,Wolfenbüttel,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03158,405
2018,Göttingen,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03159,296
2018,Statistische Region Braunschweig,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K031,320
2018,Hannover  Region,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03241,386
2018,dav. Hannover  Lhst.,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03241001,367
2018,Diepholz,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03251,354
2018,Hameln-Pyrmont,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03252,428
2018,Hildesheim,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03254,391
2018,Holzminden,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03255,344
2018,Nienburg (Weser),Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03256,416
2018,Schaumburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03257,412
2018,Statistische Region Hannover,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K032,388
2018,Celle,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03351,404
2018,Cuxhaven,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03352,362
2018,Harburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03353,288
2018,Lüchow-Dannenberg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03354,289
2018,Lüneburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03355,419
2018,Osterholz,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03356,359
2018,Rotenburg (Wümme),Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03357,305
2018,Heidekreis,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03358,267
2018,Stade,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03359,363
2018,Uelzen,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03360,335
2018,Verden,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03361,352
2018,Statistische Region Lüneburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K033,343
2018,Delmenhorst  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03401,452
2018,Emden  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03402,396
2018,Oldenburg(Oldb)  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03403,427
2018,Osnabrück  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03404,380
2018,Wilhelmshaven  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03405,565
2018,Ammerland,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03451,375
2018,Aurich,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03452,359
2018,Cloppenburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03453,194
2018,Emsland,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03454,175
2018,Friesland,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03455,498
2018,Grafschaft Bentheim,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03456,157
2018,Leer,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03457,281
2018,Oldenburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03458,278
2018,Osnabrück,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03459,176
2018,Vechta,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03460,245
2018,Wesermarsch,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03461,359
2018,Wittmund,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K03462,336
2018,Statistische Region Weser-Ems,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K034,284
2018,Niedersachsen,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,K030,335
2014,Braunschweig  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,208
2014,Salzgitter  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,301
2014,Wolfsburg  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,184
2014,Gifhorn,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,278
2014,Göttingen,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,246
2014,Goslar,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,279
2014,Helmstedt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,322
2014,Northeim,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,414
2014,Osterode,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,352
2014,Peine,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,328
2014,Wolfenbüttel,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,387
2014,Statistische Region Braunschweig,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,268
2014,Hannover  Region,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,397
2014,dav. Hannover  Lhst.,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,407
2014,dav. Hannover  Umland,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,379
2014,Diepholz,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,302
2014,Hameln-Pyrmont,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,377
2014,Hildesheim,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,364
2014,Holzminden,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,280
2014,Nienburg (Weser),Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,351
2014,Schaumburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,353
2014,Statistische Region Hannover,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,381
2014,Celle,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,352
2014,Cuxhaven,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,317
2014,Harburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,284
2014,Lüchow-Dannenberg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,293
2014,Lüneburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,368
2014,Osterholz,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,335
2014,Rotenburg (Wümme),Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,230
2014,Heidekreis,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,340
2014,Stade,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,281
2014,Uelzen,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,325
2014,Verden,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,339
2014,Statistische Region Lüneburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,312
2014,Delmenhorst  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,496
2014,Emden  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,299
2014,Oldenburg(Oldb)  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,385
2014,Osnabrück  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,410
2014,Wilhelmshaven  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,499
2014,Ammerland,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,297
2014,Aurich,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,322
2014,Cloppenburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,181
2014,Emsland,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,133
2014,Friesland,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,442
2014,Grafschaft Bentheim,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,135
2014,Leer,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,202
2014,Oldenburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,232
2014,Osnabrück,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,167
2014,Vechta,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,218
2014,Wesermarsch,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,327
2014,Wittmund,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,338
2014,Statistische Region Weser-Ems,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,252
2014,Niedersachsen,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,308
2012,Braunschweig  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,169
2012,Salzgitter  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Ausländerinnen und Ausländer,Anzahl in 1000,,239
