Year,Gebieteseinheit,Altersgruppe,Nationalität,GeoCode,Value
2015,"Peine",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,368
2015,"Wolfenbüttel",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,400
2015,"Göttingen",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,230,231497897776
2015,"Statistische Region Braunschweig",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,260
2015,"Region Hannover",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,371
2015,"dav. Hannover, Lhst.",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,366
2015,"dav. Hannover, Umland",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,346
2015,"Diepholz",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,281
2015,"Hameln-Pyrmont",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,407
2015,"Hildesheim",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,378
2015,"Holzminden",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,372
2015,"Nienburg (Weser)",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,353
2015,"Schaumburg",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,346
2015,"Statistische Region Hannover",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,366
2015,"Celle",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,347
2015,"Cuxhaven",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,379
2015,"Harburg",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,351
2015,"Lüchow-Dannenberg",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,216
2015,"Lüneburg",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,397
2015,"Osterholz",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,304
2015,"Rotenburg (Wümme)",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,328
2015,"Heidekreis",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,251
2015,"Stade",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,321
2015,"Uelzen",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,354
2015,"Verden",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,379
2015,"Statistische Region Lüneburg",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,337
2015,"Delmenhorst, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,407
2015,"Emden, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,323
2015,"Oldenburg (Oldb), Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,389
2015,"Osnabrück, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,359
2015,"Wilhelmshaven, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,513
2015,"Ammerland",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,363
2015,"Aurich",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,409
2015,"Cloppenburg",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,201
2015,"Emsland",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,183
2015,"Friesland",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,565
2015,"Grafschaft Bentheim",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,168
2015,"Leer",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,261
2015,"Oldenburg",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,238
2015,"Osnabrück",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,129
2015,"Vechta",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,223
2015,"Wesermarsch",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,369
2015,"Wittmund",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,333
2015,"Statistische Region Weser-Ems",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,263
2015,"Niedersachsen",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,308
2014,"Braunschweig, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,192
2014,"Salzgitter, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,284
2014,"Wolfsburg, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,161
2014,"Gifhorn",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,240
2014,"Goslar",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,249
2014,"Helmstedt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,308
2014,"Northeim",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,371
2014,"Peine",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,306
2014,"Wolfenbüttel",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,355
2014,"Göttingen",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,207,529684332465
2014,"Statistische Region Braunschweig",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,240
2014,"Region Hannover",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,350
2014,"dav. Hannover, Lhst.",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,360
2014,"dav. Hannover, Umland",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,299
2014,"Diepholz",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,255
2014,"Hameln-Pyrmont",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,341
2014,"Hildesheim",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,343
2014,"Holzminden",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,259
2014,"Nienburg (Weser)",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,299
2014,"Schaumburg",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,312
2014,"Statistische Region Hannover",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,338
2014,"Celle",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,311
2014,"Cuxhaven",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,279
2014,"Harburg",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,278
2014,"Lüchow-Dannenberg",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,239
2014,"Lüneburg",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,325
2014,"Osterholz",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,280
2014,"Rotenburg (Wümme)",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,205
2014,"Heidekreis",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,304
2014,"Stade",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,243
2014,"Uelzen",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,289
2014,"Verden",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,289
2014,"Statistische Region Lüneburg",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,277
2014,"Delmenhorst, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,452
2014,"Emden, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,254
2014,"Oldenburg (Oldb), Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,347
2014,"Osnabrück, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,362
2014,"Wilhelmshaven, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,482
2014,"Ammerland",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,264
2014,"Aurich",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,291
2014,"Cloppenburg",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,139
2014,"Emsland",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,116
2014,"Friesland",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,427
2014,"Grafschaft Bentheim",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,128
2014,"Leer",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,180
2014,"Oldenburg",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,183
2014,"Osnabrück",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,143
2014,"Vechta",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,181
2014,"Wesermarsch",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,292
2014,"Wittmund",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,260
2014,"Statistische Region Weser-Ems",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,221
2014,"Niedersachsen",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,273
2022,"Braunschweig, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,272
2022,"Salzgitter, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,230
2022,"Wolfsburg, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,195
2022,"Gifhorn",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,231
2022,"Goslar",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,243
2022,"Helmstedt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,267
2022,"Northeim",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,314
2022,"Peine",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,322
2022,"Wolfenbüttel",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,281
2022,"Göttingen",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,340
2022,"Statistische Region Braunschweig",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,270
2022,"Region Hannover",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,371
2022,"dav. Hannover, Lhst.",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,385
2022,"dav. Hannover, Umland",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,346
2022,"Diepholz",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,352
2022,"Hameln-Pyrmont",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,314
2022,"Hildesheim",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,286
2022,"Holzminden",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,192
2022,"Nienburg (Weser)",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,396
2022,"Schaumburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,264
2022,"Statistische Region Hannover",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,349
2022,"Celle",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,327
2022,"Cuxhaven",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,199
2022,"Harburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,255
2022,"Lüchow-Dannenberg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,369
2022,"Lüneburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,326
2022,"Osterholz",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,333
2022,"Rotenburg (Wümme)",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,253
2022,"Heidekreis",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,373
2022,"Stade",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,280
2022,"Uelzen",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,410
2022,"Verden",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,310
2022,"Statistische Region Lüneburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,295
2022,"Delmenhorst, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,432
2022,"Emden, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,255
2022,"Oldenburg (Oldb), Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,402
2022,"Osnabrück, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,460
2022,"Wilhelmshaven, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,457
2022,"Ammerland",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,386
2022,"Aurich",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,369
2022,"Cloppenburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,375
2022,"Emsland",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,144
2022,"Friesland",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,358
2022,"Grafschaft Bentheim",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,85
2022,"Leer",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,199
2022,"Oldenburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,354
2022,"Osnabrück",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,265
2022,"Vechta",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,396
2022,"Wesermarsch",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,272
2022,"Wittmund",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,318
2022,"Statistische Region Weser-Ems",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,276
2022,"Niedersachsen",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,305
2021,"Braunschweig, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,208
2021,"Salzgitter, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,191
2021,"Wolfsburg, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,126
2021,"Gifhorn",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,151
2021,"Goslar",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,156
2021,"Helmstedt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,181
2021,"Northeim",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,177
2021,"Peine",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,210
2021,"Wolfenbüttel",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,185
2021,"Göttingen",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,238
2021,"Statistische Region Braunschweig",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,186
2021,"Region Hannover",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,328
2021,"dav. Hannover, Lhst.",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,352
2021,"dav. Hannover, Umland",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,283
2021,"Diepholz",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,249
2021,"Hameln-Pyrmont",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,256
2021,"Hildesheim",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,217
2021,"Holzminden",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,108
2021,"Nienburg (Weser)",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,289
2021,"Schaumburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,185
2021,"Statistische Region Hannover",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,297
2021,"Celle",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,258
2021,"Cuxhaven",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,99
2021,"Harburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,164
2021,"Lüchow-Dannenberg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,143
2021,"Lüneburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,248
2021,"Osterholz",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,217
2021,"Rotenburg (Wümme)",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,163
2021,"Heidekreis",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,286
2021,"Stade",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,187
2021,"Uelzen",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,267
2021,"Verden",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,234
2021,"Statistische Region Lüneburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,201
2021,"Delmenhorst, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,398
2021,"Emden, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,165
2021,"Oldenburg (Oldb), Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,360
2021,"Osnabrück, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,409
2021,"Wilhelmshaven, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,351
2021,"Ammerland",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,270
2021,"Aurich",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,242
2021,"Cloppenburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,257
2021,"Emsland",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,85
2021,"Friesland",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,234
2021,"Grafschaft Bentheim",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,51
2021,"Leer",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,120
2021,"Oldenburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,252
2021,"Osnabrück",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,167
2021,"Vechta",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,304
2021,"Wesermarsch",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,180
2021,"Wittmund",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,179
2021,"Statistische Region Weser-Ems",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,203
2021,"Niedersachsen",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,235
2020,"Braunschweig, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,211
2020,"Salzgitter, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,191
2020,"Wolfsburg, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,114
2020,"Gifhorn",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,158
2020,"Goslar",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,161
2020,"Helmstedt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,176
2020,"Northeim",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,227
2020,"Peine",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,202
2020,"Wolfenbüttel",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,174
2020,"Göttingen",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,227
2020,"Statistische Region Braunschweig",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,187
2020,"Region Hannover",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,325
2020,"dav. Hannover, Lhst.",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,348
2020,"dav. Hannover, Umland",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,280
2020,"Diepholz",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,238
2020,"Hameln-Pyrmont",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,257
2020,"Hildesheim",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,213
2020,"Holzminden",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,98
2020,"Nienburg (Weser)",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,288
2020,"Schaumburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,171
2020,"Statistische Region Hannover",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,292
2020,"Celle",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,272
2020,"Cuxhaven",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,94
2020,"Harburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,160
2020,"Lüchow-Dannenberg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,120
2020,"Lüneburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,242
2020,"Osterholz",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,231
2020,"Rotenburg (Wümme)",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,156
2020,"Heidekreis",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,294
2020,"Stade",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,163
2020,"Uelzen",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,275
2020,"Verden",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,240
2020,"Statistische Region Lüneburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,200
2020,"Delmenhorst, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,394
2020,"Emden, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,148
2020,"Oldenburg (Oldb), Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,353
2020,"Osnabrück, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,411
2020,"Wilhelmshaven, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,352
2020,"Ammerland",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,255
2020,"Aurich",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,242
2020,"Cloppenburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,268
2020,"Emsland",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,81
2020,"Friesland",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,240
2020,"Grafschaft Bentheim",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,50
2020,"Leer",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,115
2020,"Oldenburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,264
2020,"Osnabrück",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,159
2020,"Vechta",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,311
2020,"Wesermarsch",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,160
2020,"Wittmund",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,199
2020,"Statistische Region Weser-Ems",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,200
2020,"Niedersachsen",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,233
2020,"Braunschweig, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,211
2020,"Salzgitter, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,191
2020,"Wolfsburg, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,114
2020,"Gifhorn",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,158
2020,"Goslar",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,161
2020,"Helmstedt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,176
2020,"Northeim",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,227
2020,"Peine",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,202
2020,"Wolfenbüttel",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,174
2020,"Göttingen",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,227
2020,"Statistische Region Braunschweig",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,187
2020,"Region Hannover",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,325
2020,"dav. Hannover, Lhst.",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,348
2020,"dav. Hannover, Umland",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,280
2020,"Diepholz",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,238
2020,"Hameln-Pyrmont",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,257
2020,"Hildesheim",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,213
2020,"Holzminden",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,98
2020,"Nienburg (Weser)",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,288
2020,"Schaumburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,171
2020,"Statistische Region Hannover",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,292
2020,"Celle",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,272
2020,"Cuxhaven",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,94
2020,"Harburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,160
2020,"Lüchow-Dannenberg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,120
2020,"Lüneburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,242
