Year,Gebietseinheit,Migrationserfahrung,Nationalität,Units,GeoCode,Value
2014,Statistische Region Braunschweig,,Ausländerinnen und Ausländer,in 1000,,98.66657
2014,Region Hannover,,Ausländerinnen und Ausländer,in 1000,,111.18713
2014,"dav. Hannover, Landeshauptstadt",,Ausländerinnen und Ausländer,in 1000,RA_03,70.45873
2014,"dav. Hannover, Umland",,Ausländerinnen und Ausländer,in 1000,RA_04,40.72839
2014,Weser-Leine-Bergland,,Ausländerinnen und Ausländer,in 1000,RA_05,33.55037
2014,Mittelniedersachsen,,Ausländerinnen und Ausländer,in 1000,RA_06,22.81403
2014,Statistische Region Hannover,,Ausländerinnen und Ausländer,in 1000,,167.55153
2014,Nordniedersachsen,,Ausländerinnen und Ausländer,in 1000,RA_07,35.86365
2014,Nordostniedersachsen,,Ausländerinnen und Ausländer,in 1000,RA_08,40.23817
2014,Statistische Region Lüneburg,,Ausländerinnen und Ausländer,in 1000,,76.10183
2014,Ostfriesland-Nordseeküste,,Ausländerinnen und Ausländer,in 1000,RA_09,30.25837
2014,Oldenburger Raum,,Ausländerinnen und Ausländer,in 1000,RA_10,34.24154
2014,Westniedersachsen,,Ausländerinnen und Ausländer,in 1000,RA_11,84.00421
2014,Statistische Region Weser-Ems,,Ausländerinnen und Ausländer,in 1000,,148.50411
2014,Niedersachsen,,Ausländerinnen und Ausländer,in 1000,,490.82403
2013,Ostniedersachsen,,Ausländerinnen und Ausländer,in 1000,RA_01,64.6913
2013,Südniedersachsen,,Ausländerinnen und Ausländer,in 1000,RA_02,27.83386
2013,Statistische Region Braunschweig,,Ausländerinnen und Ausländer,in 1000,,92.52516
2013,Region Hannover,,Ausländerinnen und Ausländer,in 1000,,109.21388
2013,"dav. Hannover, Landeshauptstadt",,Ausländerinnen und Ausländer,in 1000,RA_03,73.64811
2013,"dav. Hannover, Umland",,Ausländerinnen und Ausländer,in 1000,RA_04,35.56577
2013,Weser-Leine-Bergland,,Ausländerinnen und Ausländer,in 1000,RA_05,33.01158
2013,Mittelniedersachsen,,Ausländerinnen und Ausländer,in 1000,RA_06,17.24303
2013,Statistische Region Hannover,,Ausländerinnen und Ausländer,in 1000,,159.4685
2013,Nordniedersachsen,,Ausländerinnen und Ausländer,in 1000,RA_07,34.61805
2013,Nordostniedersachsen,,Ausländerinnen und Ausländer,in 1000,RA_08,36.85867
2013,Statistische Region Lüneburg,,Ausländerinnen und Ausländer,in 1000,,71.47672
2013,Ostfriesland-Nordseeküste,,Ausländerinnen und Ausländer,in 1000,RA_09,33.57171
2013,Oldenburger Raum,,Ausländerinnen und Ausländer,in 1000,RA_10,27.22827
2013,Westniedersachsen,,Ausländerinnen und Ausländer,in 1000,RA_11,81.55365
2013,Statistische Region Weser-Ems,,Ausländerinnen und Ausländer,in 1000,,142.35362
2013,Niedersachsen,,Ausländerinnen und Ausländer,in 1000,,465.82401
2012,Ostniedersachsen,,Ausländerinnen und Ausländer,in 1000,RA_01,63.16262
2012,Südniedersachsen,,Ausländerinnen und Ausländer,in 1000,RA_02,25.78452
2012,Statistische Region Braunschweig,,Ausländerinnen und Ausländer,in 1000,,88.94713
2012,Region Hannover,,Ausländerinnen und Ausländer,in 1000,,101.11995
2012,"dav. Hannover, Landeshauptstadt",,Ausländerinnen und Ausländer,in 1000,RA_03,64.80713
2012,"dav. Hannover, Umland",,Ausländerinnen und Ausländer,in 1000,RA_04,36.31281
2012,Weser-Leine-Bergland,,Ausländerinnen und Ausländer,in 1000,RA_05,29.59058
2012,Mittelniedersachsen,,Ausländerinnen und Ausländer,in 1000,RA_06,23.73949
2012,Statistische Region Hannover,,Ausländerinnen und Ausländer,in 1000,,154.45002
2012,Nordniedersachsen,,Ausländerinnen und Ausländer,in 1000,RA_07,34.39217
2012,Nordostniedersachsen,,Ausländerinnen und Ausländer,in 1000,RA_08,33.12859
2012,Statistische Region Lüneburg,,Ausländerinnen und Ausländer,in 1000,,67.52076
2012,Ostfriesland-Nordseeküste,,Ausländerinnen und Ausländer,in 1000,RA_09,26.8827
2012,Oldenburger Raum,,Ausländerinnen und Ausländer,in 1000,RA_10,28.50136
2012,Westniedersachsen,,Ausländerinnen und Ausländer,in 1000,RA_11,79.3735
2012,Statistische Region Weser-Ems,,Ausländerinnen und Ausländer,in 1000,,134.75756
2012,Niedersachsen,,Ausländerinnen und Ausländer,in 1000,,445.67547
2011,Ostniedersachsen,,Ausländerinnen und Ausländer,in 1000,RA_01,56.25741
2011,Südniedersachsen,,Ausländerinnen und Ausländer,in 1000,RA_02,30.76566
2011,Statistische Region Braunschweig,,Ausländerinnen und Ausländer,in 1000,,87.02307
2011,Region Hannover,,Ausländerinnen und Ausländer,in 1000,,98.64695
2011,"dav. Hannover, Landeshauptstadt",,Ausländerinnen und Ausländer,in 1000,RA_03,64.04774
2011,"dav. Hannover, Umland",,Ausländerinnen und Ausländer,in 1000,RA_04,34.59922
2011,Weser-Leine-Bergland,,Ausländerinnen und Ausländer,in 1000,RA_05,26.23949
2011,Mittelniedersachsen,,Ausländerinnen und Ausländer,in 1000,RA_06,25.03221
2011,Statistische Region Hannover,,Ausländerinnen und Ausländer,in 1000,,149.91865
2011,Nordniedersachsen,,Ausländerinnen und Ausländer,in 1000,RA_07,34.83887
2011,Nordostniedersachsen,,Ausländerinnen und Ausländer,in 1000,RA_08,30.61693
2011,Statistische Region Lüneburg,,Ausländerinnen und Ausländer,in 1000,,65.4558
2011,Ostfriesland-Nordseeküste,,Ausländerinnen und Ausländer,in 1000,RA_09,27.94275
2011,Oldenburger Raum,,Ausländerinnen und Ausländer,in 1000,RA_10,25.55404
2011,Westniedersachsen,,Ausländerinnen und Ausländer,in 1000,RA_11,73.84001
2011,Statistische Region Weser-Ems,,Ausländerinnen und Ausländer,in 1000,,127.3368
2011,Niedersachsen,,Ausländerinnen und Ausländer,in 1000,,429.73432
2019,Ostniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_01,41.44427
2019,Südniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_02,17.24273
2019,Statistische Region Braunschweig,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,58.687
2019,Region Hannover,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,39.53633
2019,"dav. Hannover, Landeshauptstadt",,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_03,19.56078
2019,"dav. Hannover, Umland",,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_04,19.97555
2019,Weser-Leine-Bergland,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_05,24.48526
2019,Mittelniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_06,15.32453
2019,Statistische Region Hannover,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,79.34612
2019,Nordniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_07,15.04043
2019,Nordostniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_08,20.62797
2019,Statistische Region Lüneburg,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,35.66841
2019,Ostfriesland-Nordseeküste,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_09,14.89148
2019,Oldenburger Raum,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_10,29.41802
2019,Westniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_11,55.50983
2019,Statistische Region Weser-Ems,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,99.81934
2019,Niedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,273.52086
2018,Ostniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_01,44.39753
2018,Südniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_02,19.41673
2018,Statistische Region Braunschweig,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,63.81426
2018,Region Hannover,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,39.89033
2018,"dav. Hannover, Landeshauptstadt",,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_03,20.6544
2018,"dav. Hannover, Umland",,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_04,19.23593
2018,Weser-Leine-Bergland,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_05,22.71824
2018,Mittelniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_06,14.05609
2018,Statistische Region Hannover,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,76.66465
2018,Nordniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_07,19.55262
2018,Nordostniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_08,18.32228
2018,Statistische Region Lüneburg,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,37.8749
2018,Ostfriesland-Nordseeküste,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_09,15.27867
2018,Oldenburger Raum,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_10,30.46188
2018,Westniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_11,58.97766
2018,Statistische Region Weser-Ems,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,104.71821
2018,Niedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,283.07202
2017,Ostniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_01,53.40694
2017,Südniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_02,19.77455
2017,Statistische Region Braunschweig,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,73.1815
2017,Region Hannover,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,50.85028
2017,"dav. Hannover, Landeshauptstadt",,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_03,24.35789
2017,"dav. Hannover, Umland",,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_04,26.49239
2017,Weser-Leine-Bergland,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_05,24.54544
2017,Mittelniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_06,15.75222
2017,Statistische Region Hannover,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,91.14795
2017,Nordniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_07,22.99023
2017,Nordostniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_08,23.36202
2017,Statistische Region Lüneburg,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,46.35225
2017,Ostfriesland-Nordseeküste,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_09,19.02621
2017,Oldenburger Raum,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_10,35.04742
2017,Westniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_11,66.85266
2017,Statistische Region Weser-Ems,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,120.92629
2017,Niedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,331.60799
2016,Ostniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_01,60.66786
2016,Südniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_02,22.33864
2016,Statistische Region Braunschweig,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,83.00651
2016,Region Hannover,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,52.69423
2016,"dav. Hannover, Landeshauptstadt",,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_03,26.72903
2016,"dav. Hannover, Umland",,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_04,25.9652
2016,Weser-Leine-Bergland,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_05,18.94731
2016,Mittelniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_06,17.1116
2016,Statistische Region Hannover,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,88.75313
2016,Nordniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_07,29.04664
2016,Nordostniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_08,25.49572
2016,Statistische Region Lüneburg,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,54.54236
2016,Ostfriesland-Nordseeküste,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_09,16.85401
2016,Oldenburger Raum,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_10,35.42415
2016,Westniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_11,74.84493
2016,Statistische Region Weser-Ems,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,127.12309
2016,Niedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,353.42508
2015,Ostniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_01,53.45561
2015,Südniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_02,19.32414
2015,Statistische Region Braunschweig,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,72.77975
2015,Region Hannover,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,48.69631
2015,"dav. Hannover, Landeshauptstadt",,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_03,24.64541
2015,"dav. Hannover, Umland",,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_04,24.05089
2015,Weser-Leine-Bergland,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_05,17.85937
2015,Mittelniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_06,20.42126
2015,Statistische Region Hannover,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,86.97694
2015,Nordniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_07,23.91359
2015,Nordostniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_08,24.66742
2015,Statistische Region Lüneburg,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,48.581
2015,Ostfriesland-Nordseeküste,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_09,16.56703
2015,Oldenburger Raum,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_10,38.35142
2015,Westniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_11,61.35026
2015,Statistische Region Weser-Ems,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,116.26871
2015,Niedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,324.6064
2014,Ostniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_01,56.49026
2014,Südniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_02,18.35964
2014,Statistische Region Braunschweig,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,74.8499
2014,Region Hannover,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,50.55416
2014,"dav. Hannover, Landeshauptstadt",,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_03,24.52167
2014,"dav. Hannover, Umland",,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_04,26.0325
2014,Weser-Leine-Bergland,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_05,18.6914
2014,Mittelniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_06,24.27762
2014,Statistische Region Hannover,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,93.52318
2014,Nordniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_07,24.65733
2014,Nordostniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_08,24.74451
2014,Statistische Region Lüneburg,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,49.40184
2014,Ostfriesland-Nordseeküste,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_09,15.60252
2014,Oldenburger Raum,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_10,40.41645
2014,Westniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_11,66.61443
2014,Statistische Region Weser-Ems,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,122.6334
2014,Niedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,340.40832
2013,Ostniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_01,60.76075
2013,Südniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_02,16.24601
2013,Statistische Region Braunschweig,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,77.00675
2013,Region Hannover,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,54.64721
2013,"dav. Hannover, Landeshauptstadt",,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_03,27.20456
2013,"dav. Hannover, Umland",,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_04,27.44265
2013,Weser-Leine-Bergland,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_05,17.06203
2013,Mittelniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_06,21.40821
2013,Statistische Region Hannover,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,93.11746
2013,Nordniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_07,21.37244
2013,Nordostniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_08,29.52524
2013,Statistische Region Lüneburg,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,50.89768
2013,Ostfriesland-Nordseeküste,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_09,15.73514
2013,Oldenburger Raum,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_10,41.39778
2013,Westniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_11,71.45006
2013,Statistische Region Weser-Ems,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,128.58298
2013,Niedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,349.60486
2012,Ostniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_01,59.11465
2012,Südniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_02,13.66125
2012,Statistische Region Braunschweig,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,72.7759
2012,Region Hannover,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,54.68211
2012,"dav. Hannover, Landeshauptstadt",,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_03,28.2465
2012,"dav. Hannover, Umland",,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_04,26.43561
2012,Weser-Leine-Bergland,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_05,19.73611
2012,Mittelniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_06,21.75557
2012,Statistische Region Hannover,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,96.17379
2012,Nordniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_07,21.07177
2012,Nordostniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_08,27.33277
2012,Statistische Region Lüneburg,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,48.40453
2012,Ostfriesland-Nordseeküste,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_09,17.44425
2012,Oldenburger Raum,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_10,43.00833
2012,Westniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_11,76.38324
2012,Statistische Region Weser-Ems,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,136.83582
2012,Niedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,354.19004
2011,Ostniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_01,61.16455
2011,Südniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_02,15.55929
2011,Statistische Region Braunschweig,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,76.72384
2011,Region Hannover,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,55.35486
2011,"dav. Hannover, Landeshauptstadt",,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_03,28.54013
2011,"dav. Hannover, Umland",,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_04,26.81473
2011,Weser-Leine-Bergland,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_05,18.40146
2011,Mittelniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_06,20.99546
2011,Statistische Region Hannover,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,94.75178
2011,Nordniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_07,18.9046
2011,Nordostniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_08,28.02909
2011,Statistische Region Lüneburg,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,46.93369
2011,Ostfriesland-Nordseeküste,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_09,13.68153
2011,Oldenburger Raum,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_10,47.42491
2011,Westniedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,RA_11,78.74597
2011,Statistische Region Weser-Ems,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,139.85241
2011,Niedersachsen,,(Spät-)Aussiedlerinnen und (Spät-)Aussiedler,in 1000,,358.26171
2019,Ostniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_01,104.65962
2019,Südniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_02,41.82987
2019,Statistische Region Braunschweig,,weitere Deutsche mit Migrationshintergrund,in 1000,,146.48949
2019,Region Hannover,,weitere Deutsche mit Migrationshintergrund,in 1000,,148.14537
2019,"dav. Hannover, Landeshauptstadt",,weitere Deutsche mit Migrationshintergrund,in 1000,RA_03,86.83759
2019,"dav. Hannover, Umland",,weitere Deutsche mit Migrationshintergrund,in 1000,RA_04,61.30778
2019,Weser-Leine-Bergland,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_05,48.09967
2019,Mittelniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_06,37.05752
2019,Statistische Region Hannover,,weitere Deutsche mit Migrationshintergrund,in 1000,,233.30256
2019,Nordniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_07,78.17155
2019,Nordostniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_08,65.31564
2019,Statistische Region Lüneburg,,weitere Deutsche mit Migrationshintergrund,in 1000,,143.48719
2019,Ostfriesland-Nordseeküste,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_09,39.69082
2019,Oldenburger Raum,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_10,60.47552
2019,Westniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_11,94.98829
2019,Statistische Region Weser-Ems,,weitere Deutsche mit Migrationshintergrund,in 1000,,195.15464
2019,Niedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,,718.43387
2018,Ostniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_01,93.49834
2018,Südniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_02,42.40832
2018,Statistische Region Braunschweig,,weitere Deutsche mit Migrationshintergrund,in 1000,,135.90667
2018,Region Hannover,,weitere Deutsche mit Migrationshintergrund,in 1000,,147.8524
2018,"dav. Hannover, Landeshauptstadt",,weitere Deutsche mit Migrationshintergrund,in 1000,RA_03,89.19713
2018,"dav. Hannover, Umland",,weitere Deutsche mit Migrationshintergrund,in 1000,RA_04,58.65527
2018,Weser-Leine-Bergland,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_05,43.49608
2018,Mittelniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_06,35.33965
2018,Statistische Region Hannover,,weitere Deutsche mit Migrationshintergrund,in 1000,,226.68813
2018,Nordniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_07,77.53929
2018,Nordostniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_08,57.33101
2018,Statistische Region Lüneburg,,weitere Deutsche mit Migrationshintergrund,in 1000,,134.8703
2018,Ostfriesland-Nordseeküste,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_09,44.01046
2018,Oldenburger Raum,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_10,58.26116
2018,Westniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_11,93.08154
2018,Statistische Region Weser-Ems,,weitere Deutsche mit Migrationshintergrund,in 1000,,195.35316
2018,Niedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,,692.81825
2017,Ostniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_01,80.50307
2017,Südniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_02,37.2226
2017,Statistische Region Braunschweig,,weitere Deutsche mit Migrationshintergrund,in 1000,,117.72567
2017,Region Hannover,,weitere Deutsche mit Migrationshintergrund,in 1000,,134.88418
2017,"dav. Hannover, Landeshauptstadt",,weitere Deutsche mit Migrationshintergrund,in 1000,RA_03,78.11932
2017,"dav. Hannover, Umland",,weitere Deutsche mit Migrationshintergrund,in 1000,RA_04,56.76486
