Year,AGS,Gebietseinheit,Kinderbetreuung,Units,GeoCode,Value
2019,351,Celle,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03351,11.2903225806452
2019,352,Cuxhaven,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03352,9.98046239010094
2019,353,Harburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03353,11.56364443458
2019,354,Lüchow-Dannenberg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03354,9.90922844175492
2019,355,Lüneburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03355,12.4410473247683
2019,356,Osterholz,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03356,11.3272921108742
2019,357,Rotenburg (Wümme),in der Familie wird vorrangig nicht deutsch gesprochen,%,K03357,10.4403267583184
2019,358,Heidekreis,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03358,13.2044329167649
2019,359,Stade,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03359,10.5142682740729
2019,360,Uelzen,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03360,9.31272875152501
2019,361,Verden,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03361,13.9574468085106
2019,3,Statistische Region Lüneburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K033,11.4036360997206
2019,401,Delmenhorst  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03401,30.5068226120858
2019,402,Emden  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03402,19.1852825229961
2019,403,Oldenburg(Oldb)  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03403,19.7131298271423
2019,404,Osnabrück  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03404,27.3707326811739
2019,405,Wilhelmshaven  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03405,13.2575757575758
2019,451,Ammerland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03451,12.0541525644363
2019,452,Aurich,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03452,8.74908290535583
2019,453,Cloppenburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03453,13.0891827738216
2019,454,Emsland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03454,14.0700534305826
2019,455,Friesland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03455,4.57863304578633
2019,456,Grafschaft Bentheim,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03456,18.5720543144985
2019,457,Leer,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03457,10.1782633697527
2019,458,Oldenburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03458,10.9975669099757
2019,459,Osnabrück,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03459,12.260569456428
2019,460,Vechta,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03460,14.9732620320856
2019,461,Wesermarsch,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03461,15.3904187099208
2019,462,Wittmund,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03462,4.70967741935484
2019,4,Statistische Region Weser-Ems,in der Familie wird vorrangig nicht deutsch gesprochen,%,K034,14.400039519834
2019,0,Niedersachsen,in der Familie wird vorrangig nicht deutsch gesprochen,%,K030,16.193064335086
2018,101,Braunschweig  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03101,18.7871420853593
2018,102,Salzgitter  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03102,30.5006587615283
2018,103,Wolfsburg  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03103,18.1520314547837
2018,151,Gifhorn,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03151,7.06190061028771
2018,153,Goslar,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03153,14.4055106319257
2018,154,Helmstedt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03154,8.68580060422961
2018,155,Northeim,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03155,13.4280353792549
2018,157,Peine,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03157,11.3740808823529
2018,158,Wolfenbüttel,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03158,9.5225027442371
2018,159,Göttingen,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03159,15.5763567522087
2018,1,Statistische Region Braunschweig,in der Familie wird vorrangig nicht deutsch gesprochen,%,K031,14.774361646691
2018,241,Hannover  Region,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03241,23.4069467137511
2018,241001,dav. Hannover  Lhst.,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03241001,32.0715798862749
2018,241999,dav. Hannover  Umland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03241999,15.6387445021991
2018,251,Diepholz,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03251,14.2238043646494
2018,252,Hameln-Pyrmont,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03252,16.2906672999288
2018,254,Hildesheim,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03254,13.4922616075886
2018,255,Holzminden,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03255,10.4030501089325
2018,256,Nienburg (Weser),in der Familie wird vorrangig nicht deutsch gesprochen,%,K03256,11.3679630133261
2018,257,Schaumburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03257,15.2264325323475
2018,2,Statistische Region Hannover,in der Familie wird vorrangig nicht deutsch gesprochen,%,K032,19.3106768365152
2018,351,Celle,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03351,10.6208859633517
2018,352,Cuxhaven,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03352,10.2953445686634
2018,353,Harburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03353,11.2782818421959
2018,354,Lüchow-Dannenberg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03354,9.50191570881226
2018,355,Lüneburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03355,11.4652870493992
2018,356,Osterholz,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03356,7.99105895501537
2018,357,Rotenburg (Wümme),in der Familie wird vorrangig nicht deutsch gesprochen,%,K03357,8.90637945318973
2018,358,Heidekreis,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03358,10.3823814133591
2018,359,Stade,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03359,10.3682170542636
2018,360,Uelzen,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03360,8.93582453290008
2018,361,Verden,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03361,13.4399308556612
2018,3,Statistische Region Lüneburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K033,10.5466045397556
2018,401,Delmenhorst  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03401,31.2082262210797
2018,402,Emden  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03402,16.0820648577101
2018,403,Oldenburg(Oldb)  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03403,19.6038123715193
2018,404,Osnabrück  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03404,26.0326415474511
2018,405,Wilhelmshaven  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03405,12.3728813559322
2018,451,Ammerland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03451,10.0472193074502
2018,452,Aurich,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03452,9.53840260486497
2018,453,Cloppenburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03453,13.4687332977018
2018,454,Emsland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03454,11.9708693673191
2018,455,Friesland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03455,5.6058495821727
2018,456,Grafschaft Bentheim,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03456,20.00901306895
2018,457,Leer,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03457,8.81877022653722
2018,458,Oldenburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03458,9.2296148074037
2018,459,Osnabrück,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03459,9.68775020016013
2018,460,Vechta,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03460,11.9952257807838
2018,461,Wesermarsch,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03461,14.1889348889725
2018,462,Wittmund,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03462,5.10137344669719
2018,4,Statistische Region Weser-Ems,in der Familie wird vorrangig nicht deutsch gesprochen,%,K034,13.3068813642025
2018,0,Niedersachsen,in der Familie wird vorrangig nicht deutsch gesprochen,%,K030,14.6169871664456
2017,101,Braunschweig  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03101,17.5400488732012
2017,102,Salzgitter  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03102,29.3675213675214
2017,103,Wolfsburg  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03103,17.7227028290858
2017,151,Gifhorn,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03151,7.1764927481635
2017,153,Goslar,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03153,9.81671326498913
2017,154,Helmstedt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03154,8.16890292028413
2017,155,Northeim,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03155,12.5558035714286
2017,157,Peine,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03157,14.8961566006207
2017,158,Wolfenbüttel,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03158,8.68809730668984
2017,159,Göttingen,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03159,14.8634114863411
2017,1,Statistische Region Braunschweig,in der Familie wird vorrangig nicht deutsch gesprochen,%,K031,14.2327858907137
2017,241,Hannover  Region,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03241,22.665939757394
2017,241001,dav. Hannover  Lhst.,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03241001,31.2697773430758
2017,241999,dav. Hannover  Umland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03241999,14.9191877331123
2017,251,Diepholz,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03251,13.0824659727782
2017,252,Hameln-Pyrmont,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03252,14.973646382367
2017,254,Hildesheim,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03254,13.4903083127358
2017,255,Holzminden,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03255,9.6229600450197
2017,256,Nienburg (Weser),in der Familie wird vorrangig nicht deutsch gesprochen,%,K03256,10.5679570500141
2017,257,Schaumburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03257,14.3269230769231
2017,2,Statistische Region Hannover,in der Familie wird vorrangig nicht deutsch gesprochen,%,K032,18.5709617688705
2017,351,Celle,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03351,10.7709538921038
2017,352,Cuxhaven,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03352,9.51156812339332
2017,353,Harburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03353,10.6163163519772
2017,354,Lüchow-Dannenberg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03354,9.76377952755906
2017,355,Lüneburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03355,12.3275862068966
2017,356,Osterholz,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03356,8.34824090638044
2017,357,Rotenburg (Wümme),in der Familie wird vorrangig nicht deutsch gesprochen,%,K03357,8.81267636205774
2017,358,Heidekreis,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03358,8.97856242118537
2017,359,Stade,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03359,10.8235677083333
2017,360,Uelzen,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03360,8.62728431789205
2017,361,Verden,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03361,12.2595596755504
2017,3,Statistische Region Lüneburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K033,10.3148519087532
2017,401,Delmenhorst  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03401,32.7995867768595
2017,402,Emden  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03402,17.9194630872483
2017,403,Oldenburg(Oldb)  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03403,17.2008945210585
2017,404,Osnabrück  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03404,24.8428310687487
2017,405,Wilhelmshaven  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03405,11.4577424844016
2017,451,Ammerland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03451,8.35140997830803
2017,452,Aurich,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03452,8.50535168195719
2017,453,Cloppenburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03453,10.6755015645132
2017,454,Emsland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03454,9.90490537614161
2017,455,Friesland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03455,6.30566441040256
2017,456,Grafschaft Bentheim,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03456,17.3700163208207
2017,457,Leer,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03457,9.31086627781378
2017,458,Oldenburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03458,7.82974251182344
2017,459,Osnabrück,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03459,7.98601266420943
2017,460,Vechta,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03460,14.6303196705236
2017,461,Wesermarsch,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03461,15.1937984496124
2017,462,Wittmund,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03462,6.70205706702057
2017,4,Statistische Region Weser-Ems,in der Familie wird vorrangig nicht deutsch gesprochen,%,K034,12.370970722564
2017,0,Niedersachsen,in der Familie wird vorrangig nicht deutsch gesprochen,%,K030,13.9646464646465
2016,101,Braunschweig  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03101,17.1355152826616
2016,102,Salzgitter  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03102,29.4557823129252
2016,103,Wolfsburg  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03103,17.6640230713771
2016,151,Gifhorn,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03151,6.35108481262327
2016,153,Goslar,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03153,8.51674641148325
2016,154,Helmstedt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03154,7.69230769230769
2016,155,Northeim,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03155,11.5774240231548
2016,157,Peine,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03157,10.291113381001
2016,158,Wolfenbüttel,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03158,7.75058275058275
2016,159,Göttingen,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03159,13.7836654258813
2016,1,Statistische Region Braunschweig,in der Familie wird vorrangig nicht deutsch gesprochen,%,K031,13.2494842616623
2016,241,Hannover  Region,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03241,21.608596909101
2016,241001,dav. Hannover  Lhst.,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03241001,29.9923802825157
2016,241999,dav. Hannover  Umland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03241999,14.0981885009189
2016,251,Diepholz,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03251,12.1606055619549
2016,252,Hameln-Pyrmont,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03252,13.3780867897387
2016,254,Hildesheim,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03254,13.4136652542373
2016,255,Holzminden,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03255,8.72789503707929
2016,256,Nienburg (Weser),in der Familie wird vorrangig nicht deutsch gesprochen,%,K03256,9.69267139479905
2016,257,Schaumburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03257,11.3529557259461
2016,2,Statistische Region Hannover,in der Familie wird vorrangig nicht deutsch gesprochen,%,K032,17.5189423960942
2016,351,Celle,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03351,4.97941580082337
2016,352,Cuxhaven,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03352,8.27561711951696
2016,353,Harburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03353,10.2620622091599
2016,354,Lüchow-Dannenberg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03354,8.44621513944223
2016,355,Lüneburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03355,11.1424541607898
2016,356,Osterholz,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03356,7.43827160493827
2016,357,Rotenburg (Wümme),in der Familie wird vorrangig nicht deutsch gesprochen,%,K03357,8.10451727192205
2016,358,Heidekreis,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03358,7.82564364007137
2016,359,Stade,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03359,8.67167919799499
2016,360,Uelzen,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03360,6.78336980306346
2016,361,Verden,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03361,11.2156295224313
2016,3,Statistische Region Lüneburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K033,8.7119391025641
2016,401,Delmenhorst  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03401,31.3089005235602
2016,402,Emden  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03402,15.3685674547983
2016,403,Oldenburg(Oldb)  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03403,15.5213743507791
2016,404,Osnabrück  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03404,11.6904276985743
2016,405,Wilhelmshaven  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03405,11.6009280742459
2016,451,Ammerland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03451,6.89080300083356
2016,452,Aurich,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03452,7.30391212179611
2016,453,Cloppenburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03453,11.2698102132655
2016,454,Emsland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03454,11.4108306188925
2016,455,Friesland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03455,4.47761194029851
2016,456,Grafschaft Bentheim,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03456,18.1904989257579
2016,457,Leer,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03457,7.59162303664921
2016,458,Oldenburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03458,5.53745928338762
2016,459,Osnabrück,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03459,8.72424799303608
2016,460,Vechta,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03460,15.4242174629325
2016,461,Wesermarsch,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03461,12.1725110842402
2016,462,Wittmund,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03462,6.63302090843547
2016,4,Statistische Region Weser-Ems,in der Familie wird vorrangig nicht deutsch gesprochen,%,K034,11.2033763599989
2016,0,Niedersachsen,in der Familie wird vorrangig nicht deutsch gesprochen,%,K030,12.788609265791
2015,101,Braunschweig  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03101,15.9749625799429
2015,102,Salzgitter  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03102,27.0712209302326
2015,103,Wolfsburg  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03103,18.0702185121532
2015,151,Gifhorn,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03151,7.69386926512383
2015,153,Goslar,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03153,7.19539494723377
2015,154,Helmstedt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03154,4.94845360824742
2015,155,Northeim,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03155,9.4779819189268
2015,157,Peine,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03157,9.94546870942612
2015,158,Wolfenbüttel,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03158,6.81547619047619
2015,159,Göttingen,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03159,12.7996432155201
2015,1,Statistische Region Braunschweig,in der Familie wird vorrangig nicht deutsch gesprochen,%,K031,12.3449537967963
2015,241,Hannover  Region,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03241,20.8754017235005
2015,241001,dav. Hannover  Lhst.,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03241001,28.7066059494944
2015,241999,dav. Hannover  Umland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03241999,13.6204251588867
2015,251,Diepholz,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03251,10.9652114597544
2015,252,Hameln-Pyrmont,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03252,10.8814741035857
2015,254,Hildesheim,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03254,11.6988260693564
2015,255,Holzminden,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03255,7.55478662053057
2015,256,Nienburg (Weser),in der Familie wird vorrangig nicht deutsch gesprochen,%,K03256,8.71685461749467
2015,257,Schaumburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03257,11.2640163098879
2015,2,Statistische Region Hannover,in der Familie wird vorrangig nicht deutsch gesprochen,%,K032,16.5268524702318
2015,351,Celle,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03351,5.04780114722753
2015,352,Cuxhaven,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03352,8.09174311926606
2015,353,Harburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03353,9.20654911838791
2015,354,Lüchow-Dannenberg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03354,6.37610976594027
2015,355,Lüneburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03355,8.63716814159292
2015,356,Osterholz,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03356,5.6861499364676
2015,357,Rotenburg (Wümme),in der Familie wird vorrangig nicht deutsch gesprochen,%,K03357,5.57628979143798
2015,358,Heidekreis,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03358,6.54536264847106
2015,359,Stade,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03359,8.45880561664693
2015,360,Uelzen,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03360,4.82514386896857
2015,361,Verden,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03361,9.28217821782178
2015,3,Statistische Region Lüneburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K033,7.45053565280787
2015,401,Delmenhorst  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03401,19.8247535596933
2015,402,Emden  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03402,11.7314487632509
2015,403,Oldenburg(Oldb)  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03403,15.4888471961643
2015,404,Osnabrück  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03404,15.1068686449471
2015,405,Wilhelmshaven  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03405,8.81458966565349
2015,451,Ammerland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03451,6.5123010130246
2015,452,Aurich,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03452,6.47177419354839
2015,453,Cloppenburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03453,10.3608143519452
2015,454,Emsland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03454,9.1847989571844
2015,455,Friesland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03455,3.25634229458538
2015,456,Grafschaft Bentheim,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03456,15.492277992278
2015,457,Leer,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03457,7.21896064361818
2015,458,Oldenburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03458,6.83599027289922
2015,459,Osnabrück,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03459,7.85791173304629
2015,460,Vechta,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03460,12.9394632827127
2015,461,Wesermarsch,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03461,11.9881806669481
2015,462,Wittmund,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03462,7.04032809295967
2015,4,Statistische Region Weser-Ems,in der Familie wird vorrangig nicht deutsch gesprochen,%,K034,10.0913725380951
2015,0,Niedersachsen,in der Familie wird vorrangig nicht deutsch gesprochen,%,K030,11.6980050699879
2014,101,Braunschweig  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03101,16.716950082282
2014,102,Salzgitter  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03102,25.8867924528302
2014,103,Wolfsburg  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03103,17.9057591623037
2014,151,Gifhorn,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03151,7.00729927007299
2014,153,Goslar,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03153,7.5139146567718
2014,154,Helmstedt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03154,3.93734123624047
2014,155,Northeim,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03155,9.22852983988355
2014,157,Peine,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03157,11.4293361884368
2014,158,Wolfenbüttel,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03158,7.25806451612903
2014,159,Göttingen,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03159,12.6634626131664
2014,1,Statistische Region Braunschweig,in der Familie wird vorrangig nicht deutsch gesprochen,%,K031,12.3363671794402
2014,241,Hannover  Region,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03241,19.9848533395474
2014,241001,dav. Hannover  Lhst.,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03241001,28.1517971173144
2014,241999,dav. Hannover  Umland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03241999,12.4776386404293
2014,251,Diepholz,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03251,10.7261013407627
2014,252,Hameln-Pyrmont,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03252,12.6052501238237
2014,254,Hildesheim,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03254,10.9706308441986
2014,255,Holzminden,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03255,7.62016412661196
2014,256,Nienburg (Weser),in der Familie wird vorrangig nicht deutsch gesprochen,%,K03256,9.79064039408867
2014,257,Schaumburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03257,9.02332735196104
2014,2,Statistische Region Hannover,in der Familie wird vorrangig nicht deutsch gesprochen,%,K032,15.8834214002642
2014,351,Celle,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03351,8.70056497175141
2014,352,Cuxhaven,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03352,6.9620253164557
2014,353,Harburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03353,9.02670775552131
2014,354,Lüchow-Dannenberg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03354,4.87394957983193
2014,355,Lüneburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03355,8.57142857142857
2014,356,Osterholz,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03356,6.43500643500643
