Year,Gebietseinheit,Altersgruppe,Nationalität,GeoCode,Value
2016,Grafschaft Bentheim,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03456,179.0
2016,Leer,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03457,279.0
2016,Oldenburg,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03458,268.0
2016,Osnabrück,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03459,176.0
2016,Vechta,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03460,262.0
2016,Wesermarsch,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03461,370.0
2016,Wittmund,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03462,335.0
2016,Statistische Region Weser-Ems,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K034,293.0
2016,Niedersachsen,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,333.0
2015,"Braunschweig, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03101,161.0
2015,"Salzgitter, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03102,323.0
2015,"Wolfsburg, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03103,199.0
2015,Gifhorn,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03151,243.0
2015,Goslar,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03153,295.0
2015,Helmstedt,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03154,358.0
2015,Northeim,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03155,390.0
2015,Peine,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03157,368.0
2015,Wolfenbüttel,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03158,400.0
2015,Göttingen,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03159,230.231497897776
2015,Statistische Region Braunschweig,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K031,260.0
2015,Hannover  Region,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03241,371.0
2015,"dav. Hannover, Lhst.",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03241001,366.0
2015,"dav. Hannover, Umland",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03241999,346.144876160269
2015,Diepholz,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03251,281.0
2015,Hameln-Pyrmont,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03252,407.0
2015,Hildesheim,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03254,378.0
2015,Holzminden,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03255,372.0
2015,Nienburg (Weser),im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03256,353.0
2015,Schaumburg,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03257,346.0
2015,Statistische Region Hannover,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K032,366.0
2015,Celle,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03351,347.0
2015,Cuxhaven,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03352,379.0
2015,Harburg,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03353,351.0
2015,Lüchow-Dannenberg,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03354,216.0
2015,Lüneburg,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03355,397.0
2015,Osterholz,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03356,304.0
2015,Rotenburg (Wümme),im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03357,328.0
2015,Heidekreis,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03358,251.0
2015,Stade,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03359,321.0
2015,Uelzen,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03360,354.0
2015,Verden,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03361,379.0
2015,Statistische Region Lüneburg,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K033,337.0
2015,"Delmenhorst, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03401,407.0
2015,Emden  Stadt,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03402,323.0
2015,"Oldenburg(Oldb), Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03403,389.0
2015,"Osnabrück, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03404,359.0
2015,"Wilhelmshaven, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03405,513.0
2015,Ammerland,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03451,363.0
2015,Aurich,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03452,409.0
2015,Cloppenburg,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03453,201.0
2015,Emsland,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03454,183.0
2015,Friesland,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03455,565.0
2015,Grafschaft Bentheim,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03456,168.0
2015,Leer,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03457,261.0
2015,Oldenburg,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03458,238.0
2015,Osnabrück,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03459,129.0
2015,Vechta,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03460,223.0
2015,Wesermarsch,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03461,369.0
2015,Wittmund,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03462,333.0
2015,Statistische Region Weser-Ems,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K034,263.0
2015,Niedersachsen,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,308.0
2014,"Braunschweig, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03101,192.0
2014,"Salzgitter, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03102,284.0
2014,"Wolfsburg, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03103,161.0
2014,Gifhorn,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03151,240.0
2014,Goslar,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03153,249.0
2014,Helmstedt,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03154,308.0
2014,Northeim,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03155,371.0
2014,Peine,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03157,306.0
2014,Wolfenbüttel,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03158,355.0
2014,Göttingen,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03159,207.529684332465
2014,Statistische Region Braunschweig,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K031,240.0
2014,Hannover  Region,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03241,350.0
2014,"dav. Hannover, Lhst.",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03241001,360.0
2014,"dav. Hannover, Umland",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03241999,299.290350973705
2014,Diepholz,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03251,255.0
2014,Hameln-Pyrmont,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03252,341.0
2014,Hildesheim,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03254,343.0
2014,Holzminden,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03255,259.0
2014,Nienburg (Weser),im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03256,299.0
2014,Schaumburg,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03257,312.0
2014,Statistische Region Hannover,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K032,338.0
2014,Celle,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03351,311.0
2014,Cuxhaven,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03352,279.0
2014,Harburg,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03353,278.0
2014,Lüchow-Dannenberg,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03354,239.0
2014,Lüneburg,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03355,325.0
2014,Osterholz,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03356,280.0
2014,Rotenburg (Wümme),im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03357,205.0
2014,Heidekreis,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03358,304.0
2014,Stade,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03359,243.0
2014,Uelzen,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03360,289.0
2014,Verden,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03361,289.0
2014,Statistische Region Lüneburg,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K033,277.0
2014,"Delmenhorst, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03401,452.0
2014,Emden  Stadt,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03402,254.0
2014,"Oldenburg(Oldb), Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03403,347.0
2014,"Osnabrück, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03404,362.0
2014,"Wilhelmshaven, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03405,482.0
2014,Ammerland,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03451,264.0
2014,Aurich,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03452,291.0
2014,Cloppenburg,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03453,139.0
2014,Emsland,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03454,116.0
2014,Friesland,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03455,427.0
2014,Grafschaft Bentheim,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03456,128.0
2014,Leer,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03457,180.0
2014,Oldenburg,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03458,183.0
2014,Osnabrück,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03459,143.0
2014,Vechta,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03460,181.0
2014,Wesermarsch,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03461,292.0
2014,Wittmund,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03462,260.0
2014,Statistische Region Weser-Ems,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K034,221.0
2014,Niedersachsen,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K030,273.0
2020,"Braunschweig, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03101,211.0
2020,"Salzgitter, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03102,191.0
2020,"Wolfsburg, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03103,114.0
2020,Gifhorn,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03151,158.0
2020,Goslar,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03153,161.0
2020,Helmstedt,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03154,176.0
2020,Northeim,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03155,227.0
2020,Peine,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03157,202.0
2020,Wolfenbüttel,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03158,174.0
2020,Göttingen,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03159,227.0
2020,Statistische Region Braunschweig,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K031,187.0
2020,Hannover  Region,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03241,325.0
2020,"dav. Hannover, Lhst.",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03241001,348.0
2020,"dav. Hannover, Umland",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03241999,280.0
2020,Diepholz,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03251,238.0
2020,Hameln-Pyrmont,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03252,257.0
2020,Hildesheim,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03254,213.0
2020,Holzminden,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03255,98.0
2020,Nienburg (Weser),im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03256,288.0
2020,Schaumburg,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03257,171.0
2020,Statistische Region Hannover,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K032,292.0
2020,Celle,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03351,272.0
2020,Cuxhaven,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03352,94.0
2020,Harburg,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03353,160.0
2020,Lüchow-Dannenberg,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03354,120.0
2020,Lüneburg,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03355,242.0
2020,Osterholz,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03356,231.0
2020,Rotenburg (Wümme),im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03357,156.0
2020,Heidekreis,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03358,294.0
2020,Stade,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03359,163.0
2020,Uelzen,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03360,275.0
2020,Verden,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03361,240.0
2020,Statistische Region Lüneburg,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K033,200.0
2020,"Delmenhorst, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03401,394.0
2020,Emden  Stadt,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03402,148.0
2020,"Oldenburg(Oldb), Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03403,353.0
2020,"Osnabrück, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03404,411.0
2020,"Wilhelmshaven, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03405,352.0
2020,Ammerland,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03451,255.0
2020,Aurich,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03452,242.0
2020,Cloppenburg,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03453,268.0
2020,Emsland,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03454,81.0
2020,Friesland,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03455,240.0
2020,Grafschaft Bentheim,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03456,50.0
2020,Leer,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03457,115.0
2020,Oldenburg,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03458,264.0
2020,Osnabrück,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03459,159.0
2020,Vechta,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03460,311.0
2020,Wesermarsch,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03461,160.0
2020,Wittmund,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03462,199.0
2020,Statistische Region Weser-Ems,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K034,200.0
2020,Niedersachsen,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,233.0
2019,"Braunschweig, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03101,203.0
2019,"Salzgitter, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03102,190.0
2019,"Wolfsburg, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03103,115.0
2019,Gifhorn,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03151,133.0
2019,Goslar,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03153,157.0
2019,Helmstedt,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03154,161.0
2019,Northeim,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03155,231.0
2019,Peine,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03157,207.0
2019,Wolfenbüttel,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03158,166.0
2019,Göttingen,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03159,230.0
2019,Statistische Region Braunschweig,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K031,183.0
2019,Hannover  Region,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03241,323.0
2019,"dav. Hannover, Lhst.",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03241001,347.0
2019,"dav. Hannover, Umland",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03241999,277.0
2019,Diepholz,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03251,251.0
2019,Hameln-Pyrmont,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03252,243.0
2019,Hildesheim,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03254,206.0
2019,Holzminden,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03255,94.0
2019,Nienburg (Weser),im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03256,284.0
2019,Schaumburg,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03257,164.0
2019,Statistische Region Hannover,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K032,289.0
2019,Celle,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03351,260.0
2019,Cuxhaven,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03352,103.0
2019,Harburg,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03353,120.0
2019,Lüchow-Dannenberg,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03354,120.0
2019,Lüneburg,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03355,239.0
2019,Osterholz,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03356,227.0
2019,Rotenburg (Wümme),im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03357,155.0
2019,Heidekreis,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03358,276.0
2019,Stade,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03359,158.0
2019,Uelzen,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03360,225.0
2019,Verden,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03361,239.0
2019,Statistische Region Lüneburg,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K033,188.0
2019,"Delmenhorst, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03401,388.0
2019,Emden  Stadt,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03402,166.0
2019,"Oldenburg(Oldb), Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03403,339.0
2019,"Osnabrück, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03404,414.0
2019,"Wilhelmshaven, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03405,322.0
2019,Ammerland,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03451,244.0
2019,Aurich,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03452,229.0
2019,Cloppenburg,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03453,248.0
2019,Emsland,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03454,68.0
2019,Friesland,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03455,221.0
2019,Grafschaft Bentheim,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03456,51.0
2019,Leer,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03457,105.0
2019,Oldenburg,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03458,243.0
2019,Osnabrück,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03459,164.0
2019,Vechta,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03460,277.0
2019,Wesermarsch,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03461,160.0
2019,Wittmund,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03462,193.0
2019,Statistische Region Weser-Ems,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K034,192.0
2019,Niedersachsen,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,227.0
2018,"Braunschweig, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03101,195.0
2018,"Salzgitter, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03102,180.0
2018,"Wolfsburg, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03103,109.0
2018,Gifhorn,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03151,130.0
2018,Goslar,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03153,153.0
2018,Helmstedt,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03154,151.0
2018,Northeim,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03155,221.0
2018,Peine,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03157,188.0
2018,Wolfenbüttel,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03158,161.0
2018,Göttingen,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03159,227.0
2018,Statistische Region Braunschweig,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K031,176.0
2018,Hannover  Region,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03241,319.0
2018,"dav. Hannover, Lhst.",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03241001,340.0
2018,"dav. Hannover, Umland",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03241999,278.0
2018,Diepholz,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03251,245.0
2018,Hameln-Pyrmont,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03252,236.0
2018,Hildesheim,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03254,206.0
2018,Holzminden,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03255,88.0
2018,Nienburg (Weser),im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03256,254.0
2018,Schaumburg,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03257,157.0
2018,Statistische Region Hannover,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K032,284.0
2018,Celle,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03351,253.0
2018,Cuxhaven,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03352,110.0
2018,Harburg,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03353,110.0
2018,Lüchow-Dannenberg,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03354,119.0
2018,Lüneburg,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03355,223.0
2018,Osterholz,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03356,212.0
2018,Rotenburg (Wümme),im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03357,149.0
2018,Heidekreis,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03358,267.0
2018,Stade,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03359,140.0
2018,Uelzen,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03360,210.0
2018,Verden,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03361,219.0
2018,Statistische Region Lüneburg,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K033,180.0
2018,"Delmenhorst, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03401,366.0
2018,Emden  Stadt,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03402,149.0
2018,"Oldenburg(Oldb), Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03403,321.0
2018,"Osnabrück, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03404,400.0
2018,"Wilhelmshaven, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03405,308.0
2018,Ammerland,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03451,251.0
2018,Aurich,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03452,211.0
2018,Cloppenburg,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03453,235.0
2018,Emsland,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03454,62.0
2018,Friesland,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03455,208.0
2018,Grafschaft Bentheim,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03456,53.0
2018,Leer,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03457,89.0
2018,Oldenburg,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03458,237.0
2018,Osnabrück,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03459,162.0
2018,Vechta,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03460,262.0
2018,Wesermarsch,im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K03461,152.0
