Year,Gebietseinheit,Geschlecht,Aufenthaltstitel,Grund der Befristung,Unnamed: 5,GeoCode,Value
2021,Statistische Region Braunschweig,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH031,1385
2021,Hannover  Region,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03241,865
2021,Hannover  Region,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03241,750
2021,Hannover  Region,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03241,1615
2021,Diepholz,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03251,60
2021,Diepholz,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03251,35
2021,Diepholz,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03251,95
2021,Hameln-Pyrmont,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03252,110
2021,Hameln-Pyrmont,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03252,80
2021,Hameln-Pyrmont,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03252,185
2021,Hildesheim,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03254,95
2021,Hildesheim,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03254,70
2021,Hildesheim,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03254,165
2021,Holzminden,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03255,20
2021,Holzminden,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03255,20
2021,Holzminden,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03255,40
2021,Nienburg (Weser),männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03256,40
2021,Nienburg (Weser),weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03256,25
2021,Nienburg (Weser),insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03256,70
2021,Schaumburg,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03257,55
2021,Schaumburg,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03257,50
2021,Schaumburg,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03257,110
2021,Statistische Region Hannover,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH032,1245
2021,Statistische Region Hannover,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH032,1035
2021,Statistische Region Hannover,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH032,2280
2021,Celle,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03351,70
2021,Celle,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03351,65
2021,Celle,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03351,135
2021,Cuxhaven,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03352,50
2021,Cuxhaven,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03352,25
2021,Cuxhaven,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03352,80
2021,Harburg,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03353,180
2021,Harburg,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03353,120
2021,Harburg,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03353,300
2021,Lüchow-Dannenberg,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03354,20
2021,Lüchow-Dannenberg,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03354,5
2021,Lüchow-Dannenberg,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03354,30
2021,Lüneburg,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03355,80
2021,Lüneburg,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03355,65
2021,Lüneburg,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03355,145
2021,Osterholz,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03356,50
2021,Osterholz,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03356,40
2021,Osterholz,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03356,95
2021,Rotenburg (Wümme),männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03357,40
2021,Rotenburg (Wümme),weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03357,25
2021,Rotenburg (Wümme),insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03357,65
2021,Heidekreis,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03358,150
2021,Heidekreis,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03358,100
2021,Heidekreis,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03358,250
2021,Stade,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03359,90
2021,Stade,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03359,95
2021,Stade,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03359,190
2021,Uelzen,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03360,40
2021,Uelzen,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03360,20
2021,Uelzen,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03360,60
2021,Verden,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03361,60
2021,Verden,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03361,45
2021,Verden,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03361,105
2021,Statistische Region Lüneburg,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH033,840
2021,Statistische Region Lüneburg,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH033,610
2021,Statistische Region Lüneburg,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH033,1450
2021,"Delmenhorst, Stadt",männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03401,70
2021,"Delmenhorst, Stadt",weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03401,60
2021,"Delmenhorst, Stadt",insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03401,130
2021,Emden  Stadt,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03402,40
2021,Emden  Stadt,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03402,25
2021,Emden  Stadt,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03402,65
2021,"Oldenburg(Oldb), Stadt",männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03403,70
2021,"Oldenburg(Oldb), Stadt",weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03403,45
2021,"Oldenburg(Oldb), Stadt",insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03403,115
2021,"Osnabrück, Stadt",männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03404,95
2021,"Osnabrück, Stadt",weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03404,80
2021,"Osnabrück, Stadt",insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03404,175
2021,"Wilhelmshaven, Stadt",männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03405,25
2021,"Wilhelmshaven, Stadt",weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03405,20
2021,"Wilhelmshaven, Stadt",insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03405,45
2021,Ammerland,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03451,30
2021,Ammerland,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03451,15
2021,Ammerland,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03451,45
2021,Aurich,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03452,50
2021,Aurich,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03452,35
2021,Aurich,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03452,85
2021,Cloppenburg,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03453,75
2021,Cloppenburg,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03453,40
2021,Cloppenburg,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03453,115
2021,Emsland,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03454,110
2021,Emsland,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03454,60
2021,Emsland,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03454,170
2021,Friesland,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03455,15
2021,Friesland,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03455,10
2021,Friesland,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03455,25
2021,Grafschaft Bentheim,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03456,65
2021,Grafschaft Bentheim,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03456,35
2021,Grafschaft Bentheim,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03456,100
2021,Leer,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03457,55
2021,Leer,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03457,25
2021,Leer,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03457,80
2021,Oldenburg,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03458,40
2021,Oldenburg,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03458,30
2021,Oldenburg,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03458,70
2021,Osnabrück,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03459,95
2021,Osnabrück,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03459,85
2021,Osnabrück,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03459,180
2021,Vechta,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03460,110
2021,Vechta,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03460,50
2021,Vechta,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03460,160
2021,Wesermarsch,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03461,45
2021,Wesermarsch,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03461,30
2021,Wesermarsch,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03461,75
2021,Wittmund,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03462,10
2021,Wittmund,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03462,5
2021,Wittmund,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03462,15
2021,Statistische Region Weser-Ems,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH034,1005
2021,Statistische Region Weser-Ems,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH034,650
2021,Statistische Region Weser-Ems,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH034,1655
2021,Niedersachsen,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH030,3870
2021,Niedersachsen,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH030,2905
2021,Niedersachsen,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH030,6770
2019,"Braunschweig, Stadt",männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03101,180
2019,"Braunschweig, Stadt",weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03101,125
2019,"Braunschweig, Stadt",insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03101,300
2019,"Salzgitter, Stadt",männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03102,80
2019,"Salzgitter, Stadt",weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03102,90
2019,"Salzgitter, Stadt",insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03102,170
2019,"Wolfsburg, Stadt",männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03103,65
2019,"Wolfsburg, Stadt",weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03103,60
2019,"Wolfsburg, Stadt",insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03103,120
2019,Gifhorn,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03151,70
2019,Gifhorn,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03151,60
2019,Gifhorn,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03151,130
2019,Goslar,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03153,60
2019,Goslar,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03153,30
2019,Goslar,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03153,85
2019,Helmstedt,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03154,25
2019,Helmstedt,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03154,25
2019,Helmstedt,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03154,50
2019,Northeim,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03155,45
2019,Northeim,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03155,30
2019,Northeim,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03155,70
2019,Peine,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03157,65
2019,Peine,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03157,45
2019,Peine,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03157,105
2019,Wolfenbüttel,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03158,40
2019,Wolfenbüttel,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03158,25
2019,Wolfenbüttel,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03158,65
2019,Göttingen,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03159,205
2019,Göttingen,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03159,160
2019,Göttingen,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03159,365
2019,Statistische Region Braunschweig,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH031,830
2019,Statistische Region Braunschweig,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH031,635
2019,Statistische Region Braunschweig,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH031,1465
2019,Hannover  Region,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03241,865
2019,Hannover  Region,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03241,725
2019,Hannover  Region,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03241,1590
2019,Diepholz,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03251,60
2019,Diepholz,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03251,30
2019,Diepholz,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03251,95
2019,Hameln-Pyrmont,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03252,130
2019,Hameln-Pyrmont,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03252,80
2019,Hameln-Pyrmont,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03252,210
2019,Hildesheim,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03254,105
2019,Hildesheim,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03254,75
2019,Hildesheim,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03254,180
2019,Holzminden,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03255,25
2019,Holzminden,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03255,20
2019,Holzminden,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03255,45
2019,Nienburg (Weser),männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03256,50
2019,Nienburg (Weser),weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03256,30
2019,Nienburg (Weser),insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03256,80
2019,Schaumburg,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03257,55
2019,Schaumburg,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03257,60
2019,Schaumburg,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03257,115
2019,Statistische Region Hannover,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH032,1290
2019,Statistische Region Hannover,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH032,1025
2019,Statistische Region Hannover,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH032,2315
2019,Celle,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03351,70
2019,Celle,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03351,50
2019,Celle,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03351,125
2019,Cuxhaven,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03352,50
2019,Cuxhaven,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03352,25
2019,Cuxhaven,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03352,75
2019,Harburg,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03353,165
2019,Harburg,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03353,120
2019,Harburg,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03353,290
2019,Lüchow-Dannenberg,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03354,20
2019,Lüchow-Dannenberg,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03354,10
2019,Lüchow-Dannenberg,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03354,30
2019,Lüneburg,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03355,825
2019,Lüneburg,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03355,600
2019,Lüneburg,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03355,1425
2019,Lüneburg,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03355,75
2019,Lüneburg,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03355,60
2019,Lüneburg,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03355,140
2019,Osterholz,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03356,50
2019,Osterholz,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03356,40
2019,Osterholz,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03356,90
2019,Rotenburg (Wümme),männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03357,30
2019,Rotenburg (Wümme),weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03357,20
2019,Rotenburg (Wümme),insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03357,55
2019,Heidekreis,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03358,155
2019,Heidekreis,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03358,105
2019,Heidekreis,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03358,260
2019,Stade,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03359,105
2019,Stade,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03359,100
2019,Stade,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03359,205
2019,Uelzen,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03360,35
2019,Uelzen,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03360,20
2019,Uelzen,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03360,55
2019,Verden,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03361,70
2019,Verden,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03361,45
2019,Verden,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03361,115
2019,Statistische Region Lüneburg,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH033,825
2019,Statistische Region Lüneburg,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH033,600
2019,Statistische Region Lüneburg,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH033,1425
2019,"Delmenhorst, Stadt",männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03401,70
2019,"Delmenhorst, Stadt",weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03401,60
2019,"Delmenhorst, Stadt",insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03401,130
2019,Emden  Stadt,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03402,45
2019,Emden  Stadt,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03402,25
2019,Emden  Stadt,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03402,70
2019,"Oldenburg(Oldb), Stadt",männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03403,65
2019,"Oldenburg(Oldb), Stadt",weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03403,40
2019,"Oldenburg(Oldb), Stadt",insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03403,105
2019,"Osnabrück, Stadt",männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03404,110
2019,"Osnabrück, Stadt",weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03404,90
2019,"Osnabrück, Stadt",insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03404,200
2019,"Wilhelmshaven, Stadt",männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03405,35
2019,"Wilhelmshaven, Stadt",weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03405,20
2019,"Wilhelmshaven, Stadt",insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03405,55
2019,Ammerland,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03451,30
2019,Ammerland,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03451,20
2019,Ammerland,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03451,45
2019,Aurich,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03452,55
2019,Aurich,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03452,40
2019,Aurich,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03452,90
2019,Cloppenburg,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03453,85
2019,Cloppenburg,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03453,35
2019,Cloppenburg,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03453,120
2019,Emsland,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03454,110
2019,Emsland,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03454,60
2019,Emsland,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03454,170
2019,Friesland,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03455,15
2019,Friesland,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03455,10
2019,Friesland,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03455,25
2019,Grafschaft Bentheim,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03456,60
2019,Grafschaft Bentheim,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03456,30
2019,Grafschaft Bentheim,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03456,90
2019,Leer,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03457,55
2019,Leer,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03457,30
2019,Leer,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03457,85
2019,Oldenburg,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03458,35
2019,Oldenburg,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03458,20
2019,Oldenburg,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03458,55
2019,Osnabrück,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03459,100
2019,Osnabrück,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03459,90
2019,Osnabrück,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03459,185
2019,Vechta,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03460,115
2019,Vechta,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03460,45
2019,Vechta,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03460,160
2019,Wesermarsch,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03461,50
2019,Wesermarsch,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03461,30
2019,Wesermarsch,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03461,80
2019,Wittmund,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03462,15
2019,Wittmund,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03462,5
2019,Wittmund,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03462,20
2019,Statistische Region Weser-Ems,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH034,1045
2019,Statistische Region Weser-Ems,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH034,650
2019,Statistische Region Weser-Ems,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH034,1695
2019,Niedersachsen,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH030,3990
2019,Niedersachsen,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH030,2910
2019,Niedersachsen,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH030,6900
2018,"Braunschweig, Stadt",männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03101,175
2018,"Braunschweig, Stadt",weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03101,135
2018,"Braunschweig, Stadt",insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03101,310
2018,"Salzgitter, Stadt",männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03102,75
2018,"Salzgitter, Stadt",weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03102,85
2018,"Salzgitter, Stadt",insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03102,160
2018,"Wolfsburg, Stadt",männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03103,60
2018,"Wolfsburg, Stadt",weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03103,55
2018,"Wolfsburg, Stadt",insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03103,115
2018,Gifhorn,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03151,75
2018,Gifhorn,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03151,60
2018,Gifhorn,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03151,135
2018,Goslar,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03153,60
2018,Goslar,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03153,35
2018,Goslar,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03153,100
2018,Helmstedt,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03154,25
2018,Helmstedt,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03154,25
2018,Helmstedt,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03154,50
2018,Northeim,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03155,35
2018,Northeim,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03155,25
2018,Northeim,insgesamt,zeitlich befristet,besondere Aufenthalsrechte,,RH03155,65
2018,Peine,männlich,zeitlich befristet,besondere Aufenthalsrechte,,RH03157,55
2018,Peine,weiblich,zeitlich befristet,besondere Aufenthalsrechte,,RH03157,50
