Year,Gebietseinheit,Geschlecht,Grund der Befristung,GeoCode,Value
2019,Osnabrück  Stadt,weiblich,besondere Aufenthaltsrechte,K03404,2.78637770897833
2019,Osnabrück  Stadt,insgesamt,besondere Aufenthaltsrechte,K03404,2.82885431400283
2019,Wilhelmshaven  Stadt,männlich,besondere Aufenthaltsrechte,K03405,1.78117048346056
2019,Wilhelmshaven  Stadt,weiblich,besondere Aufenthaltsrechte,K03405,1.18694362017804
2019,Wilhelmshaven  Stadt,insgesamt,besondere Aufenthaltsrechte,K03405,1.50684931506849
2019,Ammerland,männlich,besondere Aufenthaltsrechte,K03451,2.4390243902439
2019,Ammerland,weiblich,besondere Aufenthaltsrechte,K03451,1.69491525423729
2019,Ammerland,insgesamt,besondere Aufenthaltsrechte,K03451,1.86721991701245
2019,Aurich,männlich,besondere Aufenthaltsrechte,K03452,3.2069970845481
2019,Aurich,weiblich,besondere Aufenthaltsrechte,K03452,3.13725490196078
2019,Aurich,insgesamt,besondere Aufenthaltsrechte,K03452,3.01003344481605
2019,Cloppenburg,männlich,besondere Aufenthaltsrechte,K03453,4.54545454545455
2019,Cloppenburg,weiblich,besondere Aufenthaltsrechte,K03453,2.03488372093023
2019,Cloppenburg,insgesamt,besondere Aufenthaltsrechte,K03453,3.33796940194715
2019,Emsland,männlich,besondere Aufenthaltsrechte,K03454,2.94511378848728
2019,Emsland,weiblich,besondere Aufenthaltsrechte,K03454,1.91387559808612
2019,Emsland,insgesamt,besondere Aufenthaltsrechte,K03454,2.4745269286754
2019,Friesland,männlich,besondere Aufenthaltsrechte,K03455,1.84049079754601
2019,Friesland,weiblich,besondere Aufenthaltsrechte,K03455,1.35135135135135
2019,Friesland,insgesamt,besondere Aufenthaltsrechte,K03455,1.60771704180064
2019,Grafschaft Bentheim,männlich,besondere Aufenthaltsrechte,K03456,4.06779661016949
2019,Grafschaft Bentheim,weiblich,besondere Aufenthaltsrechte,K03456,2.26415094339623
2019,Grafschaft Bentheim,insgesamt,besondere Aufenthaltsrechte,K03456,3.21428571428571
2019,Leer,männlich,besondere Aufenthaltsrechte,K03457,3.125
2019,Leer,weiblich,besondere Aufenthaltsrechte,K03457,1.98675496688742
2019,Leer,insgesamt,besondere Aufenthaltsrechte,K03457,2.59541984732824
2019,Oldenburg,männlich,besondere Aufenthaltsrechte,K03458,2.40549828178694
2019,Oldenburg,weiblich,besondere Aufenthaltsrechte,K03458,1.41342756183746
2019,Oldenburg,insgesamt,besondere Aufenthaltsrechte,K03458,1.91637630662021
2019,Osnabrück,männlich,besondere Aufenthaltsrechte,K03459,4.21940928270042
2019,Osnabrück,weiblich,besondere Aufenthaltsrechte,K03459,3.76569037656904
2019,Osnabrück,insgesamt,besondere Aufenthaltsrechte,K03459,3.88655462184874
2019,Vechta,männlich,besondere Aufenthaltsrechte,K03460,4.15162454873646
2019,Vechta,weiblich,besondere Aufenthaltsrechte,K03460,1.81818181818182
2019,Vechta,insgesamt,besondere Aufenthaltsrechte,K03460,3.05343511450382
2019,Wesermarsch,männlich,besondere Aufenthaltsrechte,K03461,6.71140939597315
2019,Wesermarsch,weiblich,besondere Aufenthaltsrechte,K03461,4.61538461538462
2019,Wesermarsch,insgesamt,besondere Aufenthaltsrechte,K03461,5.75539568345324
2019,Wittmund,männlich,besondere Aufenthaltsrechte,K03462,3.84615384615385
2019,Wittmund,weiblich,besondere Aufenthaltsrechte,K03462,1.38888888888889
2019,Wittmund,insgesamt,besondere Aufenthaltsrechte,K03462,2.66666666666667
2019,Statistische Region Weser-Ems,männlich,besondere Aufenthaltsrechte,K034,3.16139767054908
2019,Statistische Region Weser-Ems,weiblich,besondere Aufenthaltsrechte,K034,2.2203245089667
2019,Statistische Region Weser-Ems,insgesamt,besondere Aufenthaltsrechte,K034,2.71961492178099
2019,Niedersachsen,männlich,besondere Aufenthaltsrechte,K030,3.28341013824885
2019,Niedersachsen,weiblich,besondere Aufenthaltsrechte,K030,2.72280701754386
2019,Niedersachsen,insgesamt,besondere Aufenthaltsrechte,K030,3.0210818975897
2018,Braunschweig  Stadt,männlich,besondere Aufenthaltsrechte,K03101,4.07450523864959
2018,Braunschweig  Stadt,weiblich,besondere Aufenthaltsrechte,K03101,3.84615384615385
2018,Braunschweig  Stadt,insgesamt,besondere Aufenthaltsrechte,K03101,3.97181294042281
2018,Salzgitter  Stadt,männlich,besondere Aufenthaltsrechte,K03102,2.01884253028264
2018,Salzgitter  Stadt,weiblich,besondere Aufenthaltsrechte,K03102,2.71132376395534
2018,Salzgitter  Stadt,insgesamt,besondere Aufenthaltsrechte,K03102,2.33576642335766
2018,Wolfsburg  Stadt,männlich,besondere Aufenthaltsrechte,K03103,2.15439856373429
2018,Wolfsburg  Stadt,weiblich,besondere Aufenthaltsrechte,K03103,2.28690228690229
2018,Wolfsburg  Stadt,insgesamt,besondere Aufenthaltsrechte,K03103,2.21579961464355
2018,Gifhorn,männlich,besondere Aufenthaltsrechte,K03151,5.24475524475525
2018,Gifhorn,weiblich,besondere Aufenthaltsrechte,K03151,4.24028268551237
2018,Gifhorn,insgesamt,besondere Aufenthaltsrechte,K03151,4.74516695957821
2018,Goslar,männlich,besondere Aufenthaltsrechte,K03153,1.87207488299532
2018,Goslar,weiblich,besondere Aufenthaltsrechte,K03153,1.53846153846154
2018,Goslar,insgesamt,besondere Aufenthaltsrechte,K03153,1.82481751824817
2018,Helmstedt,männlich,besondere Aufenthaltsrechte,K03154,2.77777777777778
2018,Helmstedt,weiblich,besondere Aufenthaltsrechte,K03154,3.44827586206897
2018,Helmstedt,insgesamt,besondere Aufenthaltsrechte,K03154,3.08641975308642
2018,Northeim,männlich,besondere Aufenthaltsrechte,K03155,2.55474452554745
2018,Northeim,weiblich,besondere Aufenthaltsrechte,K03155,1.91570881226054
2018,Northeim,insgesamt,besondere Aufenthaltsrechte,K03155,2.43445692883895
2018,Peine,männlich,besondere Aufenthaltsrechte,K03157,2.99727520435967
2018,Peine,weiblich,besondere Aufenthaltsrechte,K03157,2.97619047619048
2018,Peine,insgesamt,besondere Aufenthaltsrechte,K03157,2.99145299145299
2018,Wolfenbüttel,männlich,besondere Aufenthaltsrechte,K03158,2.76679841897233
2018,Wolfenbüttel,weiblich,besondere Aufenthaltsrechte,K03158,2.32558139534884
2018,Wolfenbüttel,insgesamt,besondere Aufenthaltsrechte,K03158,2.56410256410256
2018,Göttingen,männlich,besondere Aufenthaltsrechte,K03159,4.05138339920949
2018,Göttingen,weiblich,besondere Aufenthaltsrechte,K03159,3.60453141091658
2018,Göttingen,insgesamt,besondere Aufenthaltsrechte,K03159,3.83064516129032
2018,Statistische Region Braunschweig,männlich,besondere Aufenthaltsrechte,K031,3.11291569992266
2018,Statistische Region Braunschweig,weiblich,besondere Aufenthaltsrechte,K031,2.99441340782123
2018,Statistische Region Braunschweig,insgesamt,besondere Aufenthaltsrechte,K031,3.05794547527729
2018,Hannover  Region,männlich,besondere Aufenthaltsrechte,K03241,3.4034034034034
2018,Hannover  Region,weiblich,besondere Aufenthaltsrechte,K03241,3.34928229665072
2018,Hannover  Region,insgesamt,besondere Aufenthaltsrechte,K03241,3.38874680306905
2018,Diepholz,männlich,besondere Aufenthaltsrechte,K03251,2.85087719298246
2018,Diepholz,weiblich,besondere Aufenthaltsrechte,K03251,1.58371040723982
2018,Diepholz,insgesamt,besondere Aufenthaltsrechte,K03251,2.2271714922049
2018,Hameln-Pyrmont,männlich,besondere Aufenthaltsrechte,K03252,5.16898608349901
2018,Hameln-Pyrmont,weiblich,besondere Aufenthaltsrechte,K03252,3.30396475770925
2018,Hameln-Pyrmont,insgesamt,besondere Aufenthaltsrechte,K03252,4.28422152560084
2018,Hildesheim,männlich,besondere Aufenthaltsrechte,K03254,3.00957592339261
2018,Hildesheim,weiblich,besondere Aufenthaltsrechte,K03254,2.60162601626016
2018,Hildesheim,insgesamt,besondere Aufenthaltsrechte,K03254,2.82317979197623
2018,Holzminden,männlich,besondere Aufenthaltsrechte,K03255,2.39520958083832
2018,Holzminden,weiblich,besondere Aufenthaltsrechte,K03255,3.81679389312977
2018,Holzminden,insgesamt,besondere Aufenthaltsrechte,K03255,3.02013422818792
2018,Nienburg (Weser),männlich,besondere Aufenthaltsrechte,K03256,2.53968253968254
2018,Nienburg (Weser),weiblich,besondere Aufenthaltsrechte,K03256,2.32558139534884
2018,Nienburg (Weser),insgesamt,besondere Aufenthaltsrechte,K03256,2.4390243902439
2018,Schaumburg,männlich,besondere Aufenthaltsrechte,K03257,2.93333333333333
2018,Schaumburg,weiblich,besondere Aufenthaltsrechte,K03257,3.66492146596859
2018,Schaumburg,insgesamt,besondere Aufenthaltsrechte,K03257,3.30250990752972
2018,Statistische Region Hannover,männlich,besondere Aufenthaltsrechte,K032,3.3682535472749
2018,Statistische Region Hannover,weiblich,besondere Aufenthaltsrechte,K032,3.14268692284778
2018,Statistische Region Hannover,insgesamt,besondere Aufenthaltsrechte,K032,3.26201332865661
2018,Celle,männlich,besondere Aufenthaltsrechte,K03351,2.79441117764471
2018,Celle,weiblich,besondere Aufenthaltsrechte,K03351,2.21238938053097
2018,Celle,insgesamt,besondere Aufenthaltsrechte,K03351,2.51836306400839
2018,Cuxhaven,männlich,besondere Aufenthaltsrechte,K03352,2.76381909547739
2018,Cuxhaven,weiblich,besondere Aufenthaltsrechte,K03352,2.15384615384615
2018,Cuxhaven,insgesamt,besondere Aufenthaltsrechte,K03352,2.4896265560166
2018,Harburg,männlich,besondere Aufenthaltsrechte,K03353,6.74418604651163
2018,Harburg,weiblich,besondere Aufenthaltsrechte,K03353,6.58682634730539
2018,Harburg,insgesamt,besondere Aufenthaltsrechte,K03353,6.67539267015707
2018,Lüchow-Dannenberg,männlich,besondere Aufenthaltsrechte,K03354,4.41176470588235
2018,Lüchow-Dannenberg,weiblich,besondere Aufenthaltsrechte,K03354,1.5625
2018,Lüchow-Dannenberg,insgesamt,besondere Aufenthaltsrechte,K03354,3.78787878787879
2018,Lüneburg,männlich,besondere Aufenthaltsrechte,K03355,4.2184265010352
2018,Lüneburg,weiblich,besondere Aufenthaltsrechte,K03355,3.62565850635265
2018,Lüneburg,insgesamt,besondere Aufenthaltsrechte,K03355,3.94866732477789
2018,Lüneburg,männlich,besondere Aufenthaltsrechte,K03355,2.67379679144385
2018,Lüneburg,weiblich,besondere Aufenthaltsrechte,K03355,2.20264317180617
2018,Lüneburg,insgesamt,besondere Aufenthaltsrechte,K03355,2.465483234714
2018,Osterholz,männlich,besondere Aufenthaltsrechte,K03356,4.62962962962963
2018,Osterholz,weiblich,besondere Aufenthaltsrechte,K03356,3.36538461538462
2018,Osterholz,insgesamt,besondere Aufenthaltsrechte,K03356,4.00943396226415
2018,Rotenburg (Wümme),männlich,besondere Aufenthaltsrechte,K03357,2.34113712374582
2018,Rotenburg (Wümme),weiblich,besondere Aufenthaltsrechte,K03357,1.6
2018,Rotenburg (Wümme),insgesamt,besondere Aufenthaltsrechte,K03357,2.00364298724954
2018,Heidekreis,männlich,besondere Aufenthaltsrechte,K03358,10.2389078498294
2018,Heidekreis,weiblich,besondere Aufenthaltsrechte,K03358,8.17120622568093
2018,Heidekreis,insgesamt,besondere Aufenthaltsrechte,K03358,9.27272727272727
2018,Stade,männlich,besondere Aufenthaltsrechte,K03359,4.12926391382406
2018,Stade,weiblich,besondere Aufenthaltsrechte,K03359,4.72813238770686
2018,Stade,insgesamt,besondere Aufenthaltsrechte,K03359,4.38775510204082
2018,Uelzen,männlich,besondere Aufenthaltsrechte,K03360,4.37158469945355
2018,Uelzen,weiblich,besondere Aufenthaltsrechte,K03360,2.54777070063694
2018,Uelzen,insgesamt,besondere Aufenthaltsrechte,K03360,3.52941176470588
2018,Verden,männlich,besondere Aufenthaltsrechte,K03361,3.92156862745098
2018,Verden,weiblich,besondere Aufenthaltsrechte,K03361,2.96052631578947
2018,Verden,insgesamt,besondere Aufenthaltsrechte,K03361,3.47957639939486
2018,Statistische Region Lüneburg,männlich,besondere Aufenthaltsrechte,K033,4.2184265010352
2018,Statistische Region Lüneburg,weiblich,besondere Aufenthaltsrechte,K033,3.62565850635265
2018,Statistische Region Lüneburg,insgesamt,besondere Aufenthaltsrechte,K033,3.94866732477789
2018,Delmenhorst  Stadt,männlich,besondere Aufenthaltsrechte,K03401,3.31632653061224
2018,Delmenhorst  Stadt,weiblich,besondere Aufenthaltsrechte,K03401,2.98913043478261
2018,Delmenhorst  Stadt,insgesamt,besondere Aufenthaltsrechte,K03401,3.15789473684211
2018,Emden  Stadt,männlich,besondere Aufenthaltsrechte,K03402,3.77358490566038
2018,Emden  Stadt,weiblich,besondere Aufenthaltsrechte,K03402,3.4965034965035
2018,Emden  Stadt,insgesamt,besondere Aufenthaltsrechte,K03402,3.65168539325843
2018,Oldenburg(Oldb)  Stadt,männlich,besondere Aufenthaltsrechte,K03403,1.76991150442478
2018,Oldenburg(Oldb)  Stadt,weiblich,besondere Aufenthaltsrechte,K03403,1.74050632911392
2018,Oldenburg(Oldb)  Stadt,insgesamt,besondere Aufenthaltsrechte,K03403,1.6793893129771
2018,Osnabrück  Stadt,männlich,besondere Aufenthaltsrechte,K03404,3.29041487839771
2018,Osnabrück  Stadt,weiblich,besondere Aufenthaltsrechte,K03404,3.04054054054054
2018,Osnabrück  Stadt,insgesamt,besondere Aufenthaltsrechte,K03404,3.17583268783888
2018,Wilhelmshaven  Stadt,männlich,besondere Aufenthaltsrechte,K03405,1.37299771167048
2018,Wilhelmshaven  Stadt,weiblich,besondere Aufenthaltsrechte,K03405,1.14942528735632
2018,Wilhelmshaven  Stadt,insgesamt,besondere Aufenthaltsrechte,K03405,1.27388535031847
2018,Ammerland,männlich,besondere Aufenthaltsrechte,K03451,2.54237288135593
2018,Ammerland,weiblich,besondere Aufenthaltsrechte,K03451,1.36363636363636
2018,Ammerland,insgesamt,besondere Aufenthaltsrechte,K03451,1.75824175824176
2018,Aurich,männlich,besondere Aufenthaltsrechte,K03452,3.601108033241
2018,Aurich,weiblich,besondere Aufenthaltsrechte,K03452,3.98550724637681
2018,Aurich,insgesamt,besondere Aufenthaltsrechte,K03452,3.76766091051805
2018,Cloppenburg,männlich,besondere Aufenthaltsrechte,K03453,3.51351351351351
2018,Cloppenburg,weiblich,besondere Aufenthaltsrechte,K03453,2.33918128654971
2018,Cloppenburg,insgesamt,besondere Aufenthaltsrechte,K03453,2.80898876404494
2018,Emsland,männlich,besondere Aufenthaltsrechte,K03454,2.60492040520984
2018,Emsland,weiblich,besondere Aufenthaltsrechte,K03454,1.71526586620926
2018,Emsland,insgesamt,besondere Aufenthaltsrechte,K03454,2.1978021978022
2018,Friesland,männlich,besondere Aufenthaltsrechte,K03455,2.45398773006135
2018,Friesland,weiblich,besondere Aufenthaltsrechte,K03455,1.3986013986014
2018,Friesland,insgesamt,besondere Aufenthaltsrechte,K03455,1.96078431372549
2018,Grafschaft Bentheim,männlich,besondere Aufenthaltsrechte,K03456,4.54545454545455
2018,Grafschaft Bentheim,weiblich,besondere Aufenthaltsrechte,K03456,2.89256198347107
2018,Grafschaft Bentheim,insgesamt,besondere Aufenthaltsrechte,K03456,3.78071833648393
2018,Leer,männlich,besondere Aufenthaltsrechte,K03457,3.47003154574132
2018,Leer,weiblich,besondere Aufenthaltsrechte,K03457,2.5
2018,Leer,insgesamt,besondere Aufenthaltsrechte,K03457,3.02013422818792
2018,Oldenburg,männlich,besondere Aufenthaltsrechte,K03458,2.08333333333333
2018,Oldenburg,weiblich,besondere Aufenthaltsrechte,K03458,1.46520146520147
2018,Oldenburg,insgesamt,besondere Aufenthaltsrechte,K03458,1.77935943060498
2018,Osnabrück,männlich,besondere Aufenthaltsrechte,K03459,4.66666666666667
2018,Osnabrück,weiblich,besondere Aufenthaltsrechte,K03459,4.21286031042129
2018,Osnabrück,insgesamt,besondere Aufenthaltsrechte,K03459,4.43951165371809
2018,Vechta,männlich,besondere Aufenthaltsrechte,K03460,4.24710424710425
2018,Vechta,weiblich,besondere Aufenthaltsrechte,K03460,2.23214285714286
2018,Vechta,insgesamt,besondere Aufenthaltsrechte,K03460,3.20910973084886
2018,Wesermarsch,männlich,besondere Aufenthaltsrechte,K03461,6.92307692307692
2018,Wesermarsch,weiblich,besondere Aufenthaltsrechte,K03461,5.26315789473684
2018,Wesermarsch,insgesamt,besondere Aufenthaltsrechte,K03461,6.17283950617284
2018,Wittmund,männlich,besondere Aufenthaltsrechte,K03462,5.19480519480519
2018,Wittmund,weiblich,besondere Aufenthaltsrechte,K03462,2.85714285714286
2018,Wittmund,insgesamt,besondere Aufenthaltsrechte,K03462,4.08163265306122
2018,Statistische Region Weser-Ems,männlich,besondere Aufenthaltsrechte,K034,3.15572470662861
2018,Statistische Region Weser-Ems,weiblich,besondere Aufenthaltsrechte,K034,2.47963800904977
2018,Statistische Region Weser-Ems,insgesamt,besondere Aufenthaltsrechte,K034,2.83999661905164
2018,Niedersachsen,männlich,besondere Aufenthaltsrechte,K030,3.39553380238605
2018,Niedersachsen,weiblich,besondere Aufenthaltsrechte,K030,3.00386139110376
2018,Niedersachsen,insgesamt,besondere Aufenthaltsrechte,K030,3.21307647402218
2017,Braunschweig  Stadt,männlich,besondere Aufenthaltsrechte,K03101,4.58115183246073
2017,Braunschweig  Stadt,weiblich,besondere Aufenthaltsrechte,K03101,4.21875
2017,Braunschweig  Stadt,insgesamt,besondere Aufenthaltsrechte,K03101,4.41910192444761
2017,Salzgitter  Stadt,männlich,besondere Aufenthaltsrechte,K03102,2.62751159196291
2017,Salzgitter  Stadt,weiblich,besondere Aufenthaltsrechte,K03102,2.84697508896797
2017,Salzgitter  Stadt,insgesamt,besondere Aufenthaltsrechte,K03102,2.72952853598015
2017,Wolfsburg  Stadt,männlich,besondere Aufenthaltsrechte,K03103,2.04498977505112
2017,Wolfsburg  Stadt,weiblich,besondere Aufenthaltsrechte,K03103,2.37529691211401
2017,Wolfsburg  Stadt,insgesamt,besondere Aufenthaltsrechte,K03103,2.1978021978022
2017,Gifhorn,männlich,besondere Aufenthaltsrechte,K03151,5.78512396694215
2017,Gifhorn,weiblich,besondere Aufenthaltsrechte,K03151,4.48979591836735
2017,Gifhorn,insgesamt,besondere Aufenthaltsrechte,K03151,5.13347022587269
2017,Goslar,männlich,besondere Aufenthaltsrechte,K03153,1.84842883548983
2017,Goslar,weiblich,besondere Aufenthaltsrechte,K03153,1.50753768844221
2017,Goslar,insgesamt,besondere Aufenthaltsrechte,K03153,1.70394036208733
2017,Helmstedt,männlich,besondere Aufenthaltsrechte,K03154,3.35570469798658
2017,Helmstedt,weiblich,besondere Aufenthaltsrechte,K03154,4.23728813559322
2017,Helmstedt,insgesamt,besondere Aufenthaltsrechte,K03154,3.73134328358209
2017,Northeim,männlich,besondere Aufenthaltsrechte,K03155,3.52422907488987
2017,Northeim,weiblich,besondere Aufenthaltsrechte,K03155,1.93236714975845
2017,Northeim,insgesamt,besondere Aufenthaltsrechte,K03155,2.76497695852535
2017,Peine,männlich,besondere Aufenthaltsrechte,K03157,3.21637426900585
2017,Peine,weiblich,besondere Aufenthaltsrechte,K03157,2.57234726688103
2017,Peine,insgesamt,besondere Aufenthaltsrechte,K03157,2.90964777947933
2017,Wolfenbüttel,männlich,besondere Aufenthaltsrechte,K03158,2.47933884297521
2017,Wolfenbüttel,weiblich,besondere Aufenthaltsrechte,K03158,2.05128205128205
2017,Wolfenbüttel,insgesamt,besondere Aufenthaltsrechte,K03158,2.2883295194508
2017,Göttingen,männlich,besondere Aufenthaltsrechte,K03159,4.51467268623025
2017,Göttingen,weiblich,besondere Aufenthaltsrechte,K03159,3.80184331797235
2017,Göttingen,insgesamt,besondere Aufenthaltsrechte,K03159,4.16191562143672
2017,Statistische Region Braunschweig,männlich,besondere Aufenthaltsrechte,K031,3.44446897769927
2017,Statistische Region Braunschweig,weiblich,besondere Aufenthaltsrechte,K031,3.12736443883985
2017,Statistische Region Braunschweig,insgesamt,besondere Aufenthaltsrechte,K031,3.29605650382578
2017,Hannover  Region,männlich,besondere Aufenthaltsrechte,K03241,3.73810602628002
2017,Hannover  Region,weiblich,besondere Aufenthaltsrechte,K03241,3.58224016145308
2017,Hannover  Region,insgesamt,besondere Aufenthaltsrechte,K03241,3.66435903556935
2017,Diepholz,männlich,besondere Aufenthaltsrechte,K03251,2.87206266318538
2017,Diepholz,weiblich,besondere Aufenthaltsrechte,K03251,2.1505376344086
2017,Diepholz,insgesamt,besondere Aufenthaltsrechte,K03251,2.51655629139073
2017,Hameln-Pyrmont,männlich,besondere Aufenthaltsrechte,K03252,5.85480093676815
2017,Hameln-Pyrmont,weiblich,besondere Aufenthaltsrechte,K03252,4.12371134020619
2017,Hameln-Pyrmont,insgesamt,besondere Aufenthaltsrechte,K03252,5.03067484662577
2017,Hildesheim,männlich,besondere Aufenthaltsrechte,K03254,2.92758089368259
2017,Hildesheim,weiblich,besondere Aufenthaltsrechte,K03254,2.72727272727273
2017,Hildesheim,insgesamt,besondere Aufenthaltsrechte,K03254,2.83569641367807
2017,Holzminden,männlich,besondere Aufenthaltsrechte,K03255,1.88679245283019
2017,Holzminden,weiblich,besondere Aufenthaltsrechte,K03255,5.04201680672269
2017,Holzminden,insgesamt,besondere Aufenthaltsrechte,K03255,3.23741007194245
2017,Nienburg (Weser),männlich,besondere Aufenthaltsrechte,K03256,2.69360269360269
2017,Nienburg (Weser),weiblich,besondere Aufenthaltsrechte,K03256,2.4822695035461
2017,Nienburg (Weser),insgesamt,besondere Aufenthaltsrechte,K03256,2.59067357512953
2017,Schaumburg,männlich,besondere Aufenthaltsrechte,K03257,2.69461077844311
2017,Schaumburg,weiblich,besondere Aufenthaltsrechte,K03257,3.88059701492537
2017,Schaumburg,insgesamt,besondere Aufenthaltsrechte,K03257,3.28849028400598
2017,Statistische Region Hannover,männlich,besondere Aufenthaltsrechte,K032,3.61698934413928
2017,Statistische Region Hannover,weiblich,besondere Aufenthaltsrechte,K032,3.44425956738769
2017,Statistische Region Hannover,insgesamt,besondere Aufenthaltsrechte,K032,3.53507456797917
2017,Celle,männlich,besondere Aufenthaltsrechte,K03351,2.86343612334802
2017,Celle,weiblich,besondere Aufenthaltsrechte,K03351,2.89855072463768
2017,Celle,insgesamt,besondere Aufenthaltsrechte,K03351,2.88350634371396
2017,Cuxhaven,männlich,besondere Aufenthaltsrechte,K03352,2.21674876847291
2017,Cuxhaven,weiblich,besondere Aufenthaltsrechte,K03352,2.15384615384615
2017,Cuxhaven,insgesamt,besondere Aufenthaltsrechte,K03352,2.18878248974008
2017,Harburg,männlich,besondere Aufenthaltsrechte,K03353,6.6193853427896
2017,Harburg,weiblich,besondere Aufenthaltsrechte,K03353,6.875
2017,Harburg,insgesamt,besondere Aufenthaltsrechte,K03353,6.72947510094213
2017,Lüchow-Dannenberg,männlich,besondere Aufenthaltsrechte,K03354,5.17241379310345
2017,Lüchow-Dannenberg,weiblich,besondere Aufenthaltsrechte,K03354,3.50877192982456
2017,Lüchow-Dannenberg,insgesamt,besondere Aufenthaltsrechte,K03354,4.34782608695652
2017,Lüneburg,männlich,besondere Aufenthaltsrechte,K03355,4.29328129356008
2017,Lüneburg,weiblich,besondere Aufenthaltsrechte,K03355,4.19060493409936
2017,Lüneburg,insgesamt,besondere Aufenthaltsrechte,K03355,4.24686831652918
2017,Lüneburg,männlich,besondere Aufenthaltsrechte,K03355,2.18687872763419
2017,Lüneburg,weiblich,besondere Aufenthaltsrechte,K03355,2.19512195121951
2017,Lüneburg,insgesamt,besondere Aufenthaltsrechte,K03355,2.19298245614035
2017,Osterholz,männlich,besondere Aufenthaltsrechte,K03356,4.41176470588235
2017,Osterholz,weiblich,besondere Aufenthaltsrechte,K03356,3.7037037037037
2017,Osterholz,insgesamt,besondere Aufenthaltsrechte,K03356,4.08163265306122
2017,Rotenburg (Wümme),männlich,besondere Aufenthaltsrechte,K03357,2.04778156996587
2017,Rotenburg (Wümme),weiblich,besondere Aufenthaltsrechte,K03357,1.75438596491228
2017,Rotenburg (Wümme),insgesamt,besondere Aufenthaltsrechte,K03357,1.91938579654511
2017,Heidekreis,männlich,besondere Aufenthaltsrechte,K03358,11.8320610687023
2017,Heidekreis,weiblich,besondere Aufenthaltsrechte,K03358,9.33333333333333
2017,Heidekreis,insgesamt,besondere Aufenthaltsrechte,K03358,10.6776180698152
2017,Stade,männlich,besondere Aufenthaltsrechte,K03359,5.06072874493927
2017,Stade,weiblich,besondere Aufenthaltsrechte,K03359,6.91489361702128
2017,Stade,insgesamt,besondere Aufenthaltsrechte,K03359,5.86206896551724
2017,Uelzen,männlich,besondere Aufenthaltsrechte,K03360,4.24242424242424
2017,Uelzen,weiblich,besondere Aufenthaltsrechte,K03360,3.40136054421769
2017,Uelzen,insgesamt,besondere Aufenthaltsrechte,K03360,3.53697749196142
2017,Verden,männlich,besondere Aufenthaltsrechte,K03361,3.68098159509202
2017,Verden,weiblich,besondere Aufenthaltsrechte,K03361,3.7037037037037
2017,Verden,insgesamt,besondere Aufenthaltsrechte,K03361,3.69127516778524
2017,Statistische Region Lüneburg,männlich,besondere Aufenthaltsrechte,K033,4.29328129356008
2017,Statistische Region Lüneburg,weiblich,besondere Aufenthaltsrechte,K033,4.19060493409936
2017,Statistische Region Lüneburg,insgesamt,besondere Aufenthaltsrechte,K033,4.24686831652918
2017,Delmenhorst  Stadt,männlich,besondere Aufenthaltsrechte,K03401,3.20855614973262
2017,Delmenhorst  Stadt,weiblich,besondere Aufenthaltsrechte,K03401,2.88184438040346
2017,Delmenhorst  Stadt,insgesamt,besondere Aufenthaltsrechte,K03401,3.05131761442441
2017,Emden  Stadt,männlich,besondere Aufenthaltsrechte,K03402,3.2258064516129
2017,Emden  Stadt,weiblich,besondere Aufenthaltsrechte,K03402,4.03225806451613
2017,Emden  Stadt,insgesamt,besondere Aufenthaltsrechte,K03402,3.54838709677419
2017,Oldenburg(Oldb)  Stadt,männlich,besondere Aufenthaltsrechte,K03403,1.77935943060498
2017,Oldenburg(Oldb)  Stadt,weiblich,besondere Aufenthaltsrechte,K03403,1.5180265654649
2017,Oldenburg(Oldb)  Stadt,insgesamt,besondere Aufenthaltsrechte,K03403,1.65289256198347
2017,Osnabrück  Stadt,männlich,besondere Aufenthaltsrechte,K03404,3.78289473684211
2017,Osnabrück  Stadt,weiblich,besondere Aufenthaltsrechte,K03404,2.46679316888046
2017,Osnabrück  Stadt,insgesamt,besondere Aufenthaltsrechte,K03404,3.16901408450704
2017,Wilhelmshaven  Stadt,männlich,besondere Aufenthaltsrechte,K03405,1.60857908847185
2017,Wilhelmshaven  Stadt,weiblich,besondere Aufenthaltsrechte,K03405,1
2017,Wilhelmshaven  Stadt,insgesamt,besondere Aufenthaltsrechte,K03405,1.33729569093611
2017,Ammerland,männlich,besondere Aufenthaltsrechte,K03451,2.35849056603774
2017,Ammerland,weiblich,besondere Aufenthaltsrechte,K03451,1.5625
2017,Ammerland,insgesamt,besondere Aufenthaltsrechte,K03451,1.98019801980198
2017,Aurich,männlich,besondere Aufenthaltsrechte,K03452,3.41880341880342
2017,Aurich,weiblich,besondere Aufenthaltsrechte,K03452,3.96825396825397
2017,Aurich,insgesamt,besondere Aufenthaltsrechte,K03452,3.64842454394693
2017,Cloppenburg,männlich,besondere Aufenthaltsrechte,K03453,2.80112044817927
2017,Cloppenburg,weiblich,besondere Aufenthaltsrechte,K03453,2.12765957446809
2017,Cloppenburg,insgesamt,besondere Aufenthaltsrechte,K03453,2.47813411078717
2017,Emsland,männlich,besondere Aufenthaltsrechte,K03454,2.57966616084977
2017,Emsland,weiblich,besondere Aufenthaltsrechte,K03454,1.72413793103448
2017,Emsland,insgesamt,besondere Aufenthaltsrechte,K03454,2.28619813717189
2017,Friesland,männlich,besondere Aufenthaltsrechte,K03455,2
